,Year,Rank,Name,Stat
0,2020,1.,Luis Robert, 151
1,2020,2.,Ramon Laureano, 144
2,2020,3.,Trent Grisham, 134
3,2020,4.,Kyle Lewis, 133
4,2020,5.,Starling Marte, 123
5,2020,6.,Victor Robles, 121
6,2020,7.,Mike Yastrzemski, 120
7,2020,7.,Jackie Bradley Jr., 120
8,2020,7.,Joey Gallo, 120
9,2020,7.,Mike Trout, 120
10,2019,1.,Kevin Pillar, 354
11,2019,2.,Victor Robles, 348
12,2019,3.,Ronald Acuna Jr., 325
13,2019,4.,Mookie Betts, 320
14,2019,5.,Kole Calhoun, 312
15,2019,5.,Mallex Smith, 312
16,2019,7.,Lorenzo Cain, 306
17,2019,8.,Jackie Bradley Jr., 305
18,2019,9.,Starling Marte, 297
19,2019,9.,Michael Conforto, 297
20,2018,1.,Ender Inciarte, 380
21,2018,2.,Adam Engel, 355
22,2018,3.,Kevin Pillar, 352
23,2018,4.,Billy Hamilton, 348
24,2018,5.,Mitch Haniger, 338
25,2018,5.,Starling Marte, 338
26,2018,7.,Max Kepler, 327
27,2018,8.,Jackie Bradley Jr., 326
28,2018,9.,Nick Markakis, 313
29,2018,10.,Adam Jones, 309
30,2017,1.,Lorenzo Cain, 430
31,2017,2.,Ender Inciarte, 410
32,2017,3.,Byron Buxton, 389
33,2017,4.,Christian Yelich, 370
34,2017,5.,Mookie Betts, 366
35,2017,6.,Charlie Blackmon, 339
36,2017,7.,Adam Jones, 331
37,2017,8.,Odubel Herrera, 323
38,2017,9.,Giancarlo Stanton, 320
39,2017,10.,Justin Upton, 318
40,2016,1.,Adam Eaton, 417
41,2016,2.,Odubel Herrera, 372
42,2016,3.,Jackie Bradley Jr., 365
43,2016,4.,Mike Trout, 360
44,2016,5.,Leonys Martín, 353
45,2016,6.,Ender Inciarte, 351
46,2016,7.,Adam Jones, 349
47,2016,8.,Mookie Betts, 346
48,2016,9.,Kevin Pillar, 337
49,2016,10.,Ian Desmond, 330
50,2015,1.,Kevin Pillar, 440
51,2015,2.,Mike Trout, 428
52,2015,3.,Kevin Kiermaier, 412
53,2015,4.,Lorenzo Cain, 391
54,2015,5.,Mookie Betts, 358
55,2015,6.,Anthony Gose, 352
56,2015,7.,AJ Pollock, 347
57,2015,8.,Adam Eaton, 343
58,2015,9.,Kole Calhoun, 342
59,2015,10.,Odubel Herrera, 341
60,2014,1.,Leonys Martín, 415
61,2014,2.,Mike Trout, 383
62,2014,3.,Jacoby Ellsbury, 380
63,2014,4.,Austin Jackson, 378
64,2014,5.,Denard Span, 377
65,2014,6.,Adam Jones, 374
66,2014,7.,Jason Heyward, 365
67,2014,8.,Marcell Ozuna, 356
68,2014,9.,Carlos Gomez, 355
69,2014,10.,Billy Hamilton, 342
70,2013,1.,Carlos Gomez, 391
71,2013,2.,Denard Span, 379
72,2013,3.,Hunter Pence, 374
73,2013,4.,Alejandro De Aza, 368
74,2013,5.,Mike Trout, 359
75,2013,6.,Shin-Soo Choo, 353
76,2013,7.,Adam Jones, 352
77,2013,8.,Jacoby Ellsbury, 347
78,2013,9.,Gerardo Parra, 343
79,2013,10.,Jon Jay, 335
80,2012,1.,Adam Jones, 439
81,2012,2.,Michael Bourn, 383
82,2012,3.,Angel Pagan, 377
83,2012,4.,Andrew McCutchen, 367
84,2012,5.,Curtis Granderson, 346
85,2012,6.,Shane Victorino, 342
86,2012,7.,Mike Trout, 340
87,2012,8.,Austin Jackson, 339
88,2012,8.,Denard Span, 339
89,2012,10.,Michael Brantley, 336
90,2011,1.,Andrew McCutchen, 414
91,2011,2.,Chris Young, 394
92,2011,3.,Jacoby Ellsbury, 388
93,2011,4.,Melvin Upton Jr., 382
94,2011,5.,Adam Jones, 379
95,2011,5.,Austin Jackson, 379
96,2011,7.,Michael Bourn, 367
97,2011,8.,Drew Stubbs, 366
98,2011,9.,Curtis Granderson, 354
99,2011,10.,Peter Bourjos, 350
100,2010,1.,Adam Jones, 422
101,2010,2.,Chris Young, 418
102,2010,3.,Franklin Gutierrez, 413
103,2010,4.,Denard Span, 407
104,2010,5.,Melvin Upton Jr., 397
105,2010,6.,Alex Rios, 388
106,2010,7.,Austin Jackson, 383
107,2010,8.,Drew Stubbs, 380
108,2010,9.,Andrew McCutchen, 373
109,2010,10.,Marlon Byrd, 371
110,2009,1.,Franklin Gutierrez, 445
111,2009,2.,Mike Cameron, 404
112,2009,3.,Curtis Granderson, 400
113,2009,4.,Matt Kemp, 377
114,2009,5.,Melvin Upton Jr., 375
115,2009,6.,Michael Bourn, 371
116,2009,7.,Jacoby Ellsbury, 357
117,2009,8.,Jayson Werth, 353
118,2009,9.,Vernon Wells, 352
119,2009,10.,Denard Span, 350
120,2008,1.,Carlos Gomez, 436
121,2008,2.,Carlos Beltran, 418
122,2008,3.,Aaron Rowand, 412
123,2008,4.,Chris Young, 393
124,2008,5.,Nate McLouth, 384
125,2008,6.,Grady Sizemore, 382
126,2008,7.,Melvin Upton Jr., 378
127,2008,8.,Ichiro Suzuki, 370
