,Year,Rank,Name,Stat
0,2020,1.,Dallas Keuchel, .2842
1,2020,2.,Zack Wheeler, .3803
2,2020,3.,Yu Darvish, .5921
3,2020,4.,Framber Valdez, .6368
4,2020,5.,Luis Castillo, .6429
5,2020,6.,Dinelson Lamet, .6522
6,2020,7.,German Marquez, .6612
7,2020,8.,Dylan Bundy, .6853
8,2020,9.,Hyun Jin Ryu, .8060
9,2020,9.,Zack Greinke, .8060
10,2019,1.,Charlie Morton, .6935
11,2019,2.,Mike Soroka, .7214
12,2019,3.,Brad Keller, .8165
13,2019,4.,Hyun Jin Ryu, .8376
14,2019,5.,Jacob deGrom, .8382
15,2019,6.,Sonny Gray, .8726
16,2019,7.,Marcus Stroman, .8788
17,2019,8.,Zack Greinke, .9058
18,2019,9.,Lance Lynn, .9072
19,2019,10.,Max Scherzer, .9400
20,2018,1.,Jacob deGrom, .4147
21,2018,2.,Trevor Bauer, .4620
22,2018,3.,Patrick Corbin, .6750
23,2018,4.,Zack Wheeler, .6910
24,2018,5.,Miles Mikolas, .7176
25,2018,6.,Aaron Nola, .7206
26,2018,7.,Kyle Freeland, .7562
27,2018,8.,Trevor Williams, .7910
28,2018,9.,Dallas Keuchel, .7915
29,2018,10.,Blake Snell, .7970
30,2017,1.,Stephen Strasburg, .6673
31,2017,2.,Michael Fulmer, .7105
32,2017,3.,Andrew Cashner, .8100
33,2017,4.,Jimmy Nelson, .8213
34,2017,5.,Michael Wacha, .9235
35,2017,6.,Corey Kluber, .9280
36,2017,7.,Luis Perdomo, .9348
37,2017,7.,Ty Blach, .9348
38,2017,9.,Gio Gonzalez, .9403
39,2017,9.,Marcus Stroman, .9403
40,2016,1.,Noah Syndergaard, .5390
41,2016,2.,Johnny Cueto, .6146
42,2016,3.,Jose Fernandez, .6417
43,2016,4.,Carlos Martinez, .6911
44,2016,5.,Aaron Sanchez, .7031
45,2016,6.,Kyle Hendricks, .7105
46,2016,7.,Tanner Roark, .7286
47,2016,8.,Jake Arrieta, .7297
48,2016,9.,Martin Perez, .8154
49,2016,10.,Corey Kluber, .9209
