,Year,Rank,Name,Stat
0,2020,1.,Matthew Boyd, 45
1,2020,1.,Jordan Lyles, 45
2,2020,3.,Kyle Gibson, 40
3,2020,4.,Anibal Sanchez, 39
4,2020,4.,Aaron Civale, 39
5,2020,6.,Robbie Ray, 38
6,2020,6.,Johnny Cueto, 38
7,2020,6.,Trevor Williams, 38
8,2020,6.,Luke Weaver, 38
9,2020,10.,Rick Porcello, 37
10,2019,1.,Reynaldo Lopez, 110
11,2019,2.,Rick Porcello, 107
12,2019,3.,Trevor Bauer, 106
13,2019,4.,Jakob Junis, 102
14,2019,5.,Ivan Nova, 98
15,2019,5.,Yusei Kikuchi, 98
16,2019,7.,Matthew Boyd, 94
17,2019,7.,Mike Leake, 94
18,2019,7.,Martin Perez, 94
19,2019,7.,Noah Syndergaard, 94
20,2018,1.,Lucas Giolito, 118
21,2018,2.,Dylan Bundy, 104
22,2018,3.,James Shields, 103
23,2018,4.,Jon Gray, 98
24,2018,5.,Felix Hernandez, 96
25,2018,6.,Bartolo Colon, 94
26,2018,6.,Clayton Richard, 94
27,2018,6.,Zack Godley, 94
28,2018,9.,Rick Porcello, 91
29,2018,10.,Marco Estrada, 90
30,2018,10.,Andrew Cashner, 90
31,2018,10.,Mike Leake, 90
32,2017,1.,Ubaldo Jimenez, 108
33,2017,1.,Jordan Zimmermann, 108
34,2017,3.,Matt Moore, 107
35,2017,4.,Jason Hammel, 106
36,2017,5.,Clayton Richard, 105
37,2017,5.,Rick Porcello, 105
38,2017,7.,Marco Estrada, 103
39,2017,7.,Bartolo Colon, 103
40,2017,9.,Jeff Samardzija, 102
41,2017,10.,Jeremy Hellickson, 99
42,2017,10.,Martin Perez, 99
43,2017,10.,Ricky Nolasco, 99
44,2016,1.,James Shields, 118
45,2016,2.,Edinson Volquez, 113
46,2016,3.,David Price, 102
47,2016,3.,Adam Wainwright, 102
48,2016,5.,Anibal Sanchez, 100
49,2016,5.,Jered Weaver, 100
50,2016,7.,Marcus Stroman, 99
51,2016,7.,Wade Miley, 99
52,2016,7.,Chad Bettis, 99
53,2016,10.,Ricky Nolasco, 97
54,2016,10.,Martin Perez, 97
55,2015,1.,Jeff Samardzija, 118
56,2015,2.,Colby Lewis, 106
57,2015,3.,Alfredo Simon, 105
58,2015,4.,Kyle Kendrick, 100
59,2015,5.,Kyle Lohse, 99
60,2015,6.,Rubby De La Rosa, 98
61,2015,6.,Jeremy Guthrie, 98
62,2015,8.,Chris Tillman, 96
63,2015,8.,Wade Miley, 96
64,2015,10.,Rick Porcello, 94
65,2014,1.,A.J. Burnett, 109
66,2014,2.,Justin Verlander, 104
67,2014,3.,John Danks, 102
68,2014,3.,Kyle Kendrick, 102
69,2014,5.,Clay Buchholz, 101
70,2014,6.,Edwin Jackson, 99
71,2014,7.,Colby Lewis, 98
72,2014,8.,Wade Miley, 97
73,2014,8.,Travis Wood, 97
74,2014,8.,Nathan Eovaldi, 97
75,2013,1.,CC Sabathia, 112
76,2013,2.,Edinson Volquez, 108
77,2013,3.,Joe Saunders, 107
78,2013,4.,R.A. Dickey, 105
79,2013,5.,Jeff Samardzija, 103
80,2013,6.,Jeremy Hellickson, 100
81,2013,6.,Lucas Harrell, 100
82,2013,8.,Ian Kennedy, 99
83,2013,9.,Edwin Jackson, 97
84,2013,10.,Tim Lincecum, 96
85,2012,1.,Luke Hochevar, 118
86,2012,2.,Ricky Romero, 116
87,2012,3.,Justin Masterson, 113
88,2012,4.,Jon Lester, 110
89,2012,5.,Bruce Chen, 108
90,2012,6.,Tim Lincecum, 107
91,2012,7.,Ubaldo Jimenez, 106
92,2012,8.,Ervin Santana, 102
93,2012,9.,Henderson Alvarez III, 101
94,2012,10.,Joe Blanton, 100
95,2011,1.,John Lackey, 114
96,2011,2.,Bronson Arroyo, 112
97,2011,3.,Roberto Hernandez, 110
98,2011,4.,A.J. Burnett, 109
99,2011,5.,Ryan Dempster, 108
100,2011,6.,Brad Penny, 107
101,2011,6.,Brett Myers, 107
102,2011,6.,Ricky Nolasco, 107
103,2011,9.,Carl Pavano, 106
104,2011,10.,Derek Lowe, 105
105,2010,1.,James Shields, 117
106,2010,2.,Rodrigo Lopez, 111
107,2010,3.,A.J. Burnett, 109
108,2010,3.,Kyle Davies, 109
109,2010,5.,Kevin Millwood, 108
110,2010,6.,Paul Maholm, 105
111,2010,6.,Jeremy Bonderman, 105
112,2010,6.,John Lackey, 105
113,2010,9.,Edwin Jackson, 104
114,2010,10.,Zack Greinke, 102
115,2010,10.,Dan Haren, 102
116,2009,1.,Braden Looper, 113
117,2009,1.,Carl Pavano, 113
118,2009,3.,Jeremy Guthrie, 112
119,2009,4.,Liván Hernández, 111
120,2009,5.,Luke Hochevar, 104
121,2009,5.,Ricky Nolasco, 104
122,2009,7.,Mike Pelfrey, 103
123,2009,8.,Derek Lowe, 101
124,2009,8.,James Shields, 101
125,2009,10.,Manny Parra, 99
126,2008,1.,Liván Hernández, 121
127,2008,2.,Nate Robertson, 119
128,2008,3.,Brian Bannister, 117
129,2008,4.,Brandon Backe, 112
130,2008,5.,Kenny Rogers, 110
131,2008,5.,Carlos Silva, 110
132,2008,7.,Javier Vazquez, 108
133,2008,7.,Justin Verlander, 108
134,2008,9.,Jon Garland, 107
135,2008,10.,Bronson Arroyo, 106
136,2007,1.,Daniel Cabrera, 126
137,2007,2.,Dontrelle Willis, 118
138,2007,3.,José Contreras, 117
139,2007,4.,Scott Olsen, 114
140,2007,5.,Adam Eaton, 113
141,2007,6.,Liván Hernández, 112
142,2007,7.,Jamie Moyer, 111
143,2007,8.,Woody Williams, 110
144,2007,9.,Matt Morris, 108
145,2007,10.,Jeff Suppan, 106
146,2007,10.,Dave Bush, 106
147,2006,1.,Jason Marquis, 130
148,2006,2.,Rodrigo Lopez, 124
149,2006,3.,Carlos Silva, 119
150,2006,4.,Ramon Ortiz, 118
151,2006,4.,Tim Hudson, 118
152,2006,6.,Joel Pineiro, 117
153,2006,7.,Liván Hernández, 116
154,2006,8.,Matt Morris, 115
155,2006,9.,Josh Beckett, 114
156,2006,9.,Randy Johnson, 114
157,2005,1.,Eric Milton, 134
158,2005,2.,Jose Lima, 131
159,2005,3.,Zack Greinke, 118
160,2005,3.,Joel Pineiro, 118
161,2005,5.,Mark Hendrickson, 117
162,2005,6.,Jeff Francis, 116
163,2005,7.,Rodrigo Lopez, 114
164,2005,8.,Mike Maroth, 110
165,2005,9.,Liván Hernández, 109
166,2005,10.,Ryan Franklin, 108
167,2004,1.,Shawn Estes, 131
168,2004,2.,Sidney Ponson, 127
169,2004,3.,Jason Jennings, 123
170,2004,4.,Jon Garland, 118
171,2004,5.,Jamie Moyer, 117
172,2004,6.,Bartolo Colon, 116
173,2004,6.,Darrell May, 116
174,2004,6.,Esteban Loaiza, 116
175,2004,9.,Kyle Lohse, 115
176,2004,9.,Cory Lidle, 115
177,2003,1.,Mike Maroth, 123
178,2003,1.,Cory Lidle, 123
179,2003,3.,Brett Tomko, 119
180,2003,3.,Wayne Franklin, 119
181,2003,5.,John Thomson, 117
182,2003,6.,Matt Kinney, 110
183,2003,7.,Ben Sheets, 109
184,2003,8.,Mark Buehrle, 106
185,2003,8.,Jeff Weaver, 106
186,2003,8.,Brad Radke, 106
187,2002,1.,Tanyon Sturtze, 129
188,2002,2.,Ryan Dempster, 125
189,2002,3.,Jeff Suppan, 123
190,2002,4.,Mike Hampton, 122
191,2002,5.,Steve Sparks, 116
192,2002,6.,Dan Wright, 113
193,2002,7.,Glendon Rusch, 110
194,2002,8.,Freddy Garcia, 109
195,2002,9.,Liván Hernández, 105
196,2002,10.,Paul Wilson, 104
197,2001,1.,Liván Hernández, 132
198,2001,2.,Rick Helling, 124
199,2001,3.,Mike Hampton, 122
200,2001,4.,Jose Mercedes, 119
201,2001,5.,Jimmy Anderson, 117
202,2001,6.,Scott Schoeneweis, 116
203,2001,6.,Ryan Dempster, 116
204,2001,8.,Dave Mlicki, 115
205,2001,9.,Bobby Jones, 111
206,2001,9.,Rob Bell, 111
207,2000,1.,Jose Lima, 145
208,2000,2.,Chris Holt, 123
209,2000,2.,Jon Lieber, 123
210,2000,4.,Chris Carpenter, 122
211,2000,5.,David Cone, 119
212,2000,5.,Sidney Ponson, 119
213,2000,5.,Jeff Suppan, 119
214,2000,8.,Jimmy Haynes, 118
215,2000,9.,Matt Clement, 117
216,2000,10.,Kenny Rogers, 115
217,2000,10.,Pedro Astacio, 115
218,1999,1.,Darryl Kile, 140
219,1999,2.,Brian Bohanon, 136
220,1999,3.,Pedro Astacio, 130
221,1999,4.,LaTroy Hawkins, 129
222,1999,5.,Steve Trachsel, 127
223,1999,6.,Jeff Fassero, 125
224,1999,7.,David Wells, 124
225,1999,8.,Scott Erickson, 123
226,1999,9.,Kevin Appier, 120
227,1999,10.,Rick Helling, 118
228,1998,1.,Pedro Astacio, 145
229,1998,2.,Darryl Kile, 133
230,1998,3.,Jamey Wright, 130
231,1998,4.,Liván Hernández, 123
232,1998,4.,John Burkett, 123
233,1998,6.,Charles Nagy, 122
234,1998,6.,Jaime Navarro, 122
235,1998,8.,Mike Oquist, 121
236,1998,9.,Mike Sirotka, 119
237,1998,10.,Kevin Tapani, 118
238,1997,1.,Jaime Navarro, 135
239,1997,2.,Tim Belcher, 119
240,1997,3.,James Baldwin, 117
241,1997,4.,Mark Leiter, 115
242,1997,5.,Cal Eldred, 112
243,1997,5.,Bobby Witt, 112
244,1997,5.,Dennis Springer, 112
245,1997,8.,Frank Castillo, 111
246,1997,9.,Allen Watson, 109
247,1997,10.,Charles Nagy, 108
248,1997,10.,Pat Hentgen, 108
249,1997,10.,Doug Drabek, 108
250,1996,1.,Tom Gordon, 134
251,1996,2.,Mike Mussina, 130
252,1996,3.,Erik Hanson, 129
253,1996,4.,David Wells, 128
254,1996,5.,Kevin Ritz, 125
255,1996,6.,Scott Erickson, 124
256,1996,7.,Tim Wakefield, 121
257,1996,8.,Bobby Witt, 120
258,1996,9.,Chris Haney, 119
259,1996,10.,Jim Abbott, 118
260,1995,1.,Pat Hentgen, 114
261,1995,2.,Kevin Gross, 113
262,1995,3.,Mike Moore, 111
263,1995,4.,Jason Bere, 110
264,1995,5.,Brad Radke, 107
265,1995,6.,Todd Stottlemyre, 106
266,1995,7.,Scott Erickson, 105
267,1995,7.,Kevin Tapani, 105
268,1995,9.,Steve Sparks, 104
269,1995,10.,Ricky Bones, 103
270,1995,10.,Mark Langston, 103
271,1994,1.,Jim Deshaies, 107
272,1994,2.,Tim Belcher, 106
273,1994,3.,Greg Harris, 96
274,1994,4.,Juan Guzman, 93
275,1994,4.,Cal Eldred, 93
276,1994,4.,Mike Moore, 93
277,1994,7.,Bob Tewksbury, 92
278,1994,8.,Kevin Brown, 91
279,1994,9.,Chuck Finley, 88
280,1994,9.,Jack Morris, 88
281,1993,1.,Jaime Navarro, 127
282,1993,2.,Scott Erickson, 126
283,1993,3.,Mike Moore, 124
284,1993,4.,Bob Walk, 118
285,1993,5.,Greg Harris, 115
286,1993,5.,Cal Eldred, 115
287,1993,7.,Jose Mesa, 114
288,1993,8.,Kevin Tapani, 111
289,1993,9.,Ricky Bones, 110
290,1993,10.,Rick Sutcliffe, 106
291,1992,1.,Rick Sutcliffe, 118
292,1992,2.,Jack Morris, 108
293,1992,3.,Ben McDonald, 107
294,1992,3.,Bill Gullickson, 107
295,1992,5.,Scott Sanderson, 106
296,1992,6.,Mike Moore, 102
297,1992,7.,Erik Hanson, 100
298,1992,8.,Tim Belcher, 99
299,1992,9.,Kevin Brown, 98
300,1992,10.,Terry Mulholland, 97
301,1992,10.,Kirk McCaskill, 97
302,1992,10.,Kevin Tapani, 97
303,1991,1.,Dave Stewart, 130
304,1991,2.,Bob Welch, 112
305,1991,3.,Tom Browning, 107
306,1991,4.,Kevin Brown, 103
307,1991,4.,Walt Terrell, 103
308,1991,4.,Rich DeLucia, 103
309,1991,7.,Jaime Navarro, 102
310,1991,7.,Frank Viola, 102
311,1991,9.,Bill Gullickson, 98
312,1991,9.,Greg Maddux, 98
313,1990,1.,Jack Morris, 125
314,1990,2.,Mark Langston, 109
315,1990,3.,Jim Abbott, 106
316,1990,4.,Greg Swindell, 105
317,1990,5.,Frank Tanana, 104
318,1990,5.,Fernando Valenzuela, 104
319,1990,7.,Mike Moore, 103
320,1990,8.,Tom Glavine, 102
321,1990,9.,Melido Perez, 101
322,1990,10.,Charlie Hough, 99
323,1990,10.,John Smoltz, 99
324,1990,10.,Dwight Gooden, 99
325,1989,1.,Bobby Witt, 111
326,1989,1.,Mike Witt, 111
327,1989,1.,Andy Hawkins, 111
328,1989,4.,Doyle Alexander, 110
329,1989,5.,Frank Viola, 106
330,1989,6.,Walt Terrell, 103
331,1989,7.,Melido Perez, 102
332,1989,8.,Bob Milacki, 101
333,1989,9.,Dave Schmidt, 99
334,1989,10.,Kevin Gross, 98
