,Year,Rank,Name,Stat
0,2020,1.,Nolan Arenado, 3.451
1,2020,2.,Eric Sogard, 3.392
2,2020,3.,Kyle Seager, 3.075
3,2020,4.,Matt Carpenter, 3.023
4,2020,5.,Gio Urshela, 3.020
5,2020,6.,Carter Kieboom, 2.992
6,2020,7.,Austin Riley, 2.958
7,2020,8.,Brian Anderson, 2.954
8,2020,9.,Tommy Edman, 2.951
9,2020,10.,Manny Machado, 2.890
10,2019,1.,Yoan Moncada, 3.089
11,2019,2.,Matt Chapman, 3.079
12,2019,3.,Nolan Arenado, 3.055
13,2019,4.,Todd Frazier, 2.870
14,2019,5.,Josh Donaldson, 2.803
15,2019,6.,Kyle Seager, 2.790
16,2019,7.,Jose Ramirez, 2.728
17,2019,8.,Rafael Devers, 2.721
18,2019,9.,Vladimir Guerrero Jr., 2.708
19,2019,10.,Asdrubal Cabrera, 2.660
20,2018,1.,Matt Chapman, 3.279
21,2018,2.,Justin Turner, 2.965
22,2018,3.,Matt Duffy, 2.879
23,2018,4.,Kyle Seager, 2.857
24,2018,5.,Yolmer Sanchez, 2.850
25,2018,6.,Mike Moustakas, 2.824
26,2018,7.,Nolan Arenado, 2.819
27,2018,8.,Rafael Devers, 2.673
28,2018,9.,Todd Frazier, 2.670
29,2018,10.,Kris Bryant, 2.667
30,2017,1.,Matt Chapman, 3.404
31,2017,2.,Kyle Seager, 2.926
32,2017,3.,Nolan Arenado, 2.774
33,2017,4.,Chase Headley, 2.768
34,2017,5.,Manny Machado, 2.700
35,2017,6.,Alex Bregman, 2.693
36,2017,7.,David Freese, 2.651
37,2017,8.,Jedd Gyorko, 2.650
38,2017,9.,Evan Longoria, 2.635
39,2017,10.,Miguel Sano, 2.606
40,2016,1.,Nolan Arenado, 3.117
41,2016,2.,Kyle Seager, 3.106
42,2016,3.,Adrian Beltre, 2.990
43,2016,4.,Jung Ho Kang, 2.966
44,2016,5.,Manny Machado, 2.904
45,2016,6.,Yangervis Solarte, 2.899
46,2016,7.,Travis Shaw, 2.886
47,2016,8.,Chase Headley, 2.833
48,2016,9.,Josh Donaldson, 2.629
49,2016,10.,Todd Frazier, 2.618
50,2015,1.,Nolan Arenado, 3.238
51,2015,2.,Manny Machado, 3.086
52,2015,3.,Josh Donaldson, 2.898
53,2015,4.,Jake Lamb, 2.875
54,2015,5.,Kyle Seager, 2.825
55,2015,6.,Trevor Plouffe, 2.795
56,2015,7.,Chase Headley, 2.734
57,2015,8.,Adrian Beltre, 2.705
58,2015,9.,Mike Moustakas, 2.648
59,2015,10.,Nicholas Castellanos, 2.610
60,2014,1.,Pedro Alvarez, 3.301
61,2014,2.,Nolan Arenado, 3.248
62,2014,3.,Josh Donaldson, 3.128
63,2014,4.,Juan Uribe, 2.831
64,2014,5.,Manny Machado, 2.795
65,2014,6.,Trevor Plouffe, 2.715
66,2014,7.,Adrian Beltre, 2.689
67,2014,8.,Matt Dominguez, 2.674
68,2014,9.,Anthony Rendon, 2.672
69,2014,10.,Kyle Seager, 2.658
70,2013,1.,Nolan Arenado, 3.243
71,2013,2.,Manny Machado, 3.050
72,2013,3.,Pedro Alvarez, 2.920
73,2013,4.,Juan Uribe, 2.919
74,2013,5.,David Wright, 2.879
75,2013,6.,Matt Dominguez, 2.846
76,2013,7.,Martin Prado, 2.676
77,2013,8.,Evan Longoria, 2.618
78,2013,9.,Josh Donaldson, 2.609
79,2013,10.,Brett Lawrie, 2.603
80,2012,1.,Jack Hannahan, 3.019
81,2012,2.,Mike Moustakas, 3.006
82,2012,3.,Brett Lawrie, 2.997
83,2012,4.,Pablo Sandoval, 2.886
84,2012,5.,Trevor Plouffe, 2.729
85,2012,6.,Chase Headley, 2.674
86,2012,7.,David Freese, 2.621
87,2012,8.,Luis Valbuena, 2.566
88,2012,9.,Alberto Callaspo, 2.537
89,2012,10.,Ryan Zimmerman, 2.531
90,2011,1.,Jack Hannahan, 3.198
91,2011,2.,Brandon Inge, 2.944
92,2011,3.,Placido Polanco, 2.903
93,2011,4.,Pablo Sandoval, 2.835
94,2011,5.,Evan Longoria, 2.825
95,2011,6.,Alberto Callaspo, 2.765
