,Year,Rank,Name,Stat
0,2020,1.,Alec Mills, 2.310
1,2020,2.,Kyle Hendricks, 2.213
2,2020,3.,Luis Castillo, 2.186
3,2020,4.,Zack Greinke, 2.149
4,2020,5.,Zack Wheeler, 2.028
5,2020,6.,Jacob deGrom, 1.985
6,2020,7.,Kyle Freeland, 1.783
7,2020,8.,Dylan Bundy, 1.782
8,2020,9.,Yu Darvish, 1.658
9,2020,10.,Kenta Maeda, 1.620
10,2019,1.,Zack Greinke, 2.890
11,2019,2.,Joe Musgrove, 2.853
12,2019,3.,Marcus Stroman, 2.490
13,2019,4.,Max Fried, 2.227
14,2019,5.,Luis Castillo, 2.219
15,2019,6.,Jose Quintana, 2.158
16,2019,7.,Miles Mikolas, 2.152
17,2019,8.,Sonny Gray, 2.105
18,2019,9.,Mike Leake, 2.056
19,2019,10.,Dakota Hudson, 2.010
20,2018,1.,Zack Greinke, 2.470
21,2018,2.,Miles Mikolas, 2.198
22,2018,3.,Julio Teheran, 2.152
23,2018,4.,Luis Castillo, 2.069
24,2018,5.,Jhoulys Chacin, 2.055
25,2018,6.,Kyle Hendricks, 1.990
26,2018,7.,Kyle Gibson, 1.831
27,2018,8.,Jacob deGrom, 1.825
28,2018,9.,Dallas Keuchel, 1.803
29,2018,10.,Mike Leake, 1.794
30,2017,1.,R.A. Dickey, 2.795
31,2017,2.,Ivan Nova, 2.503
32,2017,3.,Zack Greinke, 2.491
33,2017,4.,Julio Teheran, 2.389
34,2017,5.,Ty Blach, 2.310
35,2017,6.,Mike Leake, 2.274
36,2017,7.,Zach Davies, 2.258
37,2017,8.,John Lackey, 2.215
38,2017,9.,Jake Arrieta, 2.192
39,2017,10.,Patrick Corbin, 2.183
40,2016,1.,Mike Leake, 3.108
41,2016,2.,Bartolo Colon, 2.442
42,2016,3.,Jake Arrieta, 2.372
43,2016,4.,Aaron Sanchez, 2.250
44,2016,5.,Kyle Hendricks, 2.179
45,2016,6.,Jason Hammel, 2.160
46,2016,7.,Kenta Maeda, 2.101
47,2016,8.,Chad Bettis, 2.081
48,2016,9.,Kendall Graveman, 2.032
49,2016,10.,Jerad Eickhoff, 2.007
50,2015,1.,Jake Arrieta, 3.223
51,2015,2.,Dallas Keuchel, 2.754
52,2015,3.,Sonny Gray, 2.596
53,2015,4.,Brett Anderson, 2.545
54,2015,5.,Zack Greinke, 2.425
55,2015,6.,Mike Leake, 2.391
56,2015,7.,Jon Niese, 2.343
57,2015,8.,Michael Wacha, 2.333
58,2015,9.,Jacob deGrom, 2.309
59,2015,10.,Kyle Hendricks, 2.300
60,2014,1.,Dallas Keuchel, 2.925
61,2014,2.,Kyle Gibson, 2.861
62,2014,3.,Henderson Alvarez III, 2.599
63,2014,4.,Zack Greinke, 2.580
64,2014,5.,Jarred Cosart, 2.446
65,2014,6.,Tyson Ross, 2.438
66,2014,7.,Sonny Gray, 2.425
67,2014,8.,Mike Leake, 2.352
68,2014,9.,Nathan Eovaldi, 2.344
69,2014,10.,Yordano Ventura, 2.262
70,2013,1.,Kyle Kendrick, 2.769
71,2013,2.,Mike Leake, 2.527
72,2013,3.,Jeff Locke, 2.435
73,2013,4.,Andrew Cashner, 2.417
74,2013,5.,Zack Greinke, 2.381
75,2013,6.,Doug Fister, 2.286
76,2013,7.,Adam Wainwright, 2.272
77,2013,8.,Justin Masterson, 2.238
78,2013,9.,John Lackey, 2.234
79,2013,10.,Dillon Gee, 2.216
80,2012,1.,Jake Westbrook, 2.834
81,2012,2.,Mike Leake, 2.765
82,2012,3.,Josh Johnson, 2.728
83,2012,4.,Mark Buehrle, 2.669
84,2012,5.,Johnny Cueto, 2.613
