,Year,Rank,Name,Stat
0,2020,1.,Cesar Hernandez, 58
1,2020,2.,Kolten Wong, 53
2,2020,2.,Nicky Lopez, 53
3,2020,4.,Hanser Alberto, 52
4,2020,5.,Keston Hiura, 49
5,2020,6.,Jose Altuve, 48
6,2020,7.,Donovan Solano, 45
7,2020,8.,Brandon Lowe, 44
8,2020,8.,Jonathan Schoop, 44
9,2020,10.,Tony Kemp, 43
10,2019,1.,Ozzie Albies, 158
11,2019,2.,Cesar Hernandez, 157
12,2019,3.,Yolmer Sanchez, 149
13,2019,4.,Kolten Wong, 147
14,2019,5.,Adam Frazier, 142
15,2019,6.,Rougned Odor, 137
16,2019,7.,Jurickson Profar, 124
17,2019,8.,Brian Dozier, 123
18,2019,9.,Jose Altuve, 121
19,2019,10.,Joe Panik, 118
20,2018,1.,Ozzie Albies, 157
21,2018,2.,Cesar Hernandez, 154
22,2018,3.,Starlin Castro, 150
23,2018,4.,Yoan Moncada, 149
24,2018,5.,Brian Dozier, 148
25,2018,6.,Scooter Gennett, 142
26,2018,7.,Jed Lowrie, 136
27,2018,8.,Jason Kipnis, 131
28,2018,8.,Ketel Marte, 131
29,2018,10.,Jose Altuve, 130
30,2017,1.,Jonathan Schoop, 159
31,2017,2.,Rougned Odor, 158
32,2017,3.,DJ LeMahieu, 153
33,2017,3.,Dee Strange-Gordon, 153
34,2017,5.,Brian Dozier, 152
35,2017,6.,Robinson Cano, 150
36,2017,7.,Jose Altuve, 149
37,2017,8.,Daniel Murphy, 139
38,2017,9.,Joe Panik, 137
39,2017,10.,Jed Lowrie, 136
40,2016,1.,Jonathan Schoop, 162
41,2016,2.,Robinson Cano, 157
42,2016,3.,Dustin Pedroia, 152
43,2016,4.,Ian Kinsler, 151
44,2016,4.,Brian Dozier, 151
45,2016,4.,Jason Kipnis, 151
46,2016,7.,Starlin Castro, 150
47,2016,8.,Cesar Hernandez, 149
48,2016,9.,Jose Altuve, 148
49,2016,10.,DJ LeMahieu, 146
50,2016,10.,Rougned Odor, 146
51,2015,1.,Brian Dozier, 157
52,2015,2.,Jose Altuve, 153
53,2015,2.,Ian Kinsler, 153
54,2015,4.,Robinson Cano, 149
55,2015,4.,DJ LeMahieu, 149
56,2015,6.,Kolten Wong, 147
57,2015,7.,Neil Walker, 146
58,2015,8.,Dee Strange-Gordon, 145
59,2015,9.,Jace Peterson, 144
60,2015,10.,Brandon Phillips, 141
61,2014,1.,Ian Kinsler, 160
62,2014,2.,Jose Altuve, 156
63,2014,2.,Brian Dozier, 156
64,2014,4.,Howie Kendrick, 154
65,2014,5.,Robinson Cano, 150
66,2014,6.,Chase Utley, 147
67,2014,7.,DJ LeMahieu, 144
68,2014,7.,Dee Strange-Gordon, 144
69,2014,9.,Dustin Pedroia, 135
70,2014,9.,Neil Walker, 135
71,2013,1.,Dustin Pedroia, 160
72,2013,2.,Robinson Cano, 153
73,2013,3.,Brandon Phillips, 151
74,2013,4.,Daniel Murphy, 150
75,2013,5.,Jason Kipnis, 147
76,2013,6.,Brian Dozier, 146
77,2013,7.,Jose Altuve, 145
78,2013,8.,Darwin Barney, 141
79,2013,9.,Dan Uggla, 133
80,2013,10.,Matt Carpenter, 132
81,2013,10.,Neil Walker, 132
82,2012,1.,Darwin Barney, 155
83,2012,2.,Robinson Cano, 154
84,2012,3.,Aaron Hill, 153
85,2012,4.,Dan Uggla, 152
86,2012,4.,Rickie Weeks, 152
87,2012,6.,Gordon Beckham, 149
88,2012,7.,Jose Altuve, 147
