,Year,Rank,Name,Stat
0,2020,1.,Freddie Freeman, 30
1,2020,2.,Juan Soto, 28
2,2020,3.,Marcell Ozuna, 26
3,2020,4.,José Abreu, 21
4,2020,5.,DJ LeMahieu, 21
5,2020,6.,Jose Ramirez, 20
6,2020,7.,Mike Trout, 20
7,2020,8.,Trea Turner, 19
8,2020,9.,Manny Machado, 19
9,2020,10.,Mike Yastrzemski, 18
10,2019,1.,Mike Trout, 63
11,2019,2.,Christian Yelich, 60
12,2019,3.,Cody Bellinger, 59
13,2019,4.,Alex Bregman, 57
14,2019,5.,Anthony Rendon, 50
15,2019,6.,Nelson Cruz, 45
16,2019,7.,Pete Alonso, 41
17,2019,8.,Ketel Marte, 40
18,2019,9.,Xander Bogaerts, 39
19,2019,10.,Marcus Semien, 39
20,2018,1.,Mike Trout, 72
21,2018,2.,Mookie Betts, 68
22,2018,3.,J.D. Martinez, 59
23,2018,4.,Christian Yelich, 52
24,2018,5.,Alex Bregman, 48
25,2018,6.,Jose Ramirez, 45
26,2018,7.,Manny Machado, 40
27,2018,8.,Matt Carpenter, 38
28,2018,9.,Paul Goldschmidt, 37
29,2018,10.,Freddie Freeman, 36
30,2017,1.,Joey Votto, 65
31,2017,2.,Aaron Judge, 61
32,2017,3.,Giancarlo Stanton, 60
33,2017,4.,Mike Trout, 55
34,2017,5.,Jose Altuve, 53
35,2017,6.,Marcell Ozuna, 43
36,2017,7.,J.D. Martinez, 42
37,2017,8.,Nelson Cruz, 41
38,2017,9.,Charlie Blackmon, 40
39,2017,10.,Kris Bryant, 40
40,2016,1.,Mike Trout, 64
41,2016,2.,Joey Votto, 55
42,2016,3.,David Ortiz, 53
43,2016,4.,Jose Altuve, 51
44,2016,5.,Freddie Freeman, 51
45,2016,6.,Miguel Cabrera, 48
46,2016,7.,Josh Donaldson, 48
47,2016,8.,Daniel Murphy, 43
48,2016,9.,Kris Bryant, 41
49,2016,10.,Nelson Cruz, 39
50,2015,1.,Bryce Harper, 80
51,2015,2.,Joey Votto, 67
52,2015,3.,Mike Trout, 63
53,2015,4.,Paul Goldschmidt, 61
54,2015,5.,Nelson Cruz, 46
55,2015,6.,Josh Donaldson, 46
56,2015,7.,Miguel Cabrera, 45
57,2015,8.,Anthony Rizzo, 42
58,2015,9.,Andrew McCutchen, 41
59,2015,10.,Chris Davis, 39
60,2014,1.,Mike Trout, 56
61,2014,2.,Victor Martinez, 56
62,2014,3.,José Abreu, 53
63,2014,4.,Andrew McCutchen, 53
64,2014,5.,Jose Bautista, 50
65,2014,6.,Giancarlo Stanton, 49
66,2014,7.,Miguel Cabrera, 43
67,2014,8.,Michael Brantley, 40
68,2014,9.,Anthony Rizzo, 39
69,2014,10.,Freddie Freeman, 36
70,2013,1.,Miguel Cabrera, 72
71,2013,2.,Mike Trout, 70
72,2013,3.,Chris Davis, 55
73,2013,4.,Joey Votto, 54
74,2013,5.,Paul Goldschmidt, 52
75,2013,6.,Andrew McCutchen, 49
76,2013,7.,David Ortiz, 44
77,2013,8.,Shin-Soo Choo, 44
78,2013,9.,Robinson Cano, 40
79,2013,10.,Matt Carpenter, 39
80,2012,1.,Miguel Cabrera, 57
81,2012,2.,Buster Posey, 56
82,2012,3.,Mike Trout, 54
83,2012,4.,Andrew McCutchen, 52
84,2012,5.,Joey Votto, 50
85,2012,6.,Ryan Braun, 50
86,2012,7.,Prince Fielder, 47
87,2012,8.,Robinson Cano, 42
88,2012,9.,Edwin Encarnacion, 42
89,2012,10.,Chase Headley, 41
90,2011,1.,Miguel Cabrera, 70
91,2011,2.,Jose Bautista, 67
92,2011,3.,Matt Kemp, 60
93,2011,4.,Prince Fielder, 56
94,2011,5.,Adrian Gonzalez, 51
95,2011,6.,Ryan Braun, 51
96,2011,7.,Joey Votto, 51
97,2011,8.,Lance Berkman, 47
98,2011,9.,Jacoby Ellsbury, 42
99,2011,10.,David Ortiz, 42
100,2010,1.,Albert Pujols, 64
101,2010,2.,Miguel Cabrera, 64
102,2010,3.,Joey Votto, 58
103,2010,4.,Jose Bautista, 52
104,2010,5.,Josh Hamilton, 52
105,2010,6.,Paul Konerko, 47
106,2010,7.,Adrian Gonzalez, 46
107,2010,8.,Matt Holliday, 43
108,2010,9.,Shin-Soo Choo, 40
109,2010,10.,Jayson Werth, 38
110,2009,1.,Albert Pujols, 80
111,2009,2.,Prince Fielder, 61
112,2009,3.,Joe Mauer, 58
113,2009,4.,Adrian Gonzalez, 55
114,2009,5.,Hanley Ramirez, 42
115,2009,6.,Ryan Braun, 42
116,2009,7.,Joey Votto, 41
117,2009,8.,Miguel Cabrera, 40
118,2009,9.,Ben Zobrist, 39
119,2009,10.,Adam Dunn, 39
120,2008,1.,Albert Pujols, 77
121,2008,2.,Manny Ramirez, 57
122,2008,3.,Chipper Jones, 55
123,2008,4.,Lance Berkman, 53
