,Year,Rank,Name,Stat
0,2020,1.,Miguel Sano, 90
1,2020,2.,Keston Hiura, 85
2,2020,3.,Evan White, 84
3,2020,4.,Joey Gallo, 79
4,2020,5.,Matt Olson, 77
5,2020,6.,Christian Yelich, 76
6,2020,7.,Javier Baez, 75
7,2020,8.,Willy Adames, 74
8,2020,9.,Luis Robert, 73
9,2020,10.,Yoan Moncada, 72
10,2019,1.,Eugenio Suarez, 189
11,2019,2.,Ronald Acuna Jr., 188
12,2019,3.,Pete Alonso, 183
13,2019,4.,Jorge Soler, 178
14,2019,4.,Bryce Harper, 178
15,2019,4.,Rougned Odor, 178
16,2019,7.,Jonathan Villar, 176
17,2019,8.,Trevor Story, 174
18,2019,9.,Rhys Hoskins, 173
19,2019,10.,Wil Myers, 168
20,2018,1.,Yoan Moncada, 217
21,2018,2.,Giancarlo Stanton, 211
22,2018,3.,Joey Gallo, 207
23,2018,4.,Chris Davis, 192
24,2018,5.,Chris Taylor, 178
25,2018,6.,Justin Upton, 176
26,2018,7.,Khris Davis, 175
27,2018,8.,Paul Goldschmidt, 173
28,2018,9.,Bryce Harper, 169
29,2018,10.,Trevor Story, 168
30,2017,1.,Aaron Judge, 208
31,2017,2.,Joey Gallo, 196
32,2017,3.,Chris Davis, 195
33,2017,3.,Khris Davis, 195
34,2017,5.,Trevor Story, 191
35,2017,6.,Justin Upton, 180
36,2017,6.,Wil Myers, 180
37,2017,8.,Steven Souza Jr., 179
38,2017,9.,Domingo Santana, 178
39,2017,10.,Keon Broxton, 175
40,2017,10.,Mark Reynolds, 175
41,2016,1.,Chris Davis, 219
42,2016,2.,Chris Carter, 206
43,2016,3.,Mike Napoli, 194
44,2016,4.,Justin Upton, 179
45,2016,5.,Miguel Sano, 178
46,2016,5.,George Springer, 178
47,2016,7.,Danny Espinosa, 174
48,2016,7.,Jonathan Villar, 174
49,2016,9.,Freddie Freeman, 171
50,2016,10.,Mark Trumbo, 170
51,2015,1.,Chris Davis, 208
52,2015,2.,Kris Bryant, 199
53,2015,3.,Ian Desmond, 187
54,2015,4.,J.D. Martinez, 178
55,2015,5.,Joc Pederson, 170
56,2015,6.,Kole Calhoun, 164
57,2015,6.,Nelson Cruz, 164
58,2015,8.,Justin Upton, 159
59,2015,9.,Michael A. Taylor, 158
60,2015,9.,Mike Trout, 158
61,2014,1.,Ryan Howard, 190
62,2014,2.,Marlon Byrd, 185
63,2014,3.,Mike Trout, 184
64,2014,4.,Ian Desmond, 183
65,2014,5.,Chris Carter, 182
66,2014,6.,Melvin Upton Jr., 173
67,2014,6.,Chris Davis, 173
68,2014,8.,Justin Upton, 171
69,2014,9.,Giancarlo Stanton, 170
70,2014,10.,Marcell Ozuna, 164
71,2013,1.,Chris Carter, 212
72,2013,2.,Chris Davis, 199
73,2013,3.,Adam Dunn, 189
74,2013,4.,Mike Napoli, 187
75,2013,5.,Pedro Alvarez, 186
76,2013,6.,Jay Bruce, 185
77,2013,7.,Mark Trumbo, 184
78,2013,8.,Dan Uggla, 171
79,2013,9.,Evan Longoria, 162
80,2013,10.,Justin Upton, 161
81,2012,1.,Adam Dunn, 222
82,2012,2.,Curtis Granderson, 195
83,2012,3.,Danny Espinosa, 189
84,2012,4.,Carlos Pena, 182
85,2012,5.,Pedro Alvarez, 180
86,2012,6.,Chris Davis, 169
87,2012,6.,Melvin Upton Jr., 169
88,2012,6.,Rickie Weeks, 169
89,2012,9.,Dan Uggla, 168
90,2012,10.,Drew Stubbs, 166
91,2011,1.,Drew Stubbs, 205
92,2011,2.,Mark Reynolds, 196
93,2011,3.,Austin Jackson, 181
94,2011,4.,Adam Dunn, 177
95,2011,5.,Ryan Howard, 172
96,2011,6.,Curtis Granderson, 169
97,2011,7.,Danny Espinosa, 166
98,2011,7.,Giancarlo Stanton, 166
99,2011,9.,Kelly Johnson, 163
100,2011,10.,Carlos Pena, 161
101,2011,10.,Melvin Upton Jr., 161
102,2010,1.,Mark Reynolds, 211
103,2010,2.,Adam Dunn, 199
104,2010,3.,Rickie Weeks, 184
105,2010,4.,Adam LaRoche, 172
106,2010,5.,Matt Kemp, 170
107,2010,5.,Austin Jackson, 170
108,2010,7.,Drew Stubbs, 168
109,2010,8.,Melvin Upton Jr., 164
110,2010,9.,David Wright, 161
111,2010,10.,Carlos Pena, 158
112,2009,1.,Mark Reynolds, 223
113,2009,2.,Ryan Howard, 186
114,2009,3.,Jack Cust, 185
115,2009,4.,Adam Dunn, 177
116,2009,5.,Brandon Inge, 170
117,2009,6.,Carlos Pena, 163
118,2009,7.,Jason Bay, 162
119,2009,8.,Mike Cameron, 156
120,2009,8.,Jayson Werth, 156
121,2009,10.,Melvin Upton Jr., 152
122,2008,1.,Mark Reynolds, 204
123,2008,2.,Ryan Howard, 199
124,2008,3.,Jack Cust, 197
125,2008,4.,Dan Uggla, 171
126,2008,5.,Carlos Pena, 166
127,2008,6.,Chris Young, 165
128,2008,7.,Adam Dunn, 164
129,2008,8.,Matt Kemp, 153
130,2008,9.,Jim Thome, 147
131,2008,10.,Ryan Ludwick, 146
132,2007,1.,Ryan Howard, 199
133,2007,2.,Dan Uggla, 167
134,2007,3.,Adam Dunn, 165
135,2007,4.,Jack Cust, 164
136,2007,5.,Mike Cameron, 160
137,2007,6.,Grady Sizemore, 155
138,2007,7.,Melvin Upton Jr., 154
139,2007,8.,Brandon Inge, 150
140,2007,9.,Jhonny Peralta, 146
141,2007,10.,Carlos Pena, 142
142,2006,1.,Adam Dunn, 194
143,2006,2.,Ryan Howard, 181
144,2006,3.,Curtis Granderson, 174
145,2006,4.,Bill Hall, 162
146,2006,5.,Alfonso Soriano, 160
147,2006,6.,Jason Bay, 156
148,2006,7.,Richie Sexson, 154
149,2006,8.,Grady Sizemore, 153
150,2006,9.,Jhonny Peralta, 152
151,2006,9.,Nick Swisher, 152
152,2005,1.,Adam Dunn, 168
153,2005,2.,Richie Sexson, 167
154,2005,3.,Pat Burrell, 160
155,2005,4.,Preston Wilson, 148
156,2005,5.,Brad Wilkerson, 147
157,2005,6.,Troy Glaus, 145
158,2005,7.,Jason Bay, 142
159,2005,8.,Brandon Inge, 140
160,2005,9.,Jim Edmonds, 139
161,2005,9.,Alex Rodriguez, 139
162,2004,1.,Adam Dunn, 195
163,2004,2.,Mark Bellhorn, 177
164,2004,3.,Craig Wilson, 169
165,2004,4.,Corey Patterson, 168
166,2004,5.,Brad Wilkerson, 152
167,2004,5.,Geoff Jenkins, 152
168,2004,7.,Jim Edmonds, 150
169,2004,8.,Hank Blalock, 149
170,2004,9.,Miguel Cabrera, 148
171,2004,10.,Andruw Jones, 147
172,2003,1.,Jim Thome, 182
173,2003,2.,Jose Hernandez, 177
174,2003,3.,Brad Wilkerson, 155
175,2003,4.,Richie Sexson, 151
176,2003,5.,Sammy Sosa, 143
177,2003,6.,Pat Burrell, 142
178,2003,7.,Jason Giambi, 140
179,2003,8.,Preston Wilson, 139
180,2003,9.,Mike Cameron, 137
181,2003,9.,Carlos Delgado, 137
182,2002,1.,Jose Hernandez, 188
183,2002,2.,Mike Cameron, 176
184,2002,3.,Adam Dunn, 170
185,2002,4.,Derrek Lee, 164
186,2002,5.,Brad Wilkerson, 161
187,2002,6.,Alfonso Soriano, 157
188,2002,7.,Pat Burrell, 153
189,2002,8.,Russell Branyan, 151
190,2002,9.,Mo Vaughn, 145
191,2002,10.,Mark Bellhorn, 144
192,2002,10.,Troy Glaus, 144
193,2002,10.,Sammy Sosa, 144
194,2001,1.,Jose Hernandez, 185
195,2001,1.,Jim Thome, 185
196,2001,3.,Richie Sexson, 178
197,2001,4.,Pat Burrell, 162
198,2001,5.,Ben Grieve, 159
199,2001,6.,Troy Glaus, 158
200,2001,7.,Lee Stevens, 157
201,2001,8.,Mike Cameron, 155
202,2001,9.,Sammy Sosa, 153
203,2001,10.,Jeromy Burnitz, 150
204,2000,1.,Preston Wilson, 187
205,2000,2.,Mo Vaughn, 181
206,2000,3.,Jim Thome, 171
207,2000,4.,Sammy Sosa, 168
208,2000,5.,Jim Edmonds, 167
209,2000,6.,Troy Glaus, 163
210,2000,7.,Richie Sexson, 159
211,2000,8.,Jorge Posada, 151
212,2000,9.,Ray Lankford, 148
213,2000,10.,Dean Palmer, 146
214,1999,1.,Sammy Sosa, 171
215,1999,1.,Jim Thome, 171
216,1999,3.,Preston Wilson, 156
217,1999,4.,Dean Palmer, 153
218,1999,5.,Jose Hernandez, 145
219,1999,5.,Mike Cameron, 145
220,1999,7.,Ruben Rivera, 143
221,1999,7.,Troy Glaus, 143
222,1999,9.,Carlos Delgado, 141
223,1999,9.,Mark McGwire, 141
224,1998,1.,Sammy Sosa, 171
225,1998,2.,Jose Canseco, 159
226,1998,3.,Jeromy Burnitz, 158
227,1998,4.,Mark McGwire, 155
228,1998,5.,Ray Lankford, 151
229,1998,6.,Andres Galarraga, 146
230,1998,7.,Mo Vaughn, 144
231,1998,8.,Shawn Green, 142
232,1998,9.,Jim Thome, 141
233,1998,9.,Scott Rolen, 141
234,1997,1.,Jay Buhner, 175
235,1997,2.,Sammy Sosa, 174
236,1997,3.,Ron Gant, 162
237,1997,4.,Mark McGwire, 159
238,1997,5.,Melvin Nieves, 157
239,1997,6.,Mo Vaughn, 154
240,1997,7.,Henry Rodriguez, 149
241,1997,8.,Jim Thome, 146
242,1997,9.,Tony Clark, 144
243,1997,10.,Tim Salmon, 142
244,1996,1.,Henry Rodriguez, 160
245,1996,2.,Jay Buhner, 159
246,1996,3.,Melvin Nieves, 158
247,1996,4.,Andres Galarraga, 157
248,1996,5.,Mo Vaughn, 154
249,1996,6.,Ed Sprague, 146
250,1996,6.,Todd Hundley, 146
251,1996,8.,Dean Palmer, 145
252,1996,8.,Jose Valentin, 145
253,1996,10.,Jim Thome, 141
254,1995,1.,Mo Vaughn, 150
255,1995,2.,Benji Gil, 147
256,1995,3.,Andres Galarraga, 146
257,1995,4.,Tony Phillips, 135
258,1995,5.,Sammy Sosa, 134
259,1995,6.,Jim Edmonds, 130
260,1995,7.,Mike Blowers, 128
261,1995,8.,Reggie Sanders, 122
262,1995,9.,Jay Buhner, 120
263,1995,10.,Cecil Fielder, 116
264,1994,1.,Travis Fryman, 128
265,1994,2.,Reggie Sanders, 114
266,1994,2.,Jose Canseco, 114
