,Year,Rank,Name,Stat
0,2020,1.,Shane Bieber, 2.69
1,2020,2.,Trevor Bauer, 2.43
2,2020,3.,Yu Darvish, 2.24
3,2020,4.,Dallas Keuchel, 1.84
4,2020,5.,Dinelson Lamet, 1.81
5,2020,6.,Corbin Burnes, 1.67
6,2020,7.,Kyle Hendricks, 1.60
7,2020,8.,Max Fried, 1.59
8,2020,9.,Zach Plesac, 1.54
9,2020,10.,Zac Gallen, 1.48
10,2019,1.,Justin Verlander, 5.37
11,2019,2.,Gerrit Cole, 5.05
12,2019,3.,Jacob deGrom, 4.27
13,2019,4.,Hyun Jin Ryu, 4.01
14,2019,5.,Zack Greinke, 3.80
15,2019,6.,Mike Soroka, 3.76
16,2019,7.,Jack Flaherty, 3.60
17,2019,8.,Sonny Gray, 3.47
18,2019,9.,Mike Minor, 3.46
19,2019,10.,Shane Bieber, 3.36
20,2018,1.,Jacob deGrom, 5.73
21,2018,2.,Blake Snell, 5.00
22,2018,3.,Aaron Nola, 4.61
23,2018,4.,Max Scherzer, 4.42
24,2018,5.,Justin Verlander, 4.31
25,2018,6.,Chris Sale, 4.27
26,2018,7.,Kyle Freeland, 4.16
27,2018,8.,Trevor Bauer, 4.14
28,2018,9.,Corey Kluber, 3.52
29,2018,10.,Gerrit Cole, 3.10
30,2017,1.,Corey Kluber, 5.37
31,2017,2.,Max Scherzer, 4.44
32,2017,3.,Chris Sale, 4.04
33,2017,4.,Clayton Kershaw, 3.92
34,2017,5.,Stephen Strasburg, 3.82
35,2017,6.,Gio Gonzalez, 3.54
36,2017,7.,Luis Severino, 3.12
37,2017,8.,Zack Greinke, 3.11
38,2017,9.,Robbie Ray, 3.10
39,2017,10.,Carlos Carrasco, 3.06
40,2016,1.,Kyle Hendricks, 4.46
41,2016,1.,Clayton Kershaw, 4.46
42,2016,3.,Jon Lester, 4.34
43,2016,4.,Max Scherzer, 3.64
44,2016,5.,Tanner Roark, 3.44
45,2016,6.,Johnny Cueto, 3.43
46,2016,7.,Madison Bumgarner, 3.30
47,2016,8.,Justin Verlander, 3.28
48,2016,9.,Rick Porcello, 3.19
49,2016,10.,Corey Kluber, 3.16
50,2015,1.,Zack Greinke, 6.22
51,2015,2.,Jake Arrieta, 5.91
52,2015,3.,Clayton Kershaw, 4.65
53,2015,4.,Dallas Keuchel, 4.17
54,2015,5.,David Price, 3.95
55,2015,6.,Max Scherzer, 3.34
56,2015,7.,John Lackey, 3.12
57,2015,8.,Jacob deGrom, 2.98
58,2015,9.,Gerrit Cole, 2.95
59,2015,10.,Sonny Gray, 2.84
60,2014,1.,Clayton Kershaw, 4.72
61,2014,2.,Johnny Cueto, 4.25
62,2014,3.,Felix Hernandez, 4.24
63,2014,4.,Corey Kluber, 4.05
64,2014,5.,Adam Wainwright, 3.71
65,2014,6.,Chris Sale, 3.37
66,2014,7.,Cole Hamels, 3.29
67,2014,8.,Jon Lester, 3.27
68,2014,9.,Dellin Betances, 2.60
69,2014,10.,Jake Arrieta, 2.49
70,2014,10.,Jordan Zimmermann, 2.49
71,2013,1.,Clayton Kershaw, 5.36
72,2013,2.,Jose Fernandez, 3.45
73,2013,3.,Anibal Sanchez, 3.38
74,2013,4.,Yu Darvish, 3.31
75,2013,5.,Matt Harvey, 3.20
76,2013,5.,Max Scherzer, 3.20
77,2013,7.,Clay Buchholz, 3.17
78,2013,8.,Hisashi Iwakuma, 2.96
79,2013,9.,Bartolo Colon, 2.93
80,2013,10.,James Shields, 2.77
81,2012,1.,Justin Verlander, 4.20
82,2012,2.,Kris Medlen, 3.96
83,2012,3.,Clayton Kershaw, 3.63
84,2012,4.,David Price, 3.56
85,2012,5.,Johnny Cueto, 3.36
86,2012,6.,R.A. Dickey, 3.07
87,2012,7.,Chris Sale, 2.85
88,2012,8.,Fernando Rodney, 2.78
89,2012,9.,Matt Harrison, 2.66
90,2012,10.,Gio Gonzalez, 2.64
91,2011,1.,Justin Verlander, 5.23
92,2011,2.,Roy Halladay, 4.39
93,2011,3.,Jered Weaver, 4.38
94,2011,4.,Cliff Lee, 4.23
95,2011,5.,Clayton Kershaw, 4.13
96,2011,6.,CC Sabathia, 3.43
97,2011,7.,Josh Beckett, 3.18
98,2011,8.,C.J. Wilson, 3.17
99,2011,9.,Ricky Romero, 3.15
