,Year,Rank,Name,Stat
0,2020,1.,Juan Soto, 212
1,2020,2.,Freddie Freeman, 186
2,2020,3.,DJ LeMahieu, 177
3,2020,4.,Marcell Ozuna, 175
4,2020,5.,Nelson Cruz, 169
5,2020,6.,Dominic Smith, 169
6,2020,7.,Mike Trout, 168
7,2020,8.,José Abreu, 166
8,2020,9.,Mike Yastrzemski, 165
9,2020,10.,Jose Ramirez, 163
10,2019,1.,Mike Trout, 182
11,2019,2.,Christian Yelich, 179
12,2019,3.,Cody Bellinger, 169
13,2019,4.,Nelson Cruz, 168
14,2019,5.,Alex Bregman, 162
15,2019,6.,Anthony Rendon, 156
16,2019,7.,George Springer, 150
17,2019,8.,Ketel Marte, 148
18,2019,9.,Pete Alonso, 147
19,2019,10.,Austin Meadows, 144
20,2018,1.,Mike Trout, 198
21,2018,2.,Mookie Betts, 186
22,2018,3.,J.D. Martinez, 173
23,2018,4.,Christian Yelich, 164
24,2018,5.,Alex Bregman, 152
25,2018,6.,Jose Ramirez, 151
26,2018,7.,Brandon Nimmo, 148
27,2018,8.,Manny Machado, 145
28,2018,9.,Matt Carpenter, 143
29,2018,10.,Paul Goldschmidt, 142
30,2017,1.,Mike Trout, 186
31,2017,2.,Aaron Judge, 171
32,2017,3.,Giancarlo Stanton, 169
33,2017,4.,Joey Votto, 167
34,2017,5.,Jose Altuve, 160
35,2017,6.,Freddie Freeman, 155
36,2017,7.,Justin Turner, 150
37,2017,8.,Marcell Ozuna, 149
38,2017,9.,Nelson Cruz, 149
39,2017,10.,Marwin Gonzalez, 146
40,2016,1.,Mike Trout, 173
41,2016,2.,David Ortiz, 164
42,2016,3.,Joey Votto, 160
43,2016,4.,Freddie Freeman, 157
44,2016,5.,Jose Altuve, 155
45,2016,6.,Miguel Cabrera, 155
46,2016,7.,Daniel Murphy, 155
47,2016,8.,Josh Donaldson, 153
48,2016,9.,Nelson Cruz, 147
49,2016,10.,Kris Bryant, 146
50,2015,1.,Bryce Harper, 198
51,2015,2.,Mike Trout, 176
52,2015,3.,Joey Votto, 174
53,2015,4.,Miguel Cabrera, 169
54,2015,5.,Paul Goldschmidt, 168
55,2015,6.,Nelson Cruz, 159
56,2015,7.,Josh Donaldson, 151
57,2015,8.,Edwin Encarnacion, 148
58,2015,9.,Chris Davis, 147
59,2015,10.,Anthony Rizzo, 146
