,Year,Rank,Name,Stat
0,2020,1.,Freddie Freeman, 35.075
1,2020,2.,Juan Soto, 31.863
2,2020,3.,Marcell Ozuna, 27.089
3,2020,4.,Mike Yastrzemski, 26.698
4,2020,5.,Mookie Betts, 24.788
5,2020,6.,José Abreu, 22.699
6,2020,7.,Jose Ramirez, 22.215
7,2020,8.,Chris Taylor, 19.688
8,2020,9.,Michael Conforto, 19.238
9,2020,10.,Mike Trout, 19.039
10,2019,1.,Mike Trout, 66.956
11,2019,2.,Anthony Rendon, 64.566
12,2019,3.,Christian Yelich, 63.868
13,2019,4.,Cody Bellinger, 62.167
14,2019,5.,Freddie Freeman, 52.381
15,2019,6.,Alex Bregman, 51.363
16,2019,7.,Rafael Devers, 49.315
17,2019,8.,Bryce Harper, 48.360
18,2019,9.,DJ LeMahieu, 47.935
19,2019,10.,Nelson Cruz, 47.917
20,2018,1.,J.D. Martinez, 73.265
21,2018,2.,Christian Yelich, 64.299
22,2018,3.,Mookie Betts, 64.101
23,2018,4.,Mike Trout, 63.184
24,2018,5.,Jose Ramirez, 54.333
25,2018,6.,Alex Bregman, 53.861
26,2018,7.,Paul Goldschmidt, 43.495
27,2018,8.,Bryce Harper, 43.468
28,2018,9.,Aaron Judge, 40.014
29,2018,10.,Freddie Freeman, 39.748
30,2017,1.,Joey Votto, 67.738
31,2017,2.,Charlie Blackmon, 56.829
32,2017,3.,Nolan Arenado, 53.401
33,2017,4.,Mike Trout, 53.050
34,2017,5.,Paul Goldschmidt, 52.866
35,2017,6.,Giancarlo Stanton, 52.320
36,2017,7.,Aaron Judge, 50.910
37,2017,8.,Nelson Cruz, 47.518
38,2017,9.,Marcell Ozuna, 47.074
39,2017,10.,Anthony Rendon, 43.152
40,2016,1.,Mike Trout, 72.883
41,2016,2.,David Ortiz, 58.768
42,2016,3.,Freddie Freeman, 48.942
43,2016,4.,Josh Donaldson, 48.362
44,2016,5.,Joey Votto, 47.579
45,2016,6.,Daniel Murphy, 45.752
46,2016,7.,Kris Bryant, 45.720
47,2016,8.,Anthony Rizzo, 43.310
48,2016,9.,Nolan Arenado, 41.722
49,2016,10.,Jose Altuve, 38.470
50,2015,1.,Bryce Harper, 75.701
51,2015,2.,Joey Votto, 65.453
52,2015,3.,Anthony Rizzo, 59.301
53,2015,4.,Paul Goldschmidt, 59.235
54,2015,5.,Josh Donaldson, 57.472
55,2015,6.,Mike Trout, 50.785
56,2015,7.,Andrew McCutchen, 47.420
57,2015,8.,Miguel Cabrera, 47.227
58,2015,9.,Kris Bryant, 46.916
59,2015,10.,Chris Davis, 44.229
60,2014,1.,Mike Trout, 65.169
61,2014,2.,Victor Martinez, 54.738
62,2014,3.,Giancarlo Stanton, 49.651
63,2014,4.,José Abreu, 47.142
64,2014,5.,Jayson Werth, 45.542
65,2014,6.,Jose Bautista, 44.735
66,2014,7.,Michael Brantley, 44.381
67,2014,8.,Miguel Cabrera, 44.263
68,2014,9.,Andrew McCutchen, 42.411
69,2014,10.,Paul Goldschmidt, 41.048
70,2013,1.,Miguel Cabrera, 76.241
71,2013,2.,Mike Trout, 73.252
72,2013,3.,Chris Davis, 71.063
73,2013,4.,Paul Goldschmidt, 67.268
74,2013,5.,Freddie Freeman, 63.893
75,2013,6.,Matt Carpenter, 52.087
76,2013,7.,Robinson Cano, 50.427
77,2013,8.,Shin-Soo Choo, 50.326
78,2013,9.,Joey Votto, 49.826
79,2013,10.,Matt Holliday, 49.012
80,2012,1.,Edwin Encarnacion, 57.118
81,2012,2.,Mike Trout, 53.408
82,2012,3.,Chase Headley, 51.596
83,2012,4.,Ryan Braun, 51.512
84,2012,5.,Buster Posey, 50.781
85,2012,6.,Prince Fielder, 50.284
86,2012,7.,Joey Votto, 50.243
87,2012,8.,Andrew McCutchen, 48.044
88,2012,9.,Joe Mauer, 47.618
89,2012,10.,Miguel Cabrera, 46.771
90,2011,1.,Miguel Cabrera, 70.121
91,2011,2.,Matt Kemp, 66.525
92,2011,3.,Jose Bautista, 66.458
93,2011,4.,Ryan Braun, 64.955
94,2011,5.,Joey Votto, 63.301
95,2011,6.,Prince Fielder, 61.989
96,2011,7.,Jacoby Ellsbury, 59.010
97,2011,8.,Lance Berkman, 53.415
98,2011,9.,Adrian Gonzalez, 51.155
99,2011,10.,Victor Martinez, 44.526
100,2010,1.,Joey Votto, 69.189
101,2010,2.,Miguel Cabrera, 60.925
102,2010,3.,Josh Hamilton, 56.703
103,2010,4.,Albert Pujols, 55.730
104,2010,5.,Jose Bautista, 54.199
105,2010,6.,Adrian Gonzalez, 54.114
106,2010,7.,Paul Konerko, 47.860
107,2010,8.,Carlos Gonzalez, 45.141
108,2010,9.,Jason Heyward, 44.668
109,2010,10.,Robinson Cano, 42.127
110,2009,1.,Albert Pujols, 78.729
111,2009,2.,Prince Fielder, 70.740
112,2009,3.,Joe Mauer, 56.184
113,2009,4.,Derrek Lee, 55.295
114,2009,5.,Ryan Braun, 51.648
115,2009,6.,Joey Votto, 51.189
116,2009,7.,Hanley Ramirez, 48.310
117,2009,8.,Chase Utley, 47.831
118,2009,9.,Jason Bay, 47.386
119,2009,10.,Ryan Howard, 46.852
120,2008,1.,Albert Pujols, 73.326
121,2008,2.,Manny Ramirez, 62.499
122,2008,3.,Lance Berkman, 60.496
123,2008,4.,Mark Teixeira, 58.968
124,2008,5.,Chipper Jones, 48.825
125,2008,6.,Matt Holliday, 45.960
126,2008,7.,Grady Sizemore, 45.916
127,2008,8.,Josh Hamilton, 44.705
128,2008,9.,Justin Morneau, 44.252
129,2008,10.,Nate McLouth, 44.115
130,2007,1.,Alex Rodriguez, 82.535
131,2007,2.,Magglio Ordonez, 68.361
132,2007,3.,David Ortiz, 64.258
133,2007,4.,Matt Holliday, 55.132
134,2007,5.,Carlos Pena, 54.649
135,2007,6.,Vladimir Guerrero, 53.822
136,2007,7.,Chipper Jones, 51.605
137,2007,8.,Todd Helton, 51.392
138,2007,9.,Prince Fielder, 50.622
139,2007,10.,Miguel Cabrera, 49.152
140,2006,1.,Ryan Howard, 74.920
141,2006,2.,Albert Pujols, 72.136
142,2006,3.,Lance Berkman, 70.524
143,2006,4.,Miguel Cabrera, 63.221
144,2006,5.,Carlos Beltran, 62.754
145,2006,6.,Travis Hafner, 59.304
146,2006,7.,David Ortiz, 58.285
147,2006,8.,Bobby Abreu, 54.354
148,2006,9.,Derek Jeter, 54.039
149,2006,10.,Jim Thome, 52.736
150,2005,1.,David Ortiz, 73.282
151,2005,2.,Alex Rodriguez, 71.120
152,2005,3.,Mark Teixeira, 60.972
153,2005,4.,Albert Pujols, 60.235
154,2005,5.,Derrek Lee, 58.745
155,2005,6.,Manny Ramirez, 57.546
156,2005,7.,Travis Hafner, 55.446
157,2005,8.,Brian Giles, 54.002
158,2005,9.,Bobby Abreu, 51.684
159,2005,10.,Gary Sheffield, 51.469
160,2004,1.,Barry Bonds, 128.832
161,2004,2.,Todd Helton, 66.809
162,2004,3.,Albert Pujols, 66.680
163,2004,4.,Bobby Abreu, 66.540
164,2004,5.,Lance Berkman, 60.307
165,2004,6.,Jim Edmonds, 59.901
166,2004,7.,Scott Rolen, 57.137
167,2004,8.,Manny Ramirez, 52.319
168,2004,9.,J.D. Drew, 51.735
169,2004,10.,Adrian Beltre, 50.086
170,2003,1.,Barry Bonds, 84.771
171,2003,2.,Todd Helton, 79.462
172,2003,3.,Albert Pujols, 77.229
173,2003,4.,Gary Sheffield, 74.890
174,2003,5.,Carlos Delgado, 69.702
175,2003,6.,Jim Thome, 55.375
176,2003,7.,Lance Berkman, 51.527
177,2003,8.,Bobby Abreu, 48.418
178,2003,9.,Chipper Jones, 47.039
179,2003,10.,Alex Rodriguez, 43.936
180,2002,1.,Barry Bonds, 119.416
181,2002,2.,Lance Berkman, 72.915
182,2002,3.,Jim Thome, 69.499
183,2002,4.,Jason Giambi, 69.250
184,2002,5.,Brian Giles, 67.624
185,2002,6.,Manny Ramirez, 64.695
186,2002,7.,Larry Walker, 59.754
187,2002,8.,Todd Helton, 57.850
188,2002,9.,Alex Rodriguez, 57.357
189,2002,10.,Vladimir Guerrero, 56.784
190,2001,1.,Barry Bonds, 118.882
191,2001,2.,Sammy Sosa, 90.623
192,2001,3.,Jason Giambi, 89.194
193,2001,4.,Luis Gonzalez, 73.558
194,2001,5.,Lance Berkman, 72.923
195,2001,6.,Todd Helton, 72.742
196,2001,7.,Jeff Bagwell, 67.890
197,2001,8.,Shawn Green, 65.645
198,2001,9.,Larry Walker, 64.837
199,2001,10.,Chipper Jones, 61.550
200,2000,1.,Todd Helton, 94.865
201,2000,2.,Jason Giambi, 92.425
202,2000,3.,Carlos Delgado, 85.036
203,2000,4.,Frank Thomas, 68.351
204,2000,5.,Manny Ramirez, 67.910
205,2000,6.,Barry Bonds, 66.980
206,2000,7.,Jeff Kent, 66.665
207,2000,8.,Brian Giles, 65.073
208,2000,9.,Alex Rodriguez, 64.129
209,2000,10.,Edgar Martinez, 63.827
210,1999,1.,Manny Ramirez, 75.603
211,1999,2.,Mark McGwire, 72.565
212,1999,3.,Jeff Bagwell, 72.545
213,1999,4.,Rafael Palmeiro, 67.082
214,1999,5.,Brian Giles, 64.379
215,1999,6.,Larry Walker, 63.152
216,1999,7.,Chipper Jones, 62.132
217,1999,8.,Bobby Abreu, 59.635
218,1999,9.,Derek Jeter, 58.935
219,1999,10.,Roberto Alomar, 56.510
220,1998,1.,Mark McGwire, 94.343
221,1998,2.,Barry Bonds, 71.343
222,1998,3.,Sammy Sosa, 69.581
223,1998,4.,Albert Belle, 60.755
224,1998,5.,Moises Alou, 58.445
225,1998,6.,Jeff Bagwell, 56.325
226,1998,7.,John Olerud, 55.243
227,1998,8.,Ray Lankford, 51.482
228,1998,9.,Craig Biggio, 50.776
229,1998,10.,Andres Galarraga, 50.656
230,1997,1.,Larry Walker, 86.366
231,1997,2.,Frank Thomas, 75.865
232,1997,3.,Tony Gwynn, 75.163
233,1997,4.,Mike Piazza, 69.621
234,1997,5.,Jeff Bagwell, 68.899
235,1997,6.,Barry Bonds, 66.658
236,1997,7.,Craig Biggio, 59.477
237,1997,8.,Ken Griffey Jr., 58.126
238,1997,9.,Mark McGwire, 51.342
239,1997,10.,John Olerud, 50.803
240,1996,1.,Barry Bonds, 95.395
241,1996,2.,Gary Sheffield, 78.698
242,1996,3.,Alex Rodriguez, 67.996
243,1996,4.,Jeff Bagwell, 66.616
244,1996,5.,Ken Caminiti, 65.281
245,1996,6.,Edgar Martinez, 65.252
246,1996,7.,Albert Belle, 65.106
247,1996,8.,Frank Thomas, 62.983
248,1996,9.,Mark McGwire, 62.157
249,1996,10.,Chuck Knoblauch, 59.766
250,1995,1.,Edgar Martinez, 80.967
251,1995,2.,Tim Salmon, 65.948
252,1995,3.,Barry Bonds, 63.668
253,1995,4.,Reggie Sanders, 55.403
254,1995,5.,Frank Thomas, 53.150
255,1995,6.,Mike Piazza, 51.505
256,1995,7.,Mark McGwire, 49.398
257,1995,8.,Barry Larkin, 45.904
258,1995,9.,Craig Biggio, 45.280
259,1995,10.,Albert Belle, 45.270
260,1994,1.,Jeff Bagwell, 67.626
261,1994,2.,Frank Thomas, 65.099
262,1994,3.,Albert Belle, 54.753
