,Year,Rank,Name,Stat
0,2020,1.,Luis Torrens, 6
1,2020,2.,Travis d'Arnaud, 5
2,2020,2.,Gary Sanchez, 5
3,2020,2.,Mike Zunino, 5
4,2020,2.,Pedro Severino, 5
5,2020,6.,Yasmani Grandal, 4
6,2020,6.,Christian Vazquez, 4
7,2020,6.,Austin Hedges, 4
8,2020,6.,Wilson Ramos, 4
9,2020,6.,Andrew Knapp, 4
10,2020,6.,Austin Nola, 4
11,2020,6.,Jorge Alfaro, 4
12,2020,6.,Sean Murphy, 4
13,2020,6.,Tony Wolters, 4
14,2019,1.,Tyler Flowers, 16
15,2019,2.,Josh Phegley, 15
16,2019,3.,Jorge Alfaro, 11
17,2019,4.,Pedro Severino, 10
18,2019,4.,Yan Gomes, 10
19,2019,4.,Wilson Ramos, 10
20,2019,7.,Welington Castillo, 9
21,2019,7.,Jake Rogers, 9
22,2019,7.,Christian Vazquez, 9
23,2019,10.,Yasmani Grandal, 8
24,2019,10.,J.T. Realmuto, 8
25,2019,10.,Mitch Garver, 8
26,2019,10.,Elias Diaz, 8
27,2018,1.,Gary Sanchez, 18
28,2018,2.,Sandy Leon, 13
29,2018,2.,Martin Maldonado, 13
30,2018,4.,Omar Narvaez, 12
31,2018,5.,Christian Vazquez, 11
32,2018,6.,Mike Zunino, 10
33,2018,6.,Jorge Alfaro, 10
34,2018,6.,Jonathan Lucroy, 10
35,2018,9.,Willson Contreras, 9
36,2018,9.,Mitch Garver, 9
37,2018,9.,Yasmani Grandal, 9
38,2017,1.,Gary Sanchez, 16
39,2017,1.,Yasmani Grandal, 16
40,2017,3.,Cameron Rupp, 11
41,2017,3.,Christian Vazquez, 11
42,2017,5.,Kurt Suzuki, 10
43,2017,5.,Chris Gimenez, 10
44,2017,5.,James McCann, 10
45,2017,5.,Mike Zunino, 10
46,2017,9.,Tyler Flowers, 9
47,2017,9.,J.T. Realmuto, 9
48,2016,1.,Ryan Hanigan, 18
49,2016,2.,Josh Thole, 17
50,2016,3.,Jason Castro, 12
51,2016,4.,Wilson Ramos, 10
52,2016,4.,Yasmani Grandal, 10
53,2016,4.,Welington Castillo, 10
54,2016,7.,Russell Martin, 9
55,2016,7.,Christian Vazquez, 9
56,2016,9.,Yadier Molina, 8
57,2016,9.,J.T. Realmuto, 8
58,2016,9.,Jonathan Lucroy, 8
59,2016,9.,Nick Hundley, 8
60,2016,9.,Derek Norris, 8
61,2016,9.,Francisco Cervelli, 8
62,2015,1.,Russell Martin, 19
63,2015,2.,Blake Swihart, 16
64,2015,3.,Tyler Flowers, 15
65,2015,4.,Derek Norris, 13
66,2015,5.,J.T. Realmuto, 11
67,2015,6.,Francisco Cervelli, 10
68,2015,7.,Stephen Vogt, 9
69,2015,8.,Christian Bethancourt, 8
70,2015,8.,Yasmani Grandal, 8
71,2015,10.,Welington Castillo, 7
72,2015,10.,Carlos Perez, 7
73,2015,10.,John Ryan Murphy, 7
74,2015,10.,Cameron Rupp, 7
75,2015,10.,Jason Castro, 7
76,2014,1.,Yasmani Grandal, 12
77,2014,1.,Travis d'Arnaud, 12
78,2014,1.,Wilin Rosario, 12
79,2014,4.,Jason Castro, 11
80,2014,5.,Brian McCann, 10
81,2014,6.,Drew Butera, 9
82,2014,6.,Tyler Flowers, 9
83,2014,6.,Josh Thole, 9
84,2014,6.,Devin Mesoraco, 9
85,2014,10.,Derek Norris, 8
86,2014,10.,Mike Zunino, 8
87,2014,10.,Christian Vazquez, 8
88,2013,1.,J.P. Arencibia, 13
89,2013,2.,Chris Stewart, 12
90,2013,3.,Jason Castro, 10
91,2013,3.,Henry Blanco, 10
92,2013,5.,Rob Brantly, 9
93,2013,5.,Wilin Rosario, 9
94,2013,5.,Alex Avila, 9
95,2013,5.,Miguel Montero, 9
96,2013,5.,Josh Thole, 9
97,2013,10.,Welington Castillo, 8
98,2013,10.,Josh Phegley, 8
99,2013,10.,Jose Molina, 8
100,2013,10.,Tyler Flowers, 8
101,2012,1.,Wilin Rosario, 21
102,2012,2.,Josh Thole, 18
103,2012,3.,A.J. Ellis, 11
104,2012,4.,Carlos Santana, 10
105,2012,4.,Alex Avila, 10
106,2012,6.,J.P. Arencibia, 9
107,2012,6.,Russell Martin, 9
108,2012,8.,Yasmani Grandal, 8
109,2012,8.,Mike Napoli, 8
110,2012,8.,Mike Nickeas, 8
111,2012,8.,Jason Castro, 8
112,2012,8.,Chris Iannetta, 8
113,2012,8.,Chris Stewart, 8
114,2012,8.,A.J. Pierzynski, 8
115,2012,8.,Kelly Shoppach, 8
116,2012,8.,Miguel Olivo, 8
117,2011,1.,Jarrod Saltalamacchia, 26
118,2011,2.,Josh Thole, 16
119,2011,3.,J.P. Arencibia, 12
120,2011,4.,Miguel Olivo, 11
121,2011,5.,Jose Molina, 8
122,2011,5.,Miguel Montero, 8
123,2011,5.,Chris Iannetta, 8
124,2011,5.,Carlos Ruiz, 8
125,2011,9.,Alex Avila, 7
126,2011,9.,Brian McCann, 7
127,2011,9.,Yorvit Torrealba, 7
128,2011,9.,Drew Butera, 7
129,2011,9.,John Buck, 7
130,2011,9.,Eli Whiteside, 7
131,2010,1.,Miguel Olivo, 10
132,2010,2.,Rob Johnson, 9
