,Year,Rank,Name,Stat
0,2020,1.,Shane Bieber, 1.629
1,2020,2.,Trevor Bauer, 1.726
2,2020,3.,Dallas Keuchel, 1.989
3,2020,4.,Yu Darvish, 2.013
4,2020,5.,Dinelson Lamet, 2.087
5,2020,6.,Chris Bassitt, 2.286
6,2020,7.,Jacob deGrom, 2.382
7,2020,8.,Hyun Jin Ryu, 2.687
8,2020,9.,Kenta Maeda, 2.700
9,2020,10.,Zach Davies, 2.726
10,2019,1.,Hyun Jin Ryu, 2.316
11,2019,2.,Jacob deGrom, 2.426
12,2019,3.,Gerrit Cole, 2.501
13,2019,4.,Justin Verlander, 2.583
14,2019,5.,Mike Soroka, 2.679
15,2019,6.,Jack Flaherty, 2.750
16,2019,7.,Sonny Gray, 2.875
17,2019,8.,Max Scherzer, 2.925
18,2019,9.,Zack Greinke, 2.933
19,2019,10.,Clayton Kershaw, 3.028
20,2018,1.,Jacob deGrom, 1.700
21,2018,2.,Blake Snell, 1.893
22,2018,3.,Trevor Bauer, 2.207
23,2018,4.,Aaron Nola, 2.374
24,2018,5.,Justin Verlander, 2.523
25,2018,6.,Max Scherzer, 2.529
26,2018,7.,Miles Mikolas, 2.826
27,2018,8.,Kyle Freeland, 2.847
28,2018,9.,Mike Foltynewicz, 2.852
29,2018,10.,Gerrit Cole, 2.875
30,2017,1.,Corey Kluber, 2.254
31,2017,2.,Clayton Kershaw, 2.314
32,2017,3.,Max Scherzer, 2.512
33,2017,4.,Stephen Strasburg, 2.515
34,2017,5.,Robbie Ray, 2.889
35,2017,6.,Chris Sale, 2.897
36,2017,7.,Gio Gonzalez, 2.955
37,2017,8.,Luis Severino, 2.979
38,2017,9.,Marcus Stroman, 3.090
39,2017,10.,Zack Greinke, 3.203
40,2016,1.,Kyle Hendricks, 2.132
41,2016,2.,Jon Lester, 2.442
42,2016,3.,Noah Syndergaard, 2.597
43,2016,4.,Madison Bumgarner, 2.740
44,2016,5.,Johnny Cueto, 2.786
45,2016,6.,Tanner Roark, 2.829
46,2016,7.,Jose Fernandez, 2.863
47,2016,8.,Max Scherzer, 2.956
48,2016,9.,Aaron Sanchez, 3.000
49,2016,10.,Carlos Martinez, 3.041
50,2015,1.,Zack Greinke, 1.657
51,2015,2.,Jake Arrieta, 1.769
52,2015,3.,Clayton Kershaw, 2.128
53,2015,4.,David Price, 2.451
54,2015,5.,Dallas Keuchel, 2.483
55,2015,6.,Jacob deGrom, 2.545
56,2015,7.,Gerrit Cole, 2.596
57,2015,8.,Matt Harvey, 2.710
58,2015,9.,Sonny Gray, 2.726
59,2015,10.,John Lackey, 2.766
60,2014,1.,Clayton Kershaw, 1.770
61,2014,2.,Felix Hernandez, 2.136
62,2014,3.,Chris Sale, 2.172
63,2014,4.,Johnny Cueto, 2.253
64,2014,5.,Adam Wainwright, 2.379
65,2014,6.,Doug Fister, 2.415
66,2014,7.,Corey Kluber, 2.444
67,2014,8.,Jon Lester, 2.458
68,2014,9.,Cole Hamels, 2.463
69,2014,10.,Garrett Richards, 2.615
70,2013,1.,Clayton Kershaw, 1.831
71,2013,2.,Jose Fernandez, 2.189
72,2013,3.,Matt Harvey, 2.271
73,2013,4.,Anibal Sanchez, 2.571
74,2013,5.,Zack Greinke, 2.634
75,2013,6.,Bartolo Colon, 2.648
76,2013,7.,Hisashi Iwakuma, 2.663
77,2013,8.,Madison Bumgarner, 2.772
78,2013,9.,Yu Darvish, 2.833
79,2013,10.,Cliff Lee, 2.870
80,2012,1.,Clayton Kershaw, 2.530
81,2012,2.,David Price, 2.559
82,2012,3.,Justin Verlander, 2.643
83,2012,4.,R.A. Dickey, 2.735
84,2012,5.,Johnny Cueto, 2.779
85,2012,6.,Matt Cain, 2.790
86,2012,7.,Jered Weaver, 2.814
87,2012,8.,Kyle Lohse, 2.858
88,2012,9.,Gio Gonzalez, 2.890
89,2012,10.,Jordan Zimmermann, 2.944
90,2011,1.,Clayton Kershaw, 2.276
91,2011,2.,Roy Halladay, 2.350
92,2011,3.,Cliff Lee, 2.398
93,2011,4.,Justin Verlander, 2.402
94,2011,5.,Jered Weaver, 2.406
95,2011,6.,Ryan Vogelsong, 2.705
96,2011,7.,Tim Lincecum, 2.737
97,2011,8.,Cole Hamels, 2.792
98,2011,9.,James Shields, 2.816
99,2011,10.,Doug Fister, 2.829
100,2010,1.,Felix Hernandez, 2.271
101,2010,2.,Josh Johnson, 2.303
102,2010,3.,Clay Buchholz, 2.332
103,2010,4.,Adam Wainwright, 2.423
104,2010,5.,Roy Halladay, 2.441
105,2010,6.,Jaime Garcia, 2.700
106,2010,7.,David Price, 2.717
107,2010,8.,Roy Oswalt, 2.764
108,2010,9.,Tim Hudson, 2.834
109,2010,10.,R.A. Dickey, 2.839
110,2009,1.,Zack Greinke, 2.158
111,2009,2.,Chris Carpenter, 2.242
112,2009,3.,Tim Lincecum, 2.476
113,2009,4.,Felix Hernandez, 2.489
114,2009,5.,Jair Jurrjens, 2.595
115,2009,6.,Adam Wainwright, 2.627
116,2009,7.,Roy Halladay, 2.787
117,2009,8.,Clayton Kershaw, 2.789
118,2009,9.,Javier Vazquez, 2.872
119,2009,10.,Matt Cain, 2.894
120,2008,1.,Johan Santana, 2.535
121,2008,2.,Cliff Lee, 2.539
122,2008,3.,Tim Lincecum, 2.617
123,2008,4.,CC Sabathia, 2.704
124,2008,5.,Roy Halladay, 2.780
125,2008,6.,Jake Peavy, 2.850
126,2008,7.,Daisuke Matsuzaka, 2.899
127,2008,8.,Ryan Dempster, 2.961
128,2008,9.,Ben Sheets, 3.086
129,2008,10.,Cole Hamels, 3.088
130,2007,1.,Jake Peavy, 2.539
131,2007,2.,Brandon Webb, 3.008
132,2007,3.,John Lackey, 3.013
133,2007,4.,Brad Penny, 3.029
