,Year,Rank,Name,Stat
0,2020,1.,Nolan Arenado, 9
1,2020,2.,Yoan Moncada, 8
2,2020,3.,Evan Longoria, 6
3,2020,4.,Isiah Kiner-Falefa, 6
4,2020,5.,Rio Ruiz, 5
5,2020,6.,Manny Machado, 5
6,2020,7.,Carter Kieboom, 5
7,2020,8.,Eduardo Escobar, 4
8,2020,9.,Ryan McMahon, 4
9,2020,10.,Brian Anderson, 4
10,2019,1.,Nolan Arenado, 19
11,2019,2.,Matt Chapman, 12
12,2019,3.,Anthony Rendon, 10
13,2019,4.,Marwin Gonzalez, 9
14,2019,5.,Max Muncy, 9
15,2019,6.,Yoan Moncada, 9
16,2019,7.,David Fletcher, 8
17,2019,8.,Starlin Castro, 7
18,2019,9.,Hanser Alberto, 6
19,2019,9.,Evan Longoria, 6
20,2019,9.,Alex Bregman, 6
21,2018,1.,Matt Chapman, 18
22,2018,2.,Nolan Arenado, 16
23,2018,3.,Travis Shaw, 10
24,2018,4.,Isiah Kiner-Falefa, 8
25,2018,5.,Anthony Rendon, 8
26,2018,6.,David Fletcher, 8
27,2018,7.,Manny Machado, 8
28,2018,8.,Kris Bryant, 6
29,2018,9.,Matt Duffy, 6
30,2018,10.,Johan Camargo, 5
31,2017,1.,Anthony Rendon, 14
32,2017,2.,Adrian Beltre, 11
33,2017,3.,Jedd Gyorko, 11
34,2017,4.,Matt Chapman, 10
35,2017,5.,Travis Shaw, 10
36,2017,6.,Nolan Arenado, 10
37,2017,7.,Kyle Seager, 9
38,2017,8.,Yolmer Sanchez, 7
39,2017,9.,David Freese, 6
40,2017,10.,J.P. Crawford, 6
41,2016,1.,Adrian Beltre, 24
42,2016,2.,Justin Turner, 19
43,2016,3.,Anthony Rendon, 16
44,2016,4.,Aaron Hill, 10
45,2016,5.,Juan Uribe, 9
46,2016,6.,Kris Bryant, 8
47,2016,7.,Manny Machado, 7
48,2016,7.,Kyle Seager, 7
49,2016,9.,Evan Longoria, 6
50,2016,10.,Javier Baez, 6
51,2015,1.,Evan Longoria, 18
52,2015,2.,Kyle Seager, 13
53,2015,3.,Adrian Beltre, 11
54,2015,4.,Trevor Plouffe, 11
55,2015,5.,Jake Lamb, 10
56,2015,6.,Gio Urshela, 10
57,2015,7.,Juan Uribe, 8
58,2015,8.,Martin Prado, 7
59,2015,9.,Tyler Saladino, 7
60,2015,10.,Lonnie Chisenhall, 7
61,2014,1.,Kyle Seager, 26
62,2014,2.,Josh Donaldson, 24
63,2014,3.,Chase Headley, 18
64,2014,4.,Anthony Rendon, 12
65,2014,5.,Juan Uribe, 12
66,2014,6.,Martin Prado, 10
67,2014,7.,Nolan Arenado, 10
68,2014,8.,Josh Harrison, 8
69,2014,9.,Pablo Sandoval, 8
70,2014,10.,Mark Reynolds, 7
71,2013,1.,Manny Machado, 34
72,2013,2.,Juan Uribe, 22
73,2013,3.,Evan Longoria, 14
74,2013,4.,Jeff Bianchi, 12
75,2013,5.,Todd Frazier, 11
76,2013,6.,Nolan Arenado, 10
77,2013,7.,Luis Jimenez, 8
78,2013,8.,Luis Cruz, 8
79,2013,9.,Chase Headley, 8
80,2013,10.,Josh Donaldson, 7
81,2012,1.,Brett Lawrie, 15
82,2012,2.,Mike Moustakas, 12
83,2012,3.,Josh Donaldson, 10
84,2012,4.,David Freese, 9
85,2012,5.,David Wright, 8
86,2012,6.,Juan Uribe, 8
87,2012,7.,Adrian Beltre, 8
88,2012,8.,Luis Valbuena, 7
89,2012,9.,Jeff Keppinger, 7
90,2012,10.,Chase Headley, 7
91,2011,1.,Adrian Beltre, 16
92,2011,2.,Pablo Sandoval, 16
93,2011,3.,Alberto Callaspo, 16
94,2011,4.,Evan Longoria, 14
95,2011,5.,Placido Polanco, 11
96,2011,6.,Brett Lawrie, 11
97,2011,7.,Miguel Tejada, 10
98,2011,8.,Alex Rodriguez, 8
99,2011,9.,Jack Hannahan, 6
100,2011,10.,John McDonald, 6
101,2011,10.,Logan Forsythe, 6
102,2010,1.,Evan Longoria, 16
103,2010,2.,Chase Headley, 15
104,2010,3.,Jose Lopez, 14
105,2010,4.,Casey Blake, 12
106,2010,5.,Brandon Inge, 10
107,2010,6.,Alberto Callaspo, 10
108,2010,7.,Chipper Jones, 8
109,2010,8.,Nick Punto, 7
110,2010,9.,Adrian Beltre, 7
111,2010,9.,Alberto Gonzalez, 7
112,2009,1.,Chone Figgins, 21
113,2009,2.,Evan Longoria, 20
114,2009,3.,Pedro Feliz, 18
115,2009,4.,Casey Blake, 17
116,2009,5.,Scott Rolen, 11
117,2009,6.,Andy LaRoche, 10
118,2009,7.,Joe Crede, 7
119,2009,8.,Bill Hall, 6
120,2009,8.,Jack Hannahan, 6
121,2009,10.,Garrett Atkins, 6
122,2008,1.,Scott Rolen, 14
123,2008,2.,Blake DeWitt, 12
124,2008,3.,Mike Lowell, 11
125,2008,4.,Adrian Beltre, 10
126,2008,5.,Chone Figgins, 9
127,2008,6.,Marco Scutaro, 9
128,2008,7.,Jack Hannahan, 9
129,2008,8.,Kevin Youkilis, 8
130,2008,9.,Bill Hall, 8
131,2008,9.,Casey Blake, 8
132,2007,1.,Brandon Inge, 16
133,2007,2.,Pedro Feliz, 15
134,2007,3.,Scott Rolen, 13
135,2007,4.,Nick Punto, 10
136,2007,5.,Abraham Nunez, 9
137,2007,6.,Mike Lowell, 9
138,2007,7.,Ryan Zimmerman, 8
139,2007,8.,Russell Branyan, 7
140,2007,9.,Jeff Cirillo, 6
141,2007,9.,Eric Chavez, 6
142,2006,1.,Brandon Inge, 30
143,2006,2.,Freddy Sanchez, 19
144,2006,3.,Mike Lowell, 17
145,2006,4.,Adrian Beltre, 16
146,2006,5.,Pedro Feliz, 15
147,2006,6.,Joe Crede, 14
148,2006,7.,Nick Punto, 13
149,2006,8.,Garrett Atkins, 11
150,2006,9.,Troy Glaus, 10
151,2006,9.,Eric Chavez, 10
152,2005,1.,Eric Chavez, 17
153,2005,2.,Freddy Sanchez, 14
154,2005,3.,Melvin Mora, 13
155,2005,4.,Brandon Inge, 13
156,2005,5.,Mike Lowell, 12
157,2005,6.,Scott Rolen, 11
158,2005,7.,Morgan Ensberg, 11
159,2005,8.,David Bell, 5
160,2005,9.,Rob Mackowiak, 5
161,2005,10.,Joe Crede, 5
162,2004,1.,Adrian Beltre, 29
163,2004,2.,Scott Rolen, 27
164,2004,3.,Vinny Castilla, 17
165,2004,4.,Eric Chavez, 15
166,2004,5.,David Bell, 13
167,2004,6.,Chipper Jones, 9
168,2004,7.,Kevin Youkilis, 8
169,2004,8.,Pedro Feliz, 7
170,2004,9.,Scott Spiezio, 7
171,2004,10.,Chad Tracy, 7
172,2003,1.,Adrian Beltre, 21
173,2003,2.,Joe Crede, 14
174,2003,3.,Chris Stynes, 13
175,2003,4.,Eric Chavez, 12
176,2003,5.,Craig Counsell, 12
177,2003,6.,Damian Rolls, 10
178,2003,7.,Casey Blake, 10
179,2003,8.,David Bell, 9
180,2003,9.,Pedro Feliz, 8
181,2003,10.,Vinny Castilla, 7
182,2002,1.,Scott Rolen, 15
183,2002,2.,Placido Polanco, 15
184,2002,3.,Craig Counsell, 11
185,2002,4.,Corey Koskie, 10
186,2002,5.,David Bell, 8
187,2002,6.,Edgardo Alfonzo, 8
188,2002,7.,Jeff Cirillo, 8
189,2002,8.,Troy Glaus, 7
190,2002,9.,Aaron Boone, 6
191,2002,10.,Shea Hillenbrand, 6
192,2001,1.,Jeff Cirillo, 20
193,2001,2.,David Bell, 19
194,2001,3.,Corey Koskie, 16
195,2001,4.,Placido Polanco, 15
196,2001,5.,Eric Chavez, 13
197,2001,6.,Scott Rolen, 10
198,2001,7.,Jose Macias, 7
199,2001,7.,Tony Batista, 7
200,2001,7.,Mike Lowell, 7
201,2001,10.,Vinny Castilla, 6
202,2000,1.,Troy Glaus, 17
203,2000,2.,Vinny Castilla, 13
204,2000,3.,Jeff Cirillo, 9
205,2000,4.,Scott Rolen, 8
206,2000,5.,Willie Greene, 8
207,2000,6.,Russ Johnson, 8
208,2000,7.,Adrian Beltre, 7
209,2000,8.,Herbert Perry, 7
210,2000,9.,Craig Counsell, 6
211,2000,10.,Robin Ventura, 5
212,1999,1.,Robin Ventura, 27
213,1999,2.,Scott Rolen, 17
214,1999,3.,Adrian Beltre, 13
215,1999,4.,Aaron Boone, 12
216,1999,5.,John Valentin, 10
217,1999,6.,Kevin Orie, 9
218,1999,7.,Phil Nevin, 8
219,1999,8.,Corey Koskie, 8
220,1999,9.,Scott Brosius, 7
221,1999,10.,Charles Gipson, 7
222,1998,1.,Robin Ventura, 33
223,1998,2.,John Valentin, 21
224,1998,3.,Jeff Cirillo, 16
225,1998,4.,Joe Randa, 12
226,1998,4.,Bob Smith, 12
227,1998,6.,Scott Rolen, 12
228,1998,7.,Scott Brosius, 12
229,1998,8.,Matt Williams, 8
230,1998,9.,Vinny Castilla, 7
231,1998,10.,Wade Boggs, 5
232,1997,1.,Jeff Cirillo, 19
233,1997,2.,Matt Williams, 17
234,1997,3.,Scott Brosius, 16
235,1997,4.,Edgardo Alfonzo, 15
236,1997,5.,Gary Gaetti, 15
237,1997,6.,Joe Randa, 11
238,1997,7.,Travis Fryman, 9
239,1997,8.,Kevin Orie, 9
240,1997,9.,Bill Spiers, 8
241,1997,10.,Robin Ventura, 7
242,1996,1.,Scott Brosius, 19
243,1996,2.,Tim Naehring, 14
244,1996,3.,Shane Andrews, 12
245,1996,4.,Dave Hollins, 12
246,1996,5.,Wade Boggs, 8
247,1996,6.,Charlie Hayes, 7
248,1996,7.,Vinny Castilla, 7
249,1996,8.,Robin Ventura, 6
250,1996,9.,Andy Fox, 5
251,1996,10.,B.J. Surhoff, 5
252,1995,1.,Travis Fryman, 16
253,1995,2.,Mike Pagliarulo, 9
254,1995,3.,Leo Gomez, 8
255,1995,3.,Robin Ventura, 8
256,1995,5.,Gary Gaetti, 8
