,Year,Rank,Name,Stat
0,2020,1.,Ramon Laureano, 9
1,2020,2.,Trent Grisham, 9
2,2020,3.,George Springer, 9
3,2020,4.,Cody Bellinger, 8
4,2020,5.,Byron Buxton, 8
5,2020,6.,Luis Robert, 6
6,2020,7.,Cedric Mullins, 6
7,2020,8.,Ronald Acuna Jr., 6
8,2020,9.,Oscar Mercado, 5
9,2020,10.,Daulton Varsho, 5
10,2019,1.,Keon Broxton, 18
11,2019,2.,Mallex Smith, 17
12,2019,3.,Jake Marisnick, 13
13,2019,4.,Mike Trout, 12
14,2019,5.,Manuel Margot, 11
15,2019,6.,George Springer, 10
16,2019,7.,Adam Engel, 9
17,2019,8.,Aaron Hicks, 9
18,2019,9.,Oscar Mercado, 7
19,2019,10.,Byron Buxton, 7
20,2018,1.,Jackie Bradley Jr., 21
21,2018,2.,Starling Marte, 16
22,2018,3.,Albert Almora, 12
23,2018,4.,Kevin Pillar, 12
24,2018,5.,George Springer, 11
25,2018,6.,Billy Hamilton, 10
26,2018,7.,Michael A. Taylor, 9
27,2018,8.,Brett Phillips, 8
28,2018,9.,Delino DeShields, 8
29,2018,9.,Steven Duggar, 8
30,2017,1.,Byron Buxton, 29
31,2017,2.,Manuel Margot, 15
32,2017,2.,Odubel Herrera, 15
33,2017,4.,Jarrod Dyson, 11
34,2017,5.,Aaron Hicks, 11
35,2017,6.,Cameron Maybin, 10
36,2017,7.,Mike Trout, 10
37,2017,8.,Bradley Zimmer, 8
38,2017,9.,Tommy Pham, 8
39,2017,10.,Ian Happ, 7
40,2016,1.,Billy Hamilton, 26
41,2016,2.,Ender Inciarte, 23
42,2016,3.,Odubel Herrera, 18
43,2016,4.,Dexter Fowler, 13
44,2016,5.,Kevin Kiermaier, 11
45,2016,6.,Travis Jankowski, 10
46,2016,7.,Juan Lagares, 10
47,2016,8.,Leonys Martín, 9
48,2016,9.,Brett Eibner, 8
49,2016,10.,Joc Pederson, 7
50,2015,1.,Kevin Kiermaier, 19
51,2015,2.,AJ Pollock, 19
52,2015,3.,Leonys Martín, 16
53,2015,4.,Mike Trout, 16
54,2015,5.,Adam Jones, 15
55,2015,6.,Odubel Herrera, 15
56,2015,7.,Kevin Pillar, 12
57,2015,8.,Juan Lagares, 9
58,2015,9.,Abraham Almonte, 7
59,2015,9.,Billy Hamilton, 7
60,2014,1.,Billy Hamilton, 17
61,2014,2.,Lorenzo Cain, 14
62,2014,3.,Juan Lagares, 13
63,2014,4.,Drew Stubbs, 12
64,2014,5.,Peter Bourjos, 12
65,2014,6.,Jon Jay, 11
66,2014,7.,Leonys Martín, 10
67,2014,8.,Denard Span, 10
68,2014,9.,Jackie Bradley Jr., 9
69,2014,10.,Melvin Upton Jr., 8
70,2013,1.,Jacoby Ellsbury, 21
71,2013,2.,Shin-Soo Choo, 17
72,2013,3.,Leonys Martín, 16
73,2013,4.,Denard Span, 15
74,2013,5.,Carlos Gomez, 14
75,2013,5.,Coco Crisp, 14
76,2013,7.,Craig Gentry, 12
77,2013,8.,Lorenzo Cain, 11
78,2013,9.,AJ Pollock, 9
79,2013,10.,Andrew McCutchen, 7
80,2012,1.,Michael Bourn, 35
