,Year,Rank,Name,Stat
0,2020,1.,Marcell Ozuna, 65
1,2020,1.,Freddie Freeman, 65
2,2020,3.,Juan Soto, 56
3,2020,4.,Jose Ramirez, 54
4,2020,4.,Trea Turner, 54
5,2020,6.,José Abreu, 51
6,2020,7.,Mike Trout, 50
7,2020,7.,DJ LeMahieu, 50
8,2020,9.,Bryce Harper, 47
9,2020,9.,Mookie Betts, 47
10,2020,9.,Fernando Tatis Jr., 47
11,2019,1.,Christian Yelich, 150
12,2019,1.,Alex Bregman, 150
13,2019,3.,Cody Bellinger, 146
14,2019,4.,Mike Trout, 145
15,2019,5.,Anthony Rendon, 139
16,2019,6.,Ketel Marte, 134
17,2019,6.,Xander Bogaerts, 134
18,2019,8.,Mookie Betts, 130
19,2019,9.,Nolan Arenado, 129
20,2019,10.,Juan Soto, 128
21,2019,10.,Marcus Semien, 128
22,2018,1.,Mookie Betts, 156
23,2018,2.,Mike Trout, 152
24,2018,3.,J.D. Martinez, 141
25,2018,4.,Christian Yelich, 140
26,2018,5.,Jose Ramirez, 137
27,2018,6.,Alex Bregman, 129
28,2018,7.,Paul Goldschmidt, 127
29,2018,8.,Francisco Lindor, 125
30,2018,8.,Freddie Freeman, 125
31,2018,10.,Nolan Arenado, 122
32,2017,1.,Charlie Blackmon, 157
33,2017,2.,Joey Votto, 155
34,2017,3.,Aaron Judge, 149
35,2017,4.,Giancarlo Stanton, 142
36,2017,5.,Jose Altuve, 133
37,2017,6.,Paul Goldschmidt, 131
38,2017,7.,Kris Bryant, 128
39,2017,8.,Nolan Arenado, 127
40,2017,9.,Jose Ramirez, 126
41,2017,10.,Marcell Ozuna, 122
42,2016,1.,Mike Trout, 148
43,2016,2.,Joey Votto, 139
44,2016,3.,Freddie Freeman, 138
45,2016,4.,Jose Altuve, 135
46,2016,4.,Kris Bryant, 135
47,2016,6.,Josh Donaldson, 133
48,2016,6.,Mookie Betts, 133
49,2016,8.,David Ortiz, 130
50,2016,9.,Paul Goldschmidt, 127
51,2016,10.,Miguel Cabrera, 126
52,2015,1.,Bryce Harper, 161
53,2015,2.,Joey Votto, 148
54,2015,3.,Paul Goldschmidt, 146
55,2015,4.,Mike Trout, 139
56,2015,5.,Josh Donaldson, 133
57,2015,6.,Nelson Cruz, 125
58,2015,7.,Anthony Rizzo, 124
59,2015,8.,Chris Davis, 121
60,2015,9.,Andrew McCutchen, 119
61,2015,10.,Jose Bautista, 114
62,2014,1.,Mike Trout, 137
63,2014,2.,Andrew McCutchen, 130
64,2014,3.,Victor Martinez, 126
65,2014,4.,Michael Brantley, 122
66,2014,5.,José Abreu, 121
67,2014,5.,Jose Bautista, 121
68,2014,7.,Giancarlo Stanton, 120
69,2014,8.,Miguel Cabrera, 115
70,2014,9.,Jose Altuve, 114
71,2014,10.,Anthony Rizzo, 111
72,2013,1.,Miguel Cabrera, 155
73,2013,1.,Mike Trout, 155
74,2013,3.,Chris Davis, 143
75,2013,4.,Joey Votto, 132
76,2013,5.,Paul Goldschmidt, 129
77,2013,6.,Matt Carpenter, 125
78,2013,6.,Shin-Soo Choo, 125
79,2013,8.,Andrew McCutchen, 123
80,2013,9.,Robinson Cano, 118
81,2013,10.,Adrian Beltre, 116
82,2012,1.,Ryan Braun, 142
83,2012,2.,Miguel Cabrera, 139
84,2012,3.,Mike Trout, 138
85,2012,4.,Andrew McCutchen, 132
86,2012,5.,Prince Fielder, 128
87,2012,6.,Robinson Cano, 125
88,2012,7.,Edwin Encarnacion, 123
89,2012,8.,Adrian Beltre, 122
90,2012,9.,Chase Headley, 120
91,2012,10.,Buster Posey, 117
92,2011,1.,Miguel Cabrera, 149
93,2011,1.,Jose Bautista, 149
94,2011,3.,Matt Kemp, 141
95,2011,4.,Jacoby Ellsbury, 139
96,2011,5.,Ryan Braun, 138
97,2011,6.,Adrian Gonzalez, 135
98,2011,6.,Prince Fielder, 135
99,2011,8.,Joey Votto, 133
100,2011,9.,Dustin Pedroia, 122
101,2011,10.,Curtis Granderson, 121
102,2010,1.,Joey Votto, 144
103,2010,2.,Albert Pujols, 142
104,2010,3.,Miguel Cabrera, 141
105,2010,4.,Jose Bautista, 139
106,2010,5.,Josh Hamilton, 134
107,2010,6.,Carlos Gonzalez, 132
108,2010,7.,Paul Konerko, 129
109,2010,8.,Robinson Cano, 123
110,2010,8.,Matt Holliday, 123
111,2010,10.,Jayson Werth, 120
112,2009,1.,Albert Pujols, 165
113,2009,2.,Prince Fielder, 150
114,2009,3.,Ryan Braun, 140
115,2009,4.,Joe Mauer, 138
116,2009,5.,Mark Teixeira, 135
117,2009,6.,Hanley Ramirez, 132
118,2009,7.,Chase Utley, 130
119,2009,7.,Ryan Howard, 130
120,2009,9.,Miguel Cabrera, 127
121,2009,10.,Adrian Gonzalez, 124
122,2008,1.,Albert Pujols, 160
123,2008,2.,Manny Ramirez, 145
124,2008,3.,Lance Berkman, 137
125,2008,4.,Hanley Ramirez, 136
126,2008,5.,David Wright, 135
127,2008,6.,Mark Teixeira, 134
128,2008,7.,Grady Sizemore, 131
129,2008,8.,Chase Utley, 130
130,2008,9.,Josh Hamilton, 128
131,2008,10.,Matt Holliday, 127
132,2007,1.,Alex Rodriguez, 166
133,2007,2.,David Ortiz, 156
134,2007,3.,Magglio Ordonez, 152
135,2007,4.,Matt Holliday, 151
136,2007,5.,David Wright, 146
137,2007,6.,Prince Fielder, 143
138,2007,7.,Hanley Ramirez, 141
139,2007,8.,Jimmy Rollins, 135
140,2007,8.,Carlos Pena, 135
141,2007,10.,Albert Pujols, 132
142,2007,10.,Miguel Cabrera, 132
143,2006,1.,Ryan Howard, 169
144,2006,2.,David Ortiz, 152
145,2006,3.,Albert Pujols, 151
146,2006,4.,Lance Berkman, 144
147,2006,5.,Grady Sizemore, 140
148,2006,6.,Miguel Cabrera, 139
149,2006,7.,Chase Utley, 136
150,2006,7.,Travis Hafner, 136
151,2006,9.,Garrett Atkins, 135
152,2006,10.,Derek Jeter, 133
153,2005,1.,Derrek Lee, 167
154,2005,2.,Alex Rodriguez, 163
155,2005,3.,Albert Pujols, 156
156,2005,4.,David Ortiz, 149
157,2005,5.,Jason Bay, 143
158,2005,6.,Mark Teixeira, 140
159,2005,7.,Michael Young, 129
160,2005,7.,Miguel Cabrera, 129
161,2005,9.,Todd Helton, 126
162,2005,9.,Manny Ramirez, 126
163,2004,1.,Barry Bonds, 203
164,2004,2.,Todd Helton, 168
165,2004,3.,Albert Pujols, 157
166,2004,4.,Bobby Abreu, 152
167,2004,5.,Lance Berkman, 148
168,2004,6.,Jim Edmonds, 144
169,2004,7.,Adrian Beltre, 143
170,2004,8.,J.D. Drew, 141
171,2004,9.,Vladimir Guerrero, 140
172,2004,10.,Ichiro Suzuki, 137
173,2003,1.,Albert Pujols, 176
174,2003,2.,Todd Helton, 168
175,2003,3.,Barry Bonds, 166
176,2003,4.,Carlos Delgado, 152
177,2003,5.,Gary Sheffield, 150
178,2003,6.,Alex Rodriguez, 148
179,2003,7.,Manny Ramirez, 141
180,2003,8.,Jim Thome, 135
181,2003,9.,Vernon Wells, 129
182,2003,10.,Jason Giambi, 128
183,2002,1.,Barry Bonds, 208
184,2002,2.,Jim Thome, 155
185,2002,3.,Alex Rodriguez, 153
186,2002,4.,Jason Giambi, 150
187,2002,5.,Brian Giles, 149
188,2002,6.,Vladimir Guerrero, 145
189,2002,7.,Todd Helton, 144
190,2002,8.,Lance Berkman, 140
191,2002,9.,Sammy Sosa, 135
192,2002,10.,Chipper Jones, 131
193,2001,1.,Barry Bonds, 230
194,2001,2.,Sammy Sosa, 193
195,2001,3.,Luis Gonzalez, 182
196,2001,4.,Todd Helton, 174
197,2001,5.,Jason Giambi, 171
198,2001,6.,Alex Rodriguez, 159
199,2001,7.,Lance Berkman, 158
200,2001,8.,Larry Walker, 155
201,2001,9.,Chipper Jones, 147
202,2001,10.,Jim Thome, 143
203,2000,1.,Todd Helton, 192
204,2000,2.,Carlos Delgado, 186
205,2000,3.,Jason Giambi, 172
206,2000,4.,Frank Thomas, 163
207,2000,5.,Sammy Sosa, 157
208,2000,6.,Jeff Bagwell, 156
209,2000,7.,Barry Bonds, 155
210,2000,8.,Darin Erstad, 154
211,2000,9.,Brian Giles, 151
212,2000,10.,Alex Rodriguez, 150
213,1999,1.,Chipper Jones, 165
214,1999,2.,Jeff Bagwell, 161
215,1999,3.,Mark McGwire, 160
216,1999,4.,Manny Ramirez, 158
217,1999,4.,Derek Jeter, 158
218,1999,6.,Rafael Palmeiro, 152
219,1999,7.,Larry Walker, 143
220,1999,8.,Bobby Abreu, 142
221,1999,8.,Jason Giambi, 142
222,1999,10.,Sammy Sosa, 140
223,1999,10.,Bernie Williams, 140
224,1998,1.,Mark McGwire, 193
225,1998,2.,Albert Belle, 158
226,1998,3.,Barry Bonds, 153
227,1998,4.,Sammy Sosa, 149
228,1998,5.,Mo Vaughn, 144
229,1998,6.,Craig Biggio, 142
230,1998,6.,Ken Griffey Jr., 142
231,1998,8.,John Olerud, 141
232,1998,8.,Edgar Martinez, 141
233,1998,10.,Alex Rodriguez, 138
234,1998,10.,Moises Alou, 138
235,1997,1.,Larry Walker, 187
236,1997,2.,Jeff Bagwell, 153
237,1997,2.,Frank Thomas, 153
238,1997,4.,Ken Griffey Jr., 152
239,1997,5.,Barry Bonds, 151
240,1997,6.,Mike Piazza, 150
241,1997,7.,Craig Biggio, 148
242,1997,8.,Mark McGwire, 144
243,1997,9.,Edgar Martinez, 140
244,1997,10.,Andres Galarraga, 134
245,1996,1.,Barry Bonds, 162
246,1996,2.,Gary Sheffield, 159
247,1996,3.,Mo Vaughn, 158
248,1996,3.,Ellis Burks, 158
249,1996,5.,Alex Rodriguez, 157
250,1996,6.,Albert Belle, 156
251,1996,6.,Jeff Bagwell, 156
252,1996,8.,Brady Anderson, 150
253,1996,8.,Frank Thomas, 150
254,1996,10.,Mark McGwire, 149
255,1995,1.,Edgar Martinez, 161
256,1995,2.,Albert Belle, 144
257,1995,2.,Frank Thomas, 144
258,1995,4.,Tim Salmon, 142
259,1995,5.,Barry Bonds, 134
260,1995,6.,Rafael Palmeiro, 123
261,1995,7.,Dante Bichette, 121
262,1995,7.,Craig Biggio, 121
263,1995,7.,Mo Vaughn, 121
264,1995,10.,John Valentin, 119
265,1994,1.,Frank Thomas, 145
266,1994,2.,Jeff Bagwell, 137
267,1994,3.,Albert Belle, 131
268,1994,4.,Ken Griffey Jr., 117
269,1994,5.,Barry Bonds, 115
270,1994,6.,Kenny Lofton, 111
271,1994,7.,Tony Gwynn, 104
272,1994,8.,Fred McGriff, 103
273,1994,9.,Paul Molitor, 101
274,1994,10.,Paul O'Neill, 100
275,1993,1.,Barry Bonds, 172
276,1993,2.,John Olerud, 161
277,1993,3.,Frank Thomas, 149
278,1993,4.,Ken Griffey Jr., 147
279,1993,5.,Lenny Dykstra, 142
280,1993,6.,Paul Molitor, 136
281,1993,7.,Rafael Palmeiro, 128
282,1993,8.,Roberto Alomar, 125
283,1993,9.,Juan Gonzalez, 122
284,1993,10.,Albert Belle, 119
285,1992,1.,Barry Bonds, 148
286,1992,2.,Frank Thomas, 142
287,1992,3.,Andy Van Slyke, 122
288,1992,4.,Brady Anderson, 118
289,1992,4.,Gary Sheffield, 118
290,1992,6.,Ryne Sandberg, 117
291,1992,7.,Fred McGriff, 116
292,1992,7.,Paul Molitor, 116
293,1992,7.,Edgar Martinez, 116
294,1992,10.,Shane Mack, 114
295,1992,10.,Kirby Puckett, 114
296,1991,1.,Frank Thomas, 145
297,1991,2.,Cal Ripken Jr., 134
298,1991,3.,Paul Molitor, 132
299,1991,4.,Rafael Palmeiro, 129
300,1991,5.,Ken Griffey Jr., 118
301,1991,5.,Julio Franco, 118
302,1991,5.,Barry Bonds, 118
303,1991,8.,Ruben Sierra, 117
304,1991,9.,Danny Tartabull, 116
305,1991,9.,Jose Canseco, 116
306,1990,1.,Rickey Henderson, 137
307,1990,2.,Cecil Fielder, 129
308,1990,3.,Barry Bonds, 128
309,1990,4.,Fred McGriff, 124
310,1990,4.,Ryne Sandberg, 124
311,1990,6.,Lenny Dykstra, 121
312,1990,7.,Eddie Murray, 118
313,1990,8.,Ron Gant, 109
314,1990,9.,Brett Butler, 108
315,1990,10.,George Brett, 106
316,1989,1.,Will Clark, 136
317,1989,1.,Kevin Mitchell, 136
318,1989,3.,Howard Johnson, 127
319,1989,4.,Robin Yount, 125
320,1989,5.,Wade Boggs, 122
321,1989,5.,Ruben Sierra, 122
322,1989,7.,Fred McGriff, 121
323,1989,8.,Lonnie Smith, 113
324,1989,9.,Rickey Henderson, 110
325,1989,10.,Alvin Davis, 109
326,1989,10.,Ryne Sandberg, 109
327,1989,10.,Pedro Guerrero, 109
328,1988,1.,Wade Boggs, 140
329,1988,2.,Jose Canseco, 136
330,1988,3.,Mike Greenwell, 134
331,1988,4.,Kirby Puckett, 126
332,1988,5.,Will Clark, 120
333,1988,6.,George Brett, 119
334,1988,7.,Dave Winfield, 115
335,1988,8.,Andres Galarraga, 114
336,1988,9.,Fred McGriff, 113
337,1988,10.,Paul Molitor, 112
338,1987,1.,Wade Boggs, 154
339,1987,2.,Tony Gwynn, 143
340,1987,2.,Dale Murphy, 143
341,1987,4.,Alan Trammell, 137
342,1987,5.,Dwight Evans, 134
343,1987,6.,Darryl Strawberry, 132
344,1987,6.,Tim Raines, 132
345,1987,8.,Mark McGwire, 131
346,1987,9.,Jack Clark, 127
347,1987,10.,George Bell, 125
348,1987,10.,Paul Molitor, 125
349,1986,1.,Don Mattingly, 150
350,1986,2.,Wade Boggs, 133
351,1986,3.,Tim Raines, 130
352,1986,4.,Kirby Puckett, 127
353,1986,5.,Mike Schmidt, 122
