,Year,Rank,Name,Stat
0,2020,1.,Bryce Harper, 49
1,2020,2.,Carlos Santana, 47
2,2020,3.,Christian Yelich, 46
3,2020,4.,Freddie Freeman, 45
4,2020,5.,Juan Soto, 41
5,2020,5.,Aaron Hicks, 41
6,2020,5.,Cavan Biggio, 41
7,2020,8.,Max Muncy, 39
8,2020,9.,Ronald Acuna Jr., 38
9,2020,9.,Anthony Rendon, 38
10,2020,9.,Marcell Ozuna, 38
11,2019,1.,Alex Bregman, 119
12,2019,2.,Rhys Hoskins, 116
13,2019,3.,Mike Trout, 110
14,2019,4.,Yasmani Grandal, 109
15,2019,5.,Juan Soto, 108
16,2019,5.,Carlos Santana, 108
17,2019,7.,Josh Donaldson, 100
18,2019,8.,Bryce Harper, 99
19,2019,9.,Mookie Betts, 97
20,2019,10.,Cody Bellinger, 95
21,2018,1.,Bryce Harper, 130
22,2018,2.,Mike Trout, 122
23,2018,3.,Carlos Santana, 110
24,2018,4.,Joey Votto, 108
25,2018,5.,Jose Ramirez, 106
26,2018,6.,Matt Carpenter, 102
27,2018,7.,Alex Bregman, 96
28,2018,8.,Andrew McCutchen, 95
29,2018,8.,Cesar Hernandez, 95
30,2018,10.,Shin-Soo Choo, 92
31,2017,1.,Joey Votto, 134
32,2017,2.,Aaron Judge, 127
33,2017,3.,Matt Carpenter, 109
34,2017,4.,Edwin Encarnacion, 104
35,2017,5.,Kris Bryant, 95
36,2017,6.,Mike Trout, 94
37,2017,6.,Paul Goldschmidt, 94
38,2017,8.,Anthony Rizzo, 91
39,2017,9.,Carlos Santana, 88
40,2017,10.,Jake Lamb, 87
41,2016,1.,Mike Trout, 116
42,2016,2.,Paul Goldschmidt, 110
43,2016,3.,Josh Donaldson, 109
44,2016,4.,Joey Votto, 108
45,2016,4.,Bryce Harper, 108
46,2016,6.,Brandon Belt, 104
47,2016,7.,Carlos Santana, 99
48,2016,8.,Ben Zobrist, 96
49,2016,9.,Freddie Freeman, 89
50,2016,10.,George Springer, 88
51,2016,10.,Chris Davis, 88
52,2015,1.,Joey Votto, 143
53,2015,2.,Bryce Harper, 124
54,2015,3.,Paul Goldschmidt, 118
55,2015,4.,Jose Bautista, 110
56,2015,5.,Carlos Santana, 108
57,2015,6.,Andrew McCutchen, 98
58,2015,7.,Joc Pederson, 92
59,2015,7.,Mike Trout, 92
60,2015,9.,Curtis Granderson, 91
61,2015,10.,Alex Rodriguez, 84
62,2015,10.,Dexter Fowler, 84
63,2015,10.,Chris Davis, 84
64,2014,1.,Carlos Santana, 113
65,2014,2.,Jose Bautista, 104
66,2014,3.,Matt Carpenter, 95
67,2014,4.,Giancarlo Stanton, 94
68,2014,5.,Freddie Freeman, 90
69,2014,6.,Brian Dozier, 89
70,2014,7.,Andrew McCutchen, 84
71,2014,8.,Jayson Werth, 83
72,2014,8.,Mike Trout, 83
73,2014,10.,Adam LaRoche, 82
74,2013,1.,Joey Votto, 135
75,2013,2.,Shin-Soo Choo, 112
76,2013,3.,Mike Trout, 110
77,2013,4.,Paul Goldschmidt, 99
78,2013,5.,Carlos Santana, 93
79,2013,6.,Miguel Cabrera, 90
80,2013,7.,Edwin Encarnacion, 82
81,2013,8.,Billy Butler, 79
82,2013,9.,Andrew McCutchen, 78
83,2013,10.,Nick Swisher, 77
84,2013,10.,Dan Uggla, 77
85,2012,1.,Adam Dunn, 105
86,2012,2.,Ben Zobrist, 97
87,2012,3.,Dan Uggla, 94
88,2012,3.,Joey Votto, 94
89,2012,5.,Carlos Santana, 91
90,2012,6.,Joe Mauer, 90
91,2012,7.,Carlos Pena, 87
92,2012,8.,Chase Headley, 86
93,2012,9.,Prince Fielder, 85
94,2012,10.,Edwin Encarnacion, 84
95,2011,1.,Jose Bautista, 132
96,2011,2.,Joey Votto, 110
97,2011,3.,Miguel Cabrera, 108
98,2011,4.,Prince Fielder, 107
99,2011,5.,Carlos Pena, 101
100,2011,6.,Carlos Santana, 97
101,2011,7.,Nick Swisher, 95
102,2011,8.,Lance Berkman, 92
103,2011,9.,Andrew McCutchen, 89
104,2011,9.,Ian Kinsler, 89
105,2010,1.,Prince Fielder, 114
106,2010,2.,Daric Barton, 110
107,2010,3.,Albert Pujols, 103
108,2010,4.,Jose Bautista, 100
109,2010,5.,Mark Teixeira, 93
110,2010,5.,Adrian Gonzalez, 93
111,2010,7.,Ben Zobrist, 92
112,2010,8.,Jason Heyward, 91
113,2010,8.,Joey Votto, 91
114,2010,10.,Miguel Cabrera, 89
115,2009,1.,Adrian Gonzalez, 119
116,2009,2.,Adam Dunn, 116
117,2009,3.,Albert Pujols, 115
118,2009,4.,Prince Fielder, 110
119,2009,5.,Chipper Jones, 101
120,2009,5.,Chone Figgins, 101
121,2009,7.,Nick Johnson, 99
122,2009,8.,Lance Berkman, 97
123,2009,8.,Nick Swisher, 97
124,2009,10.,Bobby Abreu, 94
125,2009,10.,Jason Bay, 94
126,2008,1.,Adam Dunn, 122
