,Year,Rank,Name,Stat
0,2020,1.,Nolan Arenado, 3.333
1,2020,2.,Kyle Seager, 2.906
2,2020,3.,Gio Urshela, 2.791
3,2020,4.,Carter Kieboom, 2.742
4,2020,5.,Austin Riley, 2.739
5,2020,6.,Brian Anderson, 2.696
6,2020,7.,Manny Machado, 2.661
7,2020,8.,Rio Ruiz, 2.585
8,2020,9.,Yoan Moncada, 2.577
9,2020,10.,Justin Turner, 2.500
10,2020,10.,Eric Sogard, 2.500
11,2019,1.,Matt Chapman, 2.930
12,2019,2.,Yoan Moncada, 2.915
13,2019,3.,Nolan Arenado, 2.909
14,2019,4.,Josh Donaldson, 2.730
15,2019,5.,Kyle Seager, 2.712
16,2019,6.,Rafael Devers, 2.691
17,2019,7.,Todd Frazier, 2.650
18,2019,8.,Jose Ramirez, 2.619
19,2019,9.,Vladimir Guerrero Jr., 2.583
20,2019,10.,Evan Longoria, 2.538
21,2018,1.,Matt Chapman, 3.200
22,2018,2.,Yolmer Sanchez, 2.773
23,2018,3.,Kyle Seager, 2.747
24,2018,4.,Nolan Arenado, 2.737
25,2018,5.,Matt Duffy, 2.720
26,2018,6.,Mike Moustakas, 2.688
27,2018,7.,Justin Turner, 2.667
28,2018,8.,Rafael Devers, 2.603
29,2018,9.,Todd Frazier, 2.596
30,2018,10.,Jeimer Candelario, 2.550
31,2017,1.,Matt Chapman, 3.274
32,2017,2.,Kyle Seager, 2.857
33,2017,3.,Chase Headley, 2.686
34,2017,4.,Nolan Arenado, 2.637
35,2017,5.,Manny Machado, 2.635
36,2017,6.,Evan Longoria, 2.556
37,2017,7.,David Freese, 2.483
38,2017,8.,Alex Bregman, 2.477
39,2017,9.,Josh Donaldson, 2.467
40,2017,10.,Miguel Sano, 2.463
41,2016,1.,Kyle Seager, 3.096
42,2016,2.,Nolan Arenado, 2.981
43,2016,3.,Adrian Beltre, 2.872
44,2016,4.,Manny Machado, 2.825
45,2016,5.,Chase Headley, 2.629
46,2016,6.,Yangervis Solarte, 2.621
47,2016,7.,Jung Ho Kang, 2.609
48,2016,8.,Travis Shaw, 2.600
49,2016,9.,Todd Frazier, 2.577
50,2016,10.,Josh Donaldson, 2.552
51,2015,1.,Nolan Arenado, 3.121
52,2015,2.,Manny Machado, 3.006
53,2015,3.,Josh Donaldson, 2.827
