,Year,Rank,Name,Stat
0,2020,1.,Lance Lynn, 84.00
1,2020,2.,German Marquez, 81.70
2,2020,3.,Kyle Hendricks, 81.30
3,2020,4.,Shane Bieber, 77.30
4,2020,5.,Yu Darvish, 76.00
5,2020,6.,Aaron Civale, 74.00
6,2020,7.,Brandon Woodruff, 73.70
7,2020,8.,Antonio Senzatela, 73.30
8,2020,9.,Trevor Bauer, 73.00
9,2020,9.,Gerrit Cole, 73.00
10,2019,1.,Justin Verlander, 223.00
11,2019,2.,Shane Bieber, 214.30
12,2019,3.,Trevor Bauer, 213.00
13,2019,4.,Gerrit Cole, 212.30
14,2019,5.,Stephen Strasburg, 209.00
15,2019,6.,Zack Greinke, 208.70
16,2019,7.,Mike Minor, 208.30
17,2019,7.,Lance Lynn, 208.30
18,2019,9.,Madison Bumgarner, 207.70
19,2019,10.,Jacob deGrom, 204.00
20,2018,1.,Max Scherzer, 220.70
21,2018,2.,Jacob deGrom, 217.00
22,2018,3.,Corey Kluber, 215.00
23,2018,4.,Justin Verlander, 214.00
24,2018,5.,Aaron Nola, 212.30
25,2018,6.,Zack Greinke, 207.70
26,2018,7.,James Shields, 204.70
27,2018,7.,Dallas Keuchel, 204.70
28,2018,9.,Kyle Freeland, 202.30
29,2018,10.,Miles Mikolas, 200.70
30,2017,1.,Chris Sale, 214.30
31,2017,2.,Ervin Santana, 211.30
32,2017,3.,Jeff Samardzija, 207.70
33,2017,4.,Justin Verlander, 206.00
34,2017,5.,Carlos Martinez, 205.00
35,2017,6.,Corey Kluber, 203.70
36,2017,7.,Rick Porcello, 203.30
37,2017,8.,Gerrit Cole, 203.00
38,2017,9.,Zack Greinke, 202.30
39,2017,10.,Jacob deGrom, 201.30
40,2016,1.,David Price, 230.00
41,2016,2.,Max Scherzer, 228.30
42,2016,3.,Justin Verlander, 227.70
43,2016,4.,Madison Bumgarner, 226.70
44,2016,4.,Chris Sale, 226.70
45,2016,6.,Rick Porcello, 223.00
46,2016,7.,Johnny Cueto, 219.70
47,2016,8.,Corey Kluber, 215.00
48,2016,9.,Tanner Roark, 210.00
49,2016,10.,Jose Quintana, 208.00
50,2015,1.,Clayton Kershaw, 232.70
51,2015,2.,Dallas Keuchel, 232.00
52,2015,3.,Jake Arrieta, 229.00
53,2015,4.,Max Scherzer, 228.70
54,2015,5.,Zack Greinke, 222.70
55,2015,6.,Corey Kluber, 222.00
56,2015,7.,David Price, 220.30
57,2015,8.,Madison Bumgarner, 218.30
58,2015,9.,John Lackey, 218.00
59,2015,10.,R.A. Dickey, 214.30
60,2014,1.,David Price, 248.30
61,2014,2.,Johnny Cueto, 243.70
62,2014,3.,Felix Hernandez, 236.00
63,2014,4.,Corey Kluber, 235.70
64,2014,5.,James Shields, 227.00
65,2014,5.,Adam Wainwright, 227.00
66,2014,7.,Julio Teheran, 221.00
67,2014,8.,Max Scherzer, 220.30
68,2014,9.,Jon Lester, 219.70
69,2014,9.,Jeff Samardzija, 219.70
70,2013,1.,Adam Wainwright, 241.70
71,2013,2.,Clayton Kershaw, 236.00
72,2013,3.,James Shields, 228.70
73,2013,4.,R.A. Dickey, 224.70
74,2013,5.,Cliff Lee, 222.70
75,2013,6.,Cole Hamels, 220.00
76,2013,7.,Hisashi Iwakuma, 219.70
77,2013,8.,Justin Verlander, 218.30
78,2013,9.,Max Scherzer, 214.30
79,2013,9.,Chris Sale, 214.30
80,2012,1.,Justin Verlander, 238.30
81,2012,2.,R.A. Dickey, 233.70
82,2012,3.,Felix Hernandez, 232.00
83,2012,4.,James Shields, 227.70
84,2012,4.,Clayton Kershaw, 227.70
85,2012,6.,Hiroki Kuroda, 219.70
86,2012,7.,Matt Cain, 219.30
87,2012,8.,Jake Peavy, 219.00
88,2012,9.,Clayton Richard, 218.70
