,Year,Rank,Name,Stat
0,2020,1.,Justin Upton, 2
1,2020,1.,Mickey Moniak, 2
2,2020,1.,Brett Gardner, 2
3,2020,1.,Bryan Reynolds, 2
4,2020,1.,Michael Chavis, 2
5,2020,1.,Corey Dickerson, 2
6,2020,1.,Eddie Rosario, 2
7,2020,1.,Alex Verdugo, 2
8,2020,1.,Raimel Tapia, 2
9,2020,10.,Tommy Pham, 1
10,2020,10.,Shin-Soo Choo, 1
11,2020,10.,Darin Ruf, 1
12,2020,10.,Miguel Andujar, 1
13,2020,10.,Chris Taylor, 1
14,2020,10.,Dwight Smith Jr., 1
15,2020,10.,Tim Locastro, 1
16,2020,10.,Bradley Zimmer, 1
17,2020,10.,AJ Pollock, 1
18,2020,10.,DJ Stewart, 1
19,2020,10.,Adam Duvall, 1
20,2019,1.,Domingo Santana, 9
21,2019,2.,Kyle Schwarber, 6
22,2019,3.,Eddie Rosario, 5
23,2019,3.,Dwight Smith Jr., 5
24,2019,3.,Christin Stewart, 5
25,2019,3.,Ryan Braun, 5
26,2019,7.,Justin Upton, 4
27,2019,7.,Raimel Tapia, 4
28,2019,7.,Oscar Mercado, 4
29,2019,7.,Marcell Ozuna, 4
30,2019,7.,Austin Riley, 4
31,2019,7.,Brian Goodwin, 4
32,2018,1.,Eddie Rosario, 8
33,2018,2.,Rhys Hoskins, 6
34,2018,3.,Ronald Acuna Jr., 5
35,2018,4.,Gerardo Parra, 4
36,2018,4.,Denard Span, 4
37,2018,4.,Nicky Delmonico, 4
38,2018,4.,Justin Upton, 4
39,2018,4.,Marcell Ozuna, 4
40,2018,4.,David Peralta, 4
41,2018,4.,Teoscar Hernandez, 4
42,2017,1.,Justin Upton, 8
43,2017,2.,Adam Duvall, 6
44,2017,2.,Yoenis Céspedes, 6
45,2017,4.,Kyle Schwarber, 5
46,2017,4.,Andrew Benintendi, 5
47,2017,4.,Marcell Ozuna, 5
48,2017,7.,Ben Gamel, 4
49,2017,7.,Eddie Rosario, 4
50,2017,9.,Trey Mancini, 3
51,2017,9.,Jose Pirela, 3
52,2017,9.,Nomar Mazara, 3
