,Year,Rank,Name,Stat
0,2020,1.,Miguel Rojas, 8
1,2020,2.,J.P. Crawford, 7
2,2020,3.,Javier Baez, 7
3,2020,4.,Dansby Swanson, 5
4,2020,5.,Niko Goodrum, 5
5,2020,6.,Nick Ahmed, 4
6,2020,7.,Brandon Crawford, 4
7,2020,8.,Andrew Velazquez, 4
8,2020,9.,Corey Seager, 3
9,2020,10.,Carlos Correa, 3
10,2019,1.,Willy Adames, 19
11,2019,2.,Trevor Story, 15
12,2019,3.,Andrelton Simmons, 14
13,2019,4.,Paul DeJong, 14
14,2019,5.,Nick Ahmed, 13
15,2019,6.,Javier Baez, 11
16,2019,7.,Corey Seager, 10
17,2019,8.,José Iglesias, 8
18,2019,9.,Erik Gonzalez, 6
19,2019,10.,Miguel Rojas, 5
20,2019,10.,Gleyber Torres, 5
21,2018,1.,Nick Ahmed, 22
22,2018,2.,Carlos Correa, 15
23,2018,3.,Jean Segura, 11
24,2018,4.,Orlando Arcia, 11
25,2018,5.,José Iglesias, 9
26,2018,6.,Marcus Semien, 7
27,2018,7.,Dansby Swanson, 6
28,2018,8.,JT Riddle, 6
29,2018,8.,Addison Russell, 6
30,2018,10.,Chris Taylor, 6
31,2017,1.,Elvis Andrus, 26
32,2017,2.,Orlando Arcia, 18
33,2017,3.,Andrelton Simmons, 15
34,2017,4.,Didi Gregorius, 12
35,2017,5.,Corey Seager, 11
36,2017,6.,Addison Russell, 10
37,2017,7.,Francisco Lindor, 10
38,2017,8.,Trevor Story, 9
39,2017,9.,Carlos Correa, 8
40,2017,10.,JT Riddle, 8
41,2016,1.,Francisco Lindor, 24
42,2016,2.,J.J. Hardy, 17
43,2016,3.,Brandon Crawford, 14
44,2016,4.,Nick Ahmed, 14
45,2016,5.,Troy Tulowitzki, 13
46,2016,6.,Addison Russell, 13
47,2016,7.,Trevor Story, 12
48,2016,8.,José Iglesias, 10
49,2016,9.,Freddy Galvis, 8
50,2016,10.,Danny Espinosa, 6
51,2015,1.,Brandon Crawford, 20
52,2015,2.,Francisco Lindor, 15
