,Year,Rank,Name,Stat
0,2020,1.,Sonny Gray, 7
1,2020,1.,Tyler Glasnow, 7
2,2020,1.,Blake Snell, 7
3,2020,4.,Robbie Ray, 6
4,2020,4.,Pete Fairbanks, 6
5,2020,4.,Max Scherzer, 6
6,2020,4.,Framber Valdez, 6
7,2020,4.,Taylor Williams, 6
8,2020,4.,Carlos Carrasco, 6
9,2020,10.,Corbin Burnes, 5
10,2020,10.,Shane Bieber, 5
11,2020,10.,Brady Singer, 5
12,2020,10.,James Karinchak, 5
13,2020,10.,Matthew Boyd, 5
14,2020,10.,Griffin Canning, 5
15,2020,10.,Jose Berrios, 5
16,2020,10.,Dane Dunning, 5
17,2020,10.,Casey Sadler, 5
18,2019,1.,Lance Lynn, 18
19,2019,2.,Trevor Cahill, 14
20,2019,2.,German Marquez, 14
21,2019,4.,Matt Barnes, 13
22,2019,4.,Mike Fiers, 13
23,2019,6.,Yu Darvish, 11
24,2019,6.,Max Fried, 11
25,2019,6.,Blake Snell, 11
26,2019,6.,Jose Quintana, 11
27,2019,6.,Miguel Castro, 11
28,2018,1.,Zack Godley, 17
29,2018,2.,Garrett Richards, 15
30,2018,3.,Lance McCullers Jr., 14
31,2018,3.,Danny Duffy, 14
32,2018,5.,Lucas Giolito, 13
33,2018,5.,Blake Snell, 13
34,2018,7.,Trevor Bauer, 12
35,2018,7.,Tyler Glasnow, 12
36,2018,9.,Richard Rodriguez, 11
37,2018,9.,James Shields, 11
38,2018,9.,Junior Guerra, 11
39,2018,9.,Felix Hernandez, 11
40,2018,9.,Jake Arrieta, 11
41,2017,1.,Trevor Cahill, 16
42,2017,2.,James Paxton, 15
43,2017,2.,Chris Archer, 15
44,2017,4.,Jake Arrieta, 14
45,2017,5.,Zack Godley, 13
46,2017,5.,R.A. Dickey, 13
47,2017,7.,Michael Lorenzen, 12
48,2017,7.,Zack Greinke, 12
49,2017,7.,Ervin Santana, 12
50,2017,7.,Tyler Chatwood, 12
51,2017,7.,Yu Darvish, 12
52,2016,1.,Mike Fiers, 17
53,2016,2.,Jake Arrieta, 16
54,2016,3.,Sonny Gray, 15
55,2016,4.,Ken Giles, 14
56,2016,5.,Yordano Ventura, 13
57,2016,5.,Mike Foltynewicz, 13
58,2016,7.,Chris Archer, 11
59,2016,7.,Jon Niese, 11
60,2016,7.,Ervin Santana, 11
61,2016,7.,Carlos Rodon, 11
62,2015,1.,Garrett Richards, 17
63,2015,2.,Nate Karns, 15
64,2015,3.,Tyson Ross, 14
65,2015,3.,Alfredo Simon, 14
66,2015,5.,Sonny Gray, 13
67,2015,5.,Chris Archer, 13
68,2015,7.,Rick Porcello, 12
69,2015,8.,Danny Duffy, 11
70,2015,8.,David Hale, 11
71,2015,8.,Jimmy Nelson, 11
72,2015,8.,C.J. Wilson, 11
73,2014,1.,Garrett Richards, 22
74,2014,2.,Felix Hernandez, 18
75,2014,3.,Sonny Gray, 15
76,2014,3.,Edinson Volquez, 15
77,2014,3.,Tim Lincecum, 15
78,2014,6.,Yu Darvish, 14
79,2014,6.,Justin Masterson, 14
80,2014,8.,Daniel Webb, 13
81,2014,8.,Hiroki Kuroda, 13
82,2014,10.,James Shields, 12
83,2014,10.,Francisco Liriano, 12
84,2014,10.,Zack Greinke, 12
85,2014,10.,Tyson Ross, 12
86,2013,1.,Trevor Cahill, 17
87,2013,1.,Matt Moore, 17
88,2013,3.,Edinson Volquez, 16
89,2013,4.,C.J. Wilson, 14
90,2013,4.,Edwin Jackson, 14
91,2013,6.,Wade Miley, 13
92,2013,6.,Felix Hernandez, 13
93,2013,6.,Patrick Corbin, 13
94,2013,9.,Wily Peralta, 12
95,2013,9.,Clayton Kershaw, 12
96,2013,9.,A.J. Burnett, 12
97,2012,1.,Tim Lincecum, 17
98,2012,2.,Ubaldo Jimenez, 16
99,2012,3.,Justin Masterson, 14
100,2012,4.,Hiroki Kuroda, 13
101,2012,4.,Felix Hernandez, 13
102,2012,6.,Jaime Garcia, 12
103,2012,7.,Francisco Liriano, 11
104,2012,8.,Trevor Cahill, 10
105,2012,8.,Gio Gonzalez, 10
106,2012,8.,Henry Rodriguez, 10
107,2012,8.,Lucas Harrell, 10
108,2012,8.,John Axford, 10
109,2012,8.,Esmil Rogers, 10
110,2012,8.,Jeff Samardzija, 10
111,2012,8.,Jose Quintana, 10
112,2012,8.,A.J. Burnett, 10
113,2012,8.,Scott Diamond, 10
114,2012,8.,Freddy Garcia, 10
115,2012,8.,Fernando Rodriguez Jr., 10
116,2012,8.,Jarrod Parker, 10
117,2011,1.,A.J. Burnett, 25
118,2011,2.,Tim Wakefield, 15
119,2011,2.,Trevor Cahill, 15
120,2011,4.,Henry Rodriguez, 14
121,2011,5.,Yovani Gallardo, 12
122,2011,5.,Gavin Floyd, 12
123,2011,5.,Brandon Morrow, 12
124,2011,5.,Rick Porcello, 12
125,2011,5.,Hiroki Kuroda, 12
126,2011,5.,Felix Hernandez, 12
127,2011,5.,Jaime Garcia, 12
128,2011,5.,Max Scherzer, 12
129,2010,1.,Edwin Jackson, 20
130,2010,2.,Ricky Romero, 18
131,2010,3.,A.J. Burnett, 16
132,2010,3.,Ian Kennedy, 16
133,2010,3.,Ubaldo Jimenez, 16
134,2010,6.,Jonathan Sanchez, 15
135,2010,7.,Manny Parra, 14
136,2010,7.,Felix Hernandez, 14
137,2010,9.,Jason Hammel, 13
138,2010,9.,James Shields, 13
139,2009,1.,A.J. Burnett, 17
140,2009,1.,Felix Hernandez, 17
141,2009,3.,Chad Billingsley, 14
142,2009,4.,Dan Haren, 13
143,2009,4.,Scott Kazmir, 13
144,2009,6.,Doug Davis, 12
145,2009,6.,Brian Bannister, 12
146,2009,6.,Jeff Suppan, 12
147,2009,6.,Jorge De La Rosa, 12
148,2009,10.,Joel Hanrahan, 11
149,2009,10.,Tim Lincecum, 11
150,2009,10.,Ryan Dempster, 11
151,2009,10.,Daniel Cabrera, 11
152,2009,10.,Paul Maholm, 11
153,2009,10.,Jonathan Sanchez, 11
154,2009,10.,Clayton Kershaw, 11
155,2008,1.,Manny Parra, 17
156,2008,1.,Tim Lincecum, 17
157,2008,3.,Ubaldo Jimenez, 16
158,2008,4.,Daniel Cabrera, 15
159,2008,5.,Jorge De La Rosa, 14
160,2008,6.,Vicente Padilla, 12
161,2008,6.,Tim Wakefield, 12
162,2008,8.,Dan Haren, 11
163,2008,8.,A.J. Burnett, 11
