,Year,Rank,Name,Stat
0,2020,1.,Whit Merrifield, 248
1,2020,2.,José Abreu, 240
2,2020,3.,Dansby Swanson, 237
3,2020,4.,Francisco Lindor, 236
4,2020,5.,Trevor Story, 235
5,2020,6.,Cesar Hernandez, 233
6,2020,6.,Trea Turner, 233
7,2020,8.,Rafael Devers, 232
8,2020,9.,Starling Marte, 228
9,2020,9.,Marcell Ozuna, 228
10,2019,1.,Whit Merrifield, 681
11,2019,2.,Marcus Semien, 657
12,2019,3.,Rafael Devers, 647
13,2019,4.,Jonathan Villar, 642
14,2019,5.,Ozzie Albies, 640
15,2019,6.,Starlin Castro, 636
16,2019,6.,Eduardo Escobar, 636
17,2019,8.,José Abreu, 634
18,2019,9.,Jorge Polanco, 631
19,2019,10.,Ronald Acuna Jr., 626
20,2018,1.,Trea Turner, 664
21,2018,2.,Francisco Lindor, 661
22,2018,3.,Ozzie Albies, 639
23,2018,4.,Jose Peraza, 632
24,2018,4.,Whit Merrifield, 632
25,2018,4.,Manny Machado, 632
26,2018,4.,Marcus Semien, 632
27,2018,8.,Charlie Blackmon, 626
28,2018,9.,Nick Markakis, 623
29,2018,10.,Nicholas Castellanos, 620
30,2017,1.,Ender Inciarte, 662
31,2017,2.,Dee Strange-Gordon, 653
32,2017,3.,Francisco Lindor, 651
33,2017,4.,Charlie Blackmon, 644
34,2017,5.,Elvis Andrus, 643
35,2017,6.,Manny Machado, 630
36,2017,7.,Mookie Betts, 628
37,2017,8.,Jonathan Schoop, 622
38,2017,9.,José Abreu, 621
39,2017,10.,Melky Cabrera, 620
40,2016,1.,Mookie Betts, 672
41,2016,2.,Robinson Cano, 655
42,2016,3.,Xander Bogaerts, 652
43,2016,4.,George Springer, 644
44,2016,5.,Jose Altuve, 640
45,2016,5.,Manny Machado, 640
46,2016,7.,Alcides Escobar, 637
47,2016,7.,Jean Segura, 637
48,2016,9.,Dustin Pedroia, 633
49,2016,9.,Evan Longoria, 633
50,2015,1.,Jose Altuve, 638
51,2015,2.,Manny Machado, 633
52,2015,2.,Yoenis Céspedes, 633
53,2015,4.,Kole Calhoun, 630
54,2015,5.,Melky Cabrera, 629
55,2015,6.,Brian Dozier, 628
56,2015,7.,Robinson Cano, 624
57,2015,7.,Ian Kinsler, 624
58,2015,9.,Kyle Seager, 623
59,2015,10.,Josh Donaldson, 620
60,2014,1.,Ian Kinsler, 684
61,2014,2.,Jose Altuve, 660
