,Year,Rank,Name,Stat
0,2020,1.,Joey Gallo, 12
1,2020,2.,Mookie Betts, 11
2,2020,3.,Tyler O'Neill, 10
3,2020,4.,Cody Bellinger, 10
4,2020,5.,Alex Gordon, 10
5,2020,6.,Ramon Laureano, 9
6,2020,7.,Ronald Acuna Jr., 9
7,2020,8.,Max Kepler, 9
8,2020,9.,Adam Frazier, 9
9,2020,10.,Trent Grisham, 9
10,2019,1.,Aaron Judge, 20
11,2019,2.,Nolan Arenado, 19
12,2019,3.,George Springer, 19
13,2019,4.,Willy Adames, 19
14,2019,5.,Mallex Smith, 18
15,2019,6.,J.T. Realmuto, 17
16,2019,7.,Max Muncy, 17
17,2019,8.,Keon Broxton, 17
18,2019,9.,Yolmer Sanchez, 16
19,2019,10.,Ronald Acuna Jr., 15
20,2019,10.,Trevor Story, 15
21,2018,1.,DJ LeMahieu, 23
22,2018,1.,Jackie Bradley Jr., 23
23,2018,3.,Nick Ahmed, 22
24,2018,4.,Matt Chapman, 18
25,2018,5.,Mookie Betts, 18
26,2018,6.,Ketel Marte, 16
27,2018,7.,Starling Marte, 16
28,2018,8.,Corey Dickerson, 16
29,2018,8.,Nolan Arenado, 16
30,2018,10.,Max Kepler, 16
31,2017,1.,Byron Buxton, 29
32,2017,2.,Elvis Andrus, 26
33,2017,3.,Jason Heyward, 22
34,2017,4.,Mookie Betts, 22
35,2017,5.,Aaron Judge, 20
36,2017,6.,Alex Gordon, 20
37,2017,7.,Orlando Arcia, 18
38,2017,8.,Odubel Herrera, 15
39,2017,8.,Manuel Margot, 15
40,2017,10.,Tyler Saladino, 15
41,2016,1.,Billy Hamilton, 26
42,2016,2.,Ender Inciarte, 24
43,2016,3.,Jason Heyward, 24
44,2016,4.,Francisco Lindor, 24
45,2016,4.,Adrian Beltre, 24
46,2016,6.,Nick Markakis, 22
47,2016,7.,Justin Turner, 19
48,2016,8.,Odubel Herrera, 18
49,2016,9.,Adam Eaton, 17
50,2016,10.,J.J. Hardy, 17
51,2015,1.,Brandon Crawford, 20
52,2015,2.,Lonnie Chisenhall, 20
53,2015,3.,Kevin Kiermaier, 19
54,2015,4.,AJ Pollock, 19
55,2015,5.,Evan Longoria, 18
56,2015,6.,Adrian Gonzalez, 16
57,2015,7.,Leonys Martín, 16
58,2015,8.,Ichiro Suzuki, 16
59,2015,9.,Mike Trout, 16
60,2015,10.,Yoenis Céspedes, 15
61,2014,1.,Jason Heyward, 27
62,2014,2.,Kyle Seager, 26
63,2014,3.,Alex Gordon, 25
64,2014,4.,Josh Donaldson, 24
65,2014,5.,Jordy Mercer, 20
66,2014,6.,Lorenzo Cain, 20
67,2014,7.,Chase Headley, 18
68,2014,8.,Billy Hamilton, 17
69,2014,9.,Zack Cozart, 16
70,2014,10.,Martin Prado, 15
71,2014,10.,Miguel Rojas, 15
72,2013,1.,Manny Machado, 34
73,2013,2.,Andrelton Simmons, 29
74,2013,3.,Nori Aoki, 27
75,2013,4.,Jay Bruce, 23
76,2013,5.,Juan Uribe, 22
77,2013,6.,Jacoby Ellsbury, 21
78,2013,7.,Cody Ross, 18
79,2013,8.,Shane Victorino, 18
80,2013,9.,Troy Tulowitzki, 18
81,2013,10.,Leonys Martín, 18
82,2012,1.,Michael Bourn, 35
83,2012,2.,Alex Rios, 27
84,2012,3.,Jason Heyward, 23
85,2012,4.,Danny Espinosa, 19
86,2012,5.,Ben Revere, 19
87,2012,6.,J.J. Hardy, 19
88,2012,7.,Ryan Hanigan, 18
89,2012,8.,Yunel Escobar, 17
90,2012,9.,Darwin Barney, 16
91,2012,10.,Martin Prado, 16
92,2011,1.,Brett Gardner, 37
93,2011,2.,Giancarlo Stanton, 18
94,2011,3.,Chris Young, 17
95,2011,4.,Rick Ankiel, 17
96,2011,5.,Carlos Lee, 16
97,2011,5.,Adrian Beltre, 16
98,2011,7.,Kosuke Fukudome, 16
99,2011,7.,Chris Denorfia, 16
100,2011,9.,Alberto Callaspo, 16
101,2011,10.,Adrian Gonzalez, 15
102,2010,1.,Michael Bourn, 21
103,2010,2.,Drew Stubbs, 20
104,2010,3.,Jay Bruce, 19
105,2010,4.,Brett Gardner, 19
106,2010,5.,Angel Pagan, 19
107,2010,6.,Gerardo Parra, 18
108,2010,7.,Melvin Upton Jr., 18
109,2010,8.,Justin Upton, 18
110,2010,9.,Giancarlo Stanton, 16
111,2010,10.,Yadier Molina, 16
112,2009,1.,Franklin Gutierrez, 29
113,2009,2.,Yunel Escobar, 23
114,2009,3.,Nelson Cruz, 22
115,2009,4.,Evan Longoria, 20
116,2009,5.,Chone Figgins, 20
117,2009,6.,Nyjer Morgan, 19
118,2009,7.,Randy Winn, 19
119,2009,8.,Willy Taveras, 19
120,2009,9.,Brendan Ryan, 19
121,2009,10.,Pedro Feliz, 18
122,2008,1.,Adam Jones, 25
123,2008,2.,Jacoby Ellsbury, 23
124,2008,3.,Franklin Gutierrez, 20
125,2008,4.,Kurt Suzuki, 17
126,2008,5.,Carl Crawford, 17
127,2008,6.,Marco Scutaro, 17
128,2008,6.,Albert Pujols, 17
129,2008,8.,Jay Payton, 16
130,2008,9.,J.J. Hardy, 16
131,2008,10.,Melky Cabrera, 16
132,2008,10.,Carlos Beltran, 16
133,2007,1.,Coco Crisp, 31
134,2007,2.,Albert Pujols, 26
135,2007,3.,Eric Byrnes, 24
136,2007,4.,Omar Vizquel, 20
137,2007,5.,Troy Tulowitzki, 20
138,2007,6.,Aaron Hill, 20
139,2007,7.,Kazuo Matsui, 19
140,2007,8.,Matt Holliday, 18
141,2007,9.,John McDonald, 18
142,2007,10.,Norris Hopper, 17
143,2007,10.,Kenji Johjima, 17
144,2006,1.,Adam Everett, 40
145,2006,2.,Brandon Inge, 30
146,2006,3.,Jamey Carroll, 27
147,2006,4.,Vernon Wells, 22
148,2006,5.,Ryan Langerhans, 21
149,2006,6.,Andruw Jones, 21
150,2006,7.,Willy Taveras, 20
151,2006,8.,Nick Markakis, 19
152,2006,8.,Jeff Francoeur, 19
153,2006,10.,Juan Pierre, 19
154,2005,1.,Jim Edmonds, 23
155,2005,2.,Rafael Furcal, 21
156,2005,3.,Brady Clark, 19
157,2005,4.,Craig Counsell, 19
158,2005,5.,Jason Michaels, 19
159,2005,6.,Andruw Jones, 19
160,2005,7.,Carl Crawford, 18
161,2005,8.,Coco Crisp, 18
162,2005,9.,Freddy Sanchez, 18
163,2005,10.,Cliff Floyd, 18
164,2004,1.,Adrian Beltre, 29
165,2004,2.,Ichiro Suzuki, 27
166,2004,2.,Scott Rolen, 27
167,2004,4.,Scott Podsednik, 25
168,2004,5.,Pokey Reese, 20
169,2004,6.,Kevin Mench, 18
170,2004,6.,Jose Cruz, 18
171,2004,8.,Terrmel Sledge, 17
172,2004,8.,Andruw Jones, 17
173,2004,10.,Luis Castillo, 17
174,2003,1.,Jose Cruz, 38
175,2003,2.,Garret Anderson, 25
176,2003,3.,Ichiro Suzuki, 23
177,2003,4.,Craig Counsell, 23
178,2003,5.,Bobby Abreu, 22
179,2003,6.,Marcus Giles, 22
180,2003,7.,Adrian Beltre, 21
181,2003,8.,Scott Podsednik, 21
182,2003,9.,Richard Hidalgo, 20
183,2003,10.,Andruw Jones, 19
184,2002,1.,Darin Erstad, 39
185,2002,2.,Melvin Mora, 21
186,2002,3.,Andruw Jones, 19
187,2002,4.,Mike Bordick, 18
188,2002,5.,Nomar Garciaparra, 16
189,2002,6.,Scott Rolen, 15
190,2002,7.,Jacque Jones, 15
191,2002,8.,Keith Lockhart, 15
192,2002,9.,Placido Polanco, 14
193,2002,10.,Reggie Sanders, 14
194,2001,1.,Andruw Jones, 27
195,2001,2.,Rey Sanchez, 26
196,2001,3.,Placido Polanco, 23
197,2001,4.,Brian Jordan, 21
198,2001,5.,Jeff Cirillo, 20
199,2001,6.,Doug Glanville, 20
200,2001,6.,Torii Hunter, 20
201,2001,8.,David Bell, 19
202,2001,9.,Corey Koskie, 16
203,2001,10.,Ichiro Suzuki, 15
204,2000,1.,Darin Erstad, 29
205,2000,2.,Andruw Jones, 25
206,2000,3.,Rey Sanchez, 22
207,2000,4.,Damion Easley, 20
208,2000,5.,Mike Matheny, 19
209,2000,6.,Todd Helton, 18
210,2000,7.,Shannon Stewart, 17
211,2000,8.,Felix Martinez, 17
212,2000,9.,Troy Glaus, 17
213,2000,10.,Alex Rodriguez, 16
214,1999,1.,Andruw Jones, 36
215,1999,2.,Rey Ordóñez, 33
216,1999,3.,Darin Erstad, 30
217,1999,4.,Pokey Reese, 29
218,1999,5.,Robin Ventura, 27
219,1999,5.,Magglio Ordonez, 27
220,1999,7.,Mike Cameron, 24
221,1999,8.,Darren Lewis, 24
222,1999,9.,Chris Singleton, 23
223,1999,10.,Rey Sanchez, 22
224,1998,1.,Andruw Jones, 35
225,1998,2.,Robin Ventura, 33
226,1998,3.,Bobby Abreu, 28
227,1998,4.,Brian Jordan, 25
228,1998,5.,Mark Kotsay, 25
229,1998,6.,Miguel Cairo, 22
230,1998,7.,John Valentin, 21
231,1998,8.,Ivan Rodriguez, 19
232,1998,9.,Kenny Lofton, 19
233,1998,10.,Brian Giles, 18
234,1997,1.,Andruw Jones, 28
235,1997,2.,Rondell White, 23
236,1997,3.,Ivan Rodriguez, 21
237,1997,4.,Darren Bragg, 20
238,1997,5.,Rey Ordóñez, 20
239,1997,6.,Charles Johnson, 19
240,1997,7.,Craig Biggio, 19
241,1997,8.,Jeff Cirillo, 19
242,1997,9.,Edgardo Alfonzo, 18
243,1997,9.,Mike Cameron, 18
244,1996,1.,Ken Griffey Jr., 32
245,1996,2.,Brian Jordan, 28
246,1996,3.,Sammy Sosa, 27
247,1996,4.,Ivan Rodriguez, 25
248,1996,5.,Bernard Gilkey, 23
249,1996,6.,Scott Brosius, 19
250,1996,7.,Mark McLemore, 19
251,1996,8.,Dave Martinez, 18
252,1996,9.,Lance Johnson, 17
253,1996,10.,Ryne Sandberg, 15
254,1995,1.,John Valentin, 23
255,1995,2.,Sammy Sosa, 23
256,1995,3.,Cal Ripken Jr., 22
257,1995,4.,Brian Jordan, 20
258,1995,5.,Royce Clayton, 17
259,1995,6.,Travis Fryman, 16
260,1995,7.,Gerald Williams, 15
261,1995,8.,Ken Griffey Jr., 14
262,1995,9.,Bernie Williams, 14
263,1995,10.,Mark Lemke, 13
264,1994,1.,Marquis Grissom, 19
265,1994,2.,Royce Clayton, 18
266,1994,3.,Cal Ripken Jr., 17
267,1994,4.,Reggie Sanders, 17
268,1994,5.,Sammy Sosa, 15
269,1994,6.,Gary Disarcina, 14
270,1994,7.,Turner Ward, 14
271,1994,8.,Kenny Lofton, 13
272,1994,9.,Ken Caminiti, 13
273,1994,10.,Mike Gallego, 13
274,1993,1.,John Valentin, 22
275,1993,2.,Luis Gonzalez, 22
276,1993,3.,Scott Fletcher, 21
277,1993,4.,Wayne Kirby, 20
278,1993,5.,Greg Vaughn, 20
279,1993,6.,Mike Gallego, 19
280,1993,6.,Ron Gant, 19
281,1993,8.,Kenny Lofton, 18
282,1993,9.,Lance Johnson, 18
283,1993,9.,Sammy Sosa, 18
284,1992,1.,Devon White, 33
285,1992,2.,Darrin Jackson, 30
286,1992,3.,David Justice, 22
287,1992,4.,Tony Gwynn, 19
288,1992,5.,Kenny Lofton, 18
289,1992,6.,Luis Gonzalez, 16
290,1992,7.,Bernard Gilkey, 16
291,1992,8.,Kirt Manwaring, 15
292,1992,9.,Tim Raines, 15
293,1992,10.,Lance Johnson, 14
294,1991,1.,Tony Gwynn, 28
295,1991,2.,Cal Ripken Jr., 23
296,1991,3.,Paul O'Neill, 20
297,1991,4.,Tom Pagnozzi, 19
298,1991,5.,Barry Bonds, 19
299,1991,6.,Devon White, 18
300,1991,7.,Lance Johnson, 18
301,1991,8.,Darrin Jackson, 17
302,1991,9.,Mike Devereaux, 16
303,1991,10.,Steve Finley, 16
304,1990,1.,Barry Bonds, 28
305,1990,2.,Lenny Dykstra, 25
306,1990,3.,Roberto Kelly, 22
307,1990,4.,Cal Ripken Jr., 22
308,1990,5.,Gary Gaetti, 20
309,1990,6.,Harold Reynolds, 20
310,1990,7.,Greg Gagne, 20
311,1990,8.,Darryl Strawberry, 18
312,1990,8.,Mitch Webster, 18
313,1990,10.,Walt Weiss, 17
314,1989,1.,Barry Bonds, 37
315,1989,2.,Ozzie Smith, 32
316,1989,3.,Rickey Henderson, 24
317,1989,4.,Lonnie Smith, 23
318,1989,4.,Ken Caminiti, 23
319,1989,6.,Devon White, 22
320,1989,7.,Cal Ripken Jr., 21
321,1989,8.,Jose Oquendo, 20
322,1989,9.,Wade Boggs, 19
323,1989,10.,Terry Pendleton, 19
324,1988,1.,Ozzie Guillen, 22
325,1988,2.,Jesse Barfield, 20
326,1988,3.,Jay Buhner, 20
327,1988,4.,Chris Sabo, 19
328,1988,5.,Ozzie Smith, 18
329,1988,6.,Kelly Gruber, 16
330,1988,7.,Tim Wallach, 15
331,1988,8.,Pete O'Brien, 15
332,1988,9.,Benito Santiago, 15
333,1988,10.,Walt Weiss, 13
334,1988,10.,Mike Greenwell, 13
335,1987,1.,Ozzie Guillen, 28
336,1987,2.,Devon White, 27
337,1987,3.,Jesse Barfield, 25
