,Year,Rank,Name,Stat
0,2020,1.,Ramon Laureano, 2.755
1,2020,2.,Luis Robert, 2.732
2,2020,3.,Byron Buxton, 2.692
3,2020,4.,Cody Bellinger, 2.667
4,2020,5.,Delino DeShields, 2.514
5,2020,6.,Leody Taveras, 2.485
6,2020,7.,Cedric Mullins, 2.439
7,2020,8.,Kyle Lewis, 2.351
8,2020,9.,Victor Robles, 2.346
9,2020,10.,Trent Grisham, 2.322
10,2019,1.,Byron Buxton, 2.581
11,2019,2.,Oscar Mercado, 2.476
12,2019,3.,Mike Trout, 2.451
13,2019,4.,Ramon Laureano, 2.382
14,2019,5.,Delino DeShields, 2.348
15,2019,6.,Starling Marte, 2.346
16,2019,7.,Victor Robles, 2.333
17,2019,8.,Mallex Smith, 2.330
18,2019,9.,JaCoby Jones, 2.282
19,2019,10.,Kevin Pillar, 2.263
20,2018,1.,Delino DeShields, 2.755
21,2018,2.,Kevin Kiermaier, 2.693
22,2018,3.,Adam Engel, 2.571
23,2018,4.,Lewis Brinson, 2.566
24,2018,5.,Kevin Pillar, 2.528
25,2018,6.,Starling Marte, 2.504
26,2018,7.,Ender Inciarte, 2.490
27,2018,8.,Billy Hamilton, 2.400
28,2018,9.,Gorkys Hernandez, 2.314
29,2018,10.,Lorenzo Cain, 2.283
30,2017,1.,Lorenzo Cain, 2.887
31,2017,2.,Byron Buxton, 2.883
32,2017,3.,Adam Engel, 2.716
33,2017,4.,Ender Inciarte, 2.673
34,2017,5.,Kevin Kiermaier, 2.546
35,2017,6.,Odubel Herrera, 2.474
36,2017,7.,Jarrod Dyson, 2.406
37,2017,8.,Michael A. Taylor, 2.396
38,2017,9.,Christian Yelich, 2.394
39,2017,10.,Mike Trout, 2.389
40,2016,1.,Ender Inciarte, 2.867
41,2016,2.,Byron Buxton, 2.663
42,2016,3.,Kevin Kiermaier, 2.606
43,2016,4.,Leonys Martín, 2.546
44,2016,5.,Mike Trout, 2.480
45,2016,6.,Billy Hamilton, 2.478
46,2016,7.,Odubel Herrera, 2.471
47,2016,8.,Cameron Maybin, 2.451
48,2016,9.,Jackie Bradley Jr., 2.423
49,2016,10.,Kevin Pillar, 2.349
50,2015,1.,Lorenzo Cain, 2.904
51,2015,2.,Kevin Pillar, 2.894
52,2015,3.,Kevin Kiermaier, 2.872
53,2015,4.,Mike Trout, 2.789
54,2015,5.,Aaron Hicks, 2.625
55,2015,6.,Anthony Gose, 2.599
56,2015,7.,Mookie Betts, 2.594
57,2015,8.,Billy Hamilton, 2.555
58,2015,9.,Odubel Herrera, 2.544
59,2015,10.,Leonys Martín, 2.511
60,2014,1.,Leonys Martín, 2.803
61,2014,2.,Colby Rasmus, 2.724
62,2014,3.,Jacoby Ellsbury, 2.716
63,2014,4.,Jackie Bradley Jr., 2.708
64,2014,5.,Juan Lagares, 2.670
65,2014,6.,Adam Eaton, 2.653
66,2014,7.,Desmond Jennings, 2.619
67,2014,8.,Denard Span, 2.612
68,2014,9.,Mike Trout, 2.597
69,2014,10.,Lorenzo Cain, 2.559
70,2013,1.,Coco Crisp, 2.809
71,2013,2.,Carlos Gomez, 2.779
72,2013,3.,Aaron Hicks, 2.765
73,2013,4.,Lorenzo Cain, 2.761
74,2013,5.,Colby Rasmus, 2.711
75,2013,6.,Brandon Barnes, 2.638
76,2013,7.,Jacoby Ellsbury, 2.612
77,2013,8.,Ben Revere, 2.598
78,2013,9.,Alejandro De Aza, 2.561
79,2013,10.,Denard Span, 2.510
80,2012,1.,Denard Span, 2.760
81,2012,2.,Adam Jones, 2.753
82,2012,3.,Jarrod Dyson, 2.716
83,2012,4.,Coco Crisp, 2.567
84,2012,5.,Alejandro De Aza, 2.544
85,2012,6.,Angel Pagan, 2.543
86,2012,7.,Michael Bourn, 2.523
87,2012,8.,Jon Jay, 2.517
88,2012,9.,Austin Jackson, 2.511
89,2012,10.,Mike Trout, 2.418
90,2011,1.,Ben Revere, 2.764
91,2011,2.,Andrew McCutchen, 2.729
92,2011,3.,Adam Jones, 2.669
93,2011,4.,Franklin Gutierrez, 2.652
94,2011,5.,Dexter Fowler, 2.582
95,2011,6.,Melvin Upton Jr., 2.570
96,2011,7.,Chris Young, 2.568
97,2011,8.,Jacoby Ellsbury, 2.558
98,2011,9.,Austin Jackson, 2.546
99,2011,10.,Angel Pagan, 2.537
100,2010,1.,Adam Jones, 2.913
101,2010,2.,Franklin Gutierrez, 2.843
102,2010,3.,Angel Pagan, 2.830
103,2010,4.,Chris Young, 2.744
104,2010,5.,Alex Rios, 2.727
105,2010,6.,Denard Span, 2.693
106,2010,7.,Michael Bourn, 2.659
107,2010,8.,Drew Stubbs, 2.633
108,2010,9.,Austin Jackson, 2.631
109,2010,10.,Melvin Upton Jr., 2.597
110,2009,1.,Adam Jones, 3.034
111,2009,2.,Franklin Gutierrez, 2.948
112,2009,3.,Grady Sizemore, 2.826
113,2009,4.,Willy Taveras, 2.786
114,2009,5.,Mike Cameron, 2.776
115,2009,6.,Torii Hunter, 2.696
116,2009,7.,Tony Gwynn, 2.677
117,2009,8.,Melvin Upton Jr., 2.646
118,2009,9.,Andrew McCutchen, 2.528
119,2009,10.,Curtis Granderson, 2.525
120,2008,1.,Carlos Gomez, 2.947
121,2008,2.,Aaron Rowand, 2.805
122,2008,3.,Melvin Upton Jr., 2.755
123,2008,4.,Carlos Beltran, 2.696
124,2008,5.,Curtis Granderson, 2.650
125,2008,6.,Adam Jones, 2.636
126,2008,7.,Lastings Milledge, 2.605
127,2008,8.,Nate McLouth, 2.584
128,2008,8.,Torii Hunter, 2.584
129,2008,10.,Grady Sizemore, 2.543
130,2007,1.,Coco Crisp, 2.882
