,Year,Rank,Name,Stat
0,2020,1.,Mike Yastrzemski, 2.47
1,2020,2.,Alec Bohm, 2.17
2,2020,3.,Bryce Harper, 1.88
3,2020,4.,Brandon Lowe, 1.31
4,2020,5.,Dansby Swanson, 1.23
5,2020,6.,Freddie Freeman, 1.20
6,2020,7.,Fernando Tatis Jr., 1.05
7,2020,8.,Mike Moustakas, 1.04
8,2020,8.,Gio Urshela, 1.04
9,2020,10.,Ramon Laureano, 1.00
10,2019,1.,Christian Yelich, 5.48
11,2019,2.,Anthony Rizzo, 4.40
12,2019,3.,Matt Olson, 3.39
13,2019,4.,Anthony Rendon, 3.21
14,2019,5.,Freddie Freeman, 3.17
15,2019,6.,Bryce Harper, 2.96
16,2019,7.,Kris Bryant, 2.88
17,2019,8.,Matt Chapman, 2.73
18,2019,9.,Cody Bellinger, 2.65
19,2019,10.,Tommy Edman, 2.55
20,2018,1.,Christian Yelich, 6.42
21,2018,2.,Paul Goldschmidt, 5.58
22,2018,3.,Alex Bregman, 4.50
23,2018,4.,Freddie Freeman, 3.21
24,2018,5.,Daniel Descalso, 3.14
25,2018,6.,Mookie Betts, 3.10
26,2018,7.,Anthony Rizzo, 2.82
27,2018,8.,J.D. Martinez, 2.74
28,2018,9.,Andrew Benintendi, 2.58
29,2018,10.,Mitch Haniger, 2.56
30,2017,1.,Anthony Rizzo, 4.12
31,2017,2.,Nolan Arenado, 3.07
32,2017,3.,Bryce Harper, 2.85
33,2017,4.,Mike Trout, 2.77
34,2017,5.,Charlie Blackmon, 2.44
35,2017,6.,Joe Mauer, 2.40
36,2017,7.,Mookie Betts, 2.13
37,2017,8.,Kris Bryant, 2.11
38,2017,9.,Gary Sanchez, 2.05
39,2017,10.,Steven Souza Jr., 1.77
40,2016,1.,Hanley Ramirez, 3.88
41,2016,2.,David Ortiz, 3.52
42,2016,3.,Mookie Betts, 3.27
43,2016,4.,Josh Donaldson, 3.09
44,2016,5.,Daniel Murphy, 2.74
45,2016,6.,Yoenis Céspedes, 2.63
46,2016,7.,Dustin Pedroia, 2.27
47,2016,8.,Ian Desmond, 2.15
