,Year,Rank,Name,Stat
0,2020,1.,Luke Voit, 22
1,2020,2.,José Abreu, 19
2,2020,3.,Marcell Ozuna, 18
3,2020,4.,Mike Trout, 17
4,2020,4.,Jose Ramirez, 17
5,2020,4.,Fernando Tatis Jr., 17
6,2020,7.,Pete Alonso, 16
7,2020,7.,Nelson Cruz, 16
8,2020,7.,Kole Calhoun, 16
9,2020,7.,Teoscar Hernandez, 16
10,2020,7.,Adam Duvall, 16
11,2020,7.,AJ Pollock, 16
12,2020,7.,Mookie Betts, 16
13,2020,7.,Manny Machado, 16
14,2019,1.,Pete Alonso, 53
15,2019,2.,Eugenio Suarez, 49
16,2019,3.,Jorge Soler, 48
17,2019,4.,Cody Bellinger, 47
18,2019,5.,Mike Trout, 45
19,2019,6.,Christian Yelich, 44
20,2019,7.,Alex Bregman, 41
21,2019,7.,Nelson Cruz, 41
22,2019,7.,Ronald Acuna Jr., 41
23,2019,7.,Nolan Arenado, 41
24,2018,1.,Khris Davis, 48
25,2018,2.,J.D. Martinez, 43
26,2018,3.,Joey Gallo, 40
27,2018,4.,Mike Trout, 39
28,2018,4.,Jose Ramirez, 39
29,2018,6.,Giancarlo Stanton, 38
30,2018,6.,Nolan Arenado, 38
31,2018,6.,Francisco Lindor, 38
32,2018,9.,Nelson Cruz, 37
33,2018,9.,Trevor Story, 37
34,2018,9.,Manny Machado, 37
35,2017,1.,Giancarlo Stanton, 59
36,2017,2.,Aaron Judge, 52
37,2017,3.,J.D. Martinez, 45
38,2017,4.,Khris Davis, 43
39,2017,5.,Joey Gallo, 41
40,2017,6.,Cody Bellinger, 39
41,2017,6.,Nelson Cruz, 39
42,2017,8.,Justin Smoak, 38
43,2017,8.,Logan Morrison, 38
44,2017,8.,Mike Moustakas, 38
45,2017,8.,Edwin Encarnacion, 38
46,2016,1.,Mark Trumbo, 47
47,2016,2.,Nelson Cruz, 43
48,2016,3.,Brian Dozier, 42
49,2016,3.,Edwin Encarnacion, 42
50,2016,3.,Khris Davis, 42
51,2016,6.,Chris Carter, 41
52,2016,6.,Nolan Arenado, 41
53,2016,8.,Todd Frazier, 40
54,2016,9.,Robinson Cano, 39
55,2016,9.,Kris Bryant, 39
56,2015,1.,Chris Davis, 47
57,2015,2.,Nelson Cruz, 44
58,2015,3.,Nolan Arenado, 42
59,2015,3.,Bryce Harper, 42
60,2015,5.,Josh Donaldson, 41
61,2015,5.,Mike Trout, 41
62,2015,7.,Jose Bautista, 40
63,2015,7.,Albert Pujols, 40
64,2015,7.,Carlos Gonzalez, 40
65,2015,10.,Edwin Encarnacion, 39
66,2014,1.,Nelson Cruz, 40
67,2014,2.,Chris Carter, 37
68,2014,2.,Giancarlo Stanton, 37
69,2014,4.,José Abreu, 36
70,2014,4.,Mike Trout, 36
71,2014,6.,Jose Bautista, 35
72,2014,6.,David Ortiz, 35
73,2014,8.,Edwin Encarnacion, 34
74,2014,9.,Victor Martinez, 32
75,2014,9.,Anthony Rizzo, 32
76,2013,1.,Chris Davis, 53
77,2013,2.,Miguel Cabrera, 44
78,2013,3.,Pedro Alvarez, 36
79,2013,3.,Paul Goldschmidt, 36
80,2013,3.,Edwin Encarnacion, 36
81,2013,6.,Adam Dunn, 34
82,2013,6.,Alfonso Soriano, 34
83,2013,6.,Mark Trumbo, 34
84,2013,9.,Adam Jones, 33
85,2013,10.,Evan Longoria, 32
86,2012,1.,Miguel Cabrera, 44
87,2012,2.,Josh Hamilton, 43
88,2012,2.,Curtis Granderson, 43
89,2012,4.,Edwin Encarnacion, 42
90,2012,5.,Ryan Braun, 41
91,2012,5.,Adam Dunn, 41
92,2012,7.,Giancarlo Stanton, 37
93,2012,8.,Adrian Beltre, 36
94,2012,9.,Josh Willingham, 35
95,2012,10.,Jay Bruce, 34
96,2011,1.,Jose Bautista, 43
97,2011,2.,Curtis Granderson, 41
98,2011,3.,Matt Kemp, 39
99,2011,3.,Mark Teixeira, 39
100,2011,5.,Prince Fielder, 38
101,2011,6.,Mark Reynolds, 37
102,2011,6.,Albert Pujols, 37
103,2011,8.,Dan Uggla, 36
104,2011,9.,Giancarlo Stanton, 34
105,2011,10.,Ryan Braun, 33
106,2011,10.,Ryan Howard, 33
107,2010,1.,Jose Bautista, 54
108,2010,2.,Albert Pujols, 42
109,2010,3.,Paul Konerko, 39
110,2010,4.,Miguel Cabrera, 38
111,2010,4.,Adam Dunn, 38
112,2010,6.,Joey Votto, 37
113,2010,7.,Carlos Gonzalez, 34
114,2010,8.,Dan Uggla, 33
115,2010,8.,Mark Teixeira, 33
116,2010,10.,Mark Reynolds, 32
117,2010,10.,Prince Fielder, 32
118,2010,10.,Josh Hamilton, 32
119,2010,10.,David Ortiz, 32
120,2009,1.,Albert Pujols, 47
121,2009,2.,Prince Fielder, 46
122,2009,3.,Ryan Howard, 45
123,2009,4.,Mark Reynolds, 44
124,2009,5.,Adrian Gonzalez, 40
125,2009,6.,Carlos Pena, 39
126,2009,6.,Mark Teixeira, 39
127,2009,8.,Adam Dunn, 38
128,2009,9.,Jayson Werth, 36
129,2009,9.,Aaron Hill, 36
130,2009,9.,Jason Bay, 36
131,2008,1.,Ryan Howard, 48
132,2008,2.,Adam Dunn, 40
133,2008,3.,Carlos Delgado, 38
134,2008,4.,Manny Ramirez, 37
135,2008,4.,Albert Pujols, 37
136,2008,4.,Ryan Braun, 37
137,2008,4.,Miguel Cabrera, 37
138,2008,4.,Ryan Ludwick, 37
139,2008,9.,Carlos Quentin, 36
140,2008,9.,Adrian Gonzalez, 36
141,2007,1.,Alex Rodriguez, 54
142,2007,2.,Prince Fielder, 50
143,2007,3.,Ryan Howard, 47
144,2007,4.,Carlos Pena, 46
145,2007,5.,Adam Dunn, 40
146,2007,6.,Matt Holliday, 36
147,2007,7.,David Ortiz, 35
148,2007,7.,Jim Thome, 35
149,2007,9.,Lance Berkman, 34
150,2007,9.,Ryan Braun, 34
151,2007,9.,Miguel Cabrera, 34
152,2006,1.,Ryan Howard, 58
153,2006,2.,David Ortiz, 54
154,2006,3.,Albert Pujols, 49
155,2006,4.,Alfonso Soriano, 46
156,2006,5.,Lance Berkman, 45
157,2006,6.,Jermaine Dye, 44
158,2006,7.,Jim Thome, 42
159,2006,7.,Travis Hafner, 42
160,2006,9.,Andruw Jones, 41
161,2006,9.,Carlos Beltran, 41
162,2005,1.,Andruw Jones, 51
163,2005,2.,Alex Rodriguez, 48
164,2005,3.,David Ortiz, 47
165,2005,4.,Derrek Lee, 46
166,2005,5.,Manny Ramirez, 45
167,2005,6.,Mark Teixeira, 43
168,2005,7.,Albert Pujols, 41
169,2005,8.,Adam Dunn, 40
170,2005,8.,Paul Konerko, 40
171,2005,10.,Richie Sexson, 39
172,2004,1.,Adrian Beltre, 48
173,2004,2.,Albert Pujols, 46
174,2004,2.,Adam Dunn, 46
175,2004,4.,Barry Bonds, 45
176,2004,5.,Manny Ramirez, 43
177,2004,6.,Jim Thome, 42
178,2004,6.,Jim Edmonds, 42
179,2004,8.,David Ortiz, 41
180,2004,8.,Paul Konerko, 41
181,2004,10.,Vladimir Guerrero, 39
182,2004,10.,Moises Alou, 39
183,2003,1.,Jim Thome, 47
184,2003,1.,Alex Rodriguez, 47
185,2003,3.,Barry Bonds, 45
186,2003,3.,Richie Sexson, 45
187,2003,5.,Javy Lopez, 43
188,2003,5.,Albert Pujols, 43
189,2003,7.,Frank Thomas, 42
190,2003,7.,Carlos Delgado, 42
191,2003,9.,Jason Giambi, 41
192,2003,10.,Sammy Sosa, 40
193,2002,1.,Alex Rodriguez, 57
194,2002,2.,Jim Thome, 52
195,2002,3.,Sammy Sosa, 49
196,2002,4.,Barry Bonds, 46
197,2002,5.,Rafael Palmeiro, 43
198,2002,6.,Lance Berkman, 42
199,2002,6.,Shawn Green, 42
200,2002,8.,Jason Giambi, 41
201,2002,9.,Vladimir Guerrero, 39
202,2002,9.,Alfonso Soriano, 39
203,2001,1.,Barry Bonds, 73
