,Year,Rank,Name,Stat
0,2020,1.,Shane Bieber, 2.066
1,2020,2.,Yu Darvish, 2.231
2,2020,3.,Jacob deGrom, 2.265
3,2020,4.,Dinelson Lamet, 2.481
4,2020,5.,Luis Castillo, 2.648
5,2020,6.,Zack Greinke, 2.803
6,2020,7.,Framber Valdez, 2.851
7,2020,8.,Trevor Bauer, 2.876
8,2020,9.,Dylan Bundy, 2.947
9,2020,10.,Kenta Maeda, 2.996
10,2019,1.,Max Scherzer, 2.448
11,2019,2.,Gerrit Cole, 2.639
12,2019,3.,Jacob deGrom, 2.675
13,2019,4.,Charlie Morton, 2.813
14,2019,5.,Walker Buehler, 3.006
15,2019,6.,Hyun Jin Ryu, 3.099
16,2019,7.,Lance Lynn, 3.128
17,2019,8.,Zack Greinke, 3.219
18,2019,9.,Stephen Strasburg, 3.252
19,2019,10.,Justin Verlander, 3.268
20,2018,1.,Jacob deGrom, 1.985
21,2018,2.,Trevor Bauer, 2.436
22,2018,3.,Patrick Corbin, 2.470
23,2018,4.,Max Scherzer, 2.652
24,2018,5.,Gerrit Cole, 2.701
25,2018,6.,Justin Verlander, 2.782
26,2018,7.,Carlos Carrasco, 2.941
27,2018,8.,Blake Snell, 2.944
28,2018,9.,Luis Severino, 2.951
29,2018,10.,Aaron Nola, 3.009
30,2017,1.,Chris Sale, 2.454
31,2017,2.,Corey Kluber, 2.500
32,2017,3.,Stephen Strasburg, 2.719
33,2017,4.,Max Scherzer, 2.899
34,2017,5.,Jimmy Nelson, 3.050
35,2017,6.,Clayton Kershaw, 3.072
36,2017,7.,Luis Severino, 3.075
37,2017,8.,Carlos Carrasco, 3.103
38,2017,9.,Aaron Nola, 3.271
39,2017,10.,Zack Greinke, 3.306
40,2016,1.,Noah Syndergaard, 2.286
41,2016,2.,Jose Fernandez, 2.301
42,2016,3.,Johnny Cueto, 2.955
43,2016,4.,Kyle Hendricks, 3.204
44,2016,5.,Max Scherzer, 3.238
45,2016,6.,Madison Bumgarner, 3.243
46,2016,7.,Corey Kluber, 3.258
47,2016,8.,Rick Porcello, 3.397
48,2016,9.,Jon Lester, 3.408
49,2016,10.,Chris Sale, 3.459
50,2015,1.,Clayton Kershaw, 1.991
51,2015,2.,Jake Arrieta, 2.348
52,2015,3.,Gerrit Cole, 2.658
53,2015,4.,Jacob deGrom, 2.705
54,2015,5.,Chris Sale, 2.731
55,2015,6.,Zack Greinke, 2.761
56,2015,7.,Max Scherzer, 2.767
57,2015,8.,David Price, 2.776
58,2015,9.,Carlos Carrasco, 2.840
59,2015,10.,Madison Bumgarner, 2.873
60,2014,1.,Clayton Kershaw, 1.811
61,2014,2.,Corey Kluber, 2.347
62,2014,3.,Felix Hernandez, 2.560
63,2014,4.,Chris Sale, 2.575
64,2014,5.,Garrett Richards, 2.604
65,2014,6.,Phil Hughes, 2.650
66,2014,7.,Jordan Zimmermann, 2.681
67,2014,8.,David Price, 2.778
68,2014,9.,Jon Lester, 2.800
69,2014,10.,Jose Quintana, 2.813
70,2013,1.,Matt Harvey, 2.005
71,2013,2.,Clayton Kershaw, 2.387
72,2013,3.,Anibal Sanchez, 2.394
73,2013,4.,Adam Wainwright, 2.551
74,2013,5.,Felix Hernandez, 2.608
75,2013,6.,Jose Fernandez, 2.730
76,2013,7.,Max Scherzer, 2.740
77,2013,8.,A.J. Burnett, 2.802
78,2013,9.,Cliff Lee, 2.823
79,2013,10.,David Price, 3.027
80,2012,1.,Gio Gonzalez, 2.824
81,2012,2.,Felix Hernandez, 2.836
82,2012,3.,Clayton Kershaw, 2.893
83,2012,4.,Justin Verlander, 2.944
84,2012,5.,David Price, 3.048
85,2012,6.,Adam Wainwright, 3.100
86,2012,7.,Zack Greinke, 3.104
87,2012,8.,Cliff Lee, 3.133
88,2012,9.,Wade Miley, 3.152
89,2012,10.,Max Scherzer, 3.266
90,2011,1.,Roy Halladay, 2.199
91,2011,2.,Clayton Kershaw, 2.468
92,2011,3.,Cliff Lee, 2.604
93,2011,4.,Madison Bumgarner, 2.668
94,2011,5.,Brandon McCarthy, 2.861
95,2011,6.,CC Sabathia, 2.878
96,2011,7.,Matt Cain, 2.912
97,2011,8.,Matt Garza, 2.954
98,2011,9.,Zack Greinke, 2.978
99,2011,10.,Dan Haren, 2.983
100,2010,1.,Josh Johnson, 2.415
101,2010,2.,Cliff Lee, 2.585
102,2010,3.,Francisco Liriano, 2.656
103,2010,4.,Adam Wainwright, 2.858
104,2010,5.,Justin Verlander, 2.968
105,2010,6.,Mat Latos, 3.003
106,2010,7.,Roy Halladay, 3.007
107,2010,8.,Yovani Gallardo, 3.025
108,2010,9.,Felix Hernandez, 3.043
109,2010,10.,Jered Weaver, 3.057
110,2009,1.,Zack Greinke, 2.330
111,2009,2.,Tim Lincecum, 2.343
112,2009,3.,Javier Vazquez, 2.769
113,2009,4.,Chris Carpenter, 2.775
114,2009,5.,Justin Verlander, 2.801
115,2009,6.,Roy Halladay, 3.055
116,2009,7.,Josh Johnson, 3.059
117,2009,8.,Clayton Kershaw, 3.080
118,2009,9.,Felix Hernandez, 3.089
119,2009,10.,Cliff Lee, 3.110
120,2008,1.,Tim Lincecum, 2.617
121,2008,2.,Cliff Lee, 2.832
122,2008,3.,CC Sabathia, 2.907
123,2008,4.,Dan Haren, 3.007
124,2008,5.,Roy Halladay, 3.030
125,2008,6.,Josh Beckett, 3.241
126,2008,7.,Derek Lowe, 3.255
127,2008,8.,Brandon Webb, 3.282
128,2008,9.,Ervin Santana, 3.296
129,2008,10.,Mike Mussina, 3.322
130,2007,1.,Jake Peavy, 2.842
131,2007,2.,Josh Beckett, 3.081
132,2007,3.,CC Sabathia, 3.145
133,2007,4.,Erik Bedard, 3.191
134,2007,5.,John Smoltz, 3.206
135,2007,6.,Brandon Webb, 3.236
136,2007,7.,Kelvim Escobar, 3.393
137,2007,8.,Chris Young, 3.431
138,2007,9.,Scott Kazmir, 3.453
139,2007,10.,Tim Hudson, 3.458
140,2006,1.,Johan Santana, 3.040
141,2006,2.,Brandon Webb, 3.177
142,2006,3.,Jeremy Bonderman, 3.292
143,2006,4.,Roy Oswalt, 3.301
144,2006,5.,CC Sabathia, 3.303
145,2006,6.,John Lackey, 3.354
146,2006,7.,Chris Carpenter, 3.436
147,2006,8.,John Smoltz, 3.444
148,2006,9.,Mike Mussina, 3.461
149,2006,10.,Jake Peavy, 3.508
150,2005,1.,Johan Santana, 2.796
151,2005,2.,Roger Clemens, 2.869
152,2005,3.,Jake Peavy, 2.887
153,2005,4.,Chris Carpenter, 2.896
154,2005,5.,Pedro Martinez, 2.946
155,2005,6.,Dontrelle Willis, 2.986
156,2005,7.,Andy Pettitte, 3.070
157,2005,8.,John Lackey, 3.101
158,2005,9.,A.J. Burnett, 3.106
159,2005,10.,Roy Oswalt, 3.161
160,2004,1.,Randy Johnson, 2.300
161,2004,2.,Ben Sheets, 2.648
162,2004,3.,Johan Santana, 2.922
163,2004,4.,Jason Schmidt, 2.925
164,2004,5.,Curt Schilling, 3.106
165,2004,6.,Roger Clemens, 3.114
166,2004,7.,Jake Peavy, 3.139
167,2004,8.,Roy Oswalt, 3.167
168,2004,9.,Jaret Wright, 3.285
169,2004,10.,Tim Hudson, 3.399
170,2003,1.,Pedro Martinez, 2.211
171,2003,2.,Mark Prior, 2.473
172,2003,3.,Jason Schmidt, 2.641
173,2003,4.,Curt Schilling, 2.662
174,2003,5.,Kevin Brown, 2.823
175,2003,6.,Esteban Loaiza, 3.053
176,2003,7.,Mike Mussina, 3.087
177,2003,8.,Roy Halladay, 3.230
178,2003,9.,Javier Vazquez, 3.313
179,2003,10.,Brandon Webb, 3.335
180,2002,1.,Pedro Martinez, 2.240
181,2002,2.,Curt Schilling, 2.395
182,2002,3.,Randy Johnson, 2.662
183,2002,4.,Roy Halladay, 2.966
184,2002,5.,Roy Oswalt, 2.988
185,2002,6.,Jason Schmidt, 3.113
186,2002,7.,A.J. Burnett, 3.192
187,2002,8.,Chuck Finley, 3.266
188,2002,9.,Kevin Millwood, 3.289
189,2002,10.,Roger Clemens, 3.295
190,2001,1.,Randy Johnson, 2.128
191,2001,2.,Mike Mussina, 2.918
192,2001,3.,Andy Pettitte, 3.024
193,2001,4.,Matt Morris, 3.049
194,2001,5.,Terry Adams, 3.085
195,2001,6.,Curt Schilling, 3.107
196,2001,7.,Greg Maddux, 3.118
197,2001,8.,Javier Vazquez, 3.214
198,2001,9.,Roger Clemens, 3.285
199,2001,10.,Mark Mulder, 3.354
200,2000,1.,Pedro Martinez, 2.171
201,2000,2.,Randy Johnson, 2.535
202,2000,3.,Kevin Brown, 3.173
203,2000,4.,Greg Maddux, 3.226
204,2000,5.,David Wells, 3.500
205,2000,6.,Glendon Rusch, 3.501
206,2000,7.,Mike Mussina, 3.517
207,2000,8.,Al Leiter, 3.653
208,2000,9.,Javier Vazquez, 3.676
209,2000,10.,Mike Hampton, 3.819
210,1999,1.,Pedro Martinez, 1.395
211,1999,2.,Randy Johnson, 2.762
212,1999,3.,John Smoltz, 3.145
213,1999,4.,Kevin Brown, 3.146
214,1999,5.,Shane Reynolds, 3.216
215,1999,6.,Mike Mussina, 3.247
216,1999,7.,Greg Maddux, 3.403
217,1999,8.,Kevin Millwood, 3.533
218,1999,9.,Mike Hampton, 3.636
219,1999,10.,Jose Lima, 3.759
220,1998,1.,Kevin Brown, 2.232
221,1998,2.,Roger Clemens, 2.653
222,1998,3.,John Smoltz, 2.710
223,1998,4.,Curt Schilling, 2.767
224,1998,5.,Greg Maddux, 2.808
225,1998,6.,Randy Johnson, 2.898
226,1998,7.,Al Leiter, 3.149
227,1998,8.,Kerry Wood, 3.163
228,1998,9.,Darren Dreifort, 3.256
229,1998,10.,Pedro Martinez, 3.400
230,1997,1.,Roger Clemens, 2.249
231,1997,2.,Pedro Martinez, 2.388
232,1997,3.,Greg Maddux, 2.426
233,1997,4.,Curt Schilling, 2.622
234,1997,5.,Randy Johnson, 2.823
235,1997,6.,Andy Benes, 2.911
236,1997,7.,Kevin Brown, 2.941
237,1997,8.,Andy Pettitte, 2.955
238,1997,9.,John Smoltz, 3.043
239,1997,10.,Denny Neagle, 3.345
240,1996,1.,John Smoltz, 2.644
241,1996,2.,Greg Maddux, 2.731
242,1996,3.,Kevin Brown, 2.884
243,1996,4.,Jeff Fassero, 3.129
244,1996,5.,Curt Schilling, 3.188
245,1996,6.,Shane Reynolds, 3.206
246,1996,7.,Pedro Martinez, 3.274
247,1996,8.,Kevin Appier, 3.394
248,1996,9.,Roger Clemens, 3.432
249,1996,10.,Tom Glavine, 3.491
250,1995,1.,Randy Johnson, 2.081
251,1995,2.,Greg Maddux, 2.259
252,1995,3.,Hideo Nomo, 2.889
253,1995,4.,Shane Reynolds, 2.902
254,1995,5.,John Smiley, 3.239
255,1995,6.,John Smoltz, 3.295
256,1995,7.,Pete Schourek, 3.418
257,1995,8.,Kevin Appier, 3.481
258,1995,9.,Tom Glavine, 3.486
259,1995,10.,Kevin Brown, 3.492
260,1994,1.,Greg Maddux, 2.393
261,1994,2.,Bret Saberhagen, 2.759
262,1994,3.,Shane Reynolds, 3.058
263,1994,4.,Randy Johnson, 3.178
264,1994,5.,Erik Hanson, 3.180
265,1994,6.,Pedro Martinez, 3.318
266,1994,7.,Kevin Gross, 3.322
267,1994,8.,Jose Rijo, 3.328
268,1994,9.,Andy Benes, 3.352
269,1994,10.,Jack McDowell, 3.369
270,1993,1.,Greg Maddux, 2.846
271,1993,2.,Kevin Appier, 2.896
272,1993,3.,Jose Rijo, 2.930
273,1993,4.,Randy Johnson, 3.047
274,1993,5.,Tommy Greene, 3.073
275,1993,6.,Steve Avery, 3.261
276,1993,7.,Tom Candiotti, 3.348
277,1993,8.,Bob Tewksbury, 3.358
278,1993,9.,Erik Hanson, 3.407
279,1993,10.,John Burkett, 3.407
280,1992,1.,Roger Clemens, 2.540
281,1992,2.,Greg Maddux, 2.578
282,1992,3.,Juan Guzman, 2.600
283,1992,4.,Sid Fernandez, 2.704
284,1992,5.,Charles Nagy, 2.712
285,1992,6.,Jose Rijo, 2.755
286,1992,7.,Curt Schilling, 2.911
287,1992,8.,Tom Glavine, 2.943
288,1992,9.,Greg Swindell, 2.947
289,1992,10.,David Cone, 2.951
290,1991,1.,David Cone, 2.517
291,1991,2.,Jose Rijo, 2.533
292,1991,3.,Roger Clemens, 2.572
293,1991,4.,Nolan Ryan, 2.746
294,1991,5.,Greg Swindell, 3.012
295,1991,6.,Dwight Gooden, 3.030
296,1991,7.,Kevin Appier, 3.058
297,1991,8.,Tom Glavine, 3.059
298,1991,9.,Greg Maddux, 3.061
299,1991,10.,Zane Smith, 3.067
300,1990,1.,Roger Clemens, 2.177
301,1990,2.,Dwight Gooden, 2.443
302,1990,3.,Erik Hanson, 2.736
303,1990,4.,David Cone, 2.832
304,1990,5.,Nolan Ryan, 2.872
305,1990,6.,Frank Viola, 2.876
306,1990,7.,Danny Darwin, 2.992
307,1990,8.,Ramon Martinez, 3.034
308,1990,9.,Bobby Witt, 3.060
309,1990,10.,Ed Whitson, 3.066
310,1989,1.,Bret Saberhagen, 2.450
311,1989,2.,Nolan Ryan, 2.512
312,1989,3.,Mark Gubicza, 2.716
313,1989,4.,Orel Hershiser, 2.767
314,1989,5.,Chris Bosio, 2.865
315,1989,6.,Pascual Perez, 2.955
316,1989,7.,Joe Magrane, 2.955
317,1989,8.,Bruce Hurst, 2.959
318,1989,9.,Scott Garrelts, 2.985
319,1989,10.,Jose DeLeon, 3.025
320,1988,1.,Roger Clemens, 2.174
321,1988,2.,Bob Ojeda, 2.364
322,1988,3.,Dwight Gooden, 2.540
323,1988,4.,Tim Belcher, 2.541
324,1988,5.,Jose Rijo, 2.578
325,1988,6.,David Cone, 2.579
326,1988,7.,Tim Leary, 2.747
327,1988,8.,Teddy Higuera, 2.795
328,1988,9.,Greg Swindell, 2.819
329,1988,10.,Jose DeLeon, 2.844
330,1987,1.,Nolan Ryan, 2.469
331,1987,2.,Roger Clemens, 2.910
332,1987,3.,Dwight Gooden, 2.938
333,1987,4.,Mike Scott, 3.097
334,1987,5.,Orel Hershiser, 3.211
335,1987,6.,Teddy Higuera, 3.249
336,1987,7.,Rick Reuschel, 3.334
337,1987,8.,Chris Bosio, 3.383
338,1987,9.,Bob Sebra, 3.395
339,1987,10.,Bob Welch, 3.471
340,1986,1.,Mike Scott, 2.157
341,1986,2.,Bob Welch, 2.780
342,1986,3.,Fernando Valenzuela, 2.801
343,1986,4.,Roger Clemens, 2.810
344,1986,5.,Sid Fernandez, 3.006
345,1986,6.,Bob Ojeda, 3.052
