,Year,Rank,Name,Stat
0,2020,1.,Luke Voit, 9.68
1,2020,2.,Ronald Acuna Jr., 11.43
2,2020,3.,Nelson Cruz, 11.56
3,2020,4.,Mike Trout, 11.71
4,2020,5.,Juan Soto, 11.85
5,2020,6.,Kole Calhoun, 11.88
6,2020,6.,Teoscar Hernandez, 11.88
7,2020,6.,Adam Duvall, 11.88
8,2020,9.,AJ Pollock, 12.25
9,2020,10.,José Abreu, 12.63
10,2019,1.,Mike Trout, 10.44
11,2019,2.,Nelson Cruz, 11.07
12,2019,3.,Christian Yelich, 11.11
13,2019,4.,Pete Alonso, 11.26
14,2019,5.,Eugenio Suarez, 11.73
15,2019,6.,Cody Bellinger, 11.87
16,2019,7.,Jorge Soler, 12.27
17,2019,8.,George Springer, 12.28
18,2019,9.,Joc Pederson, 12.50
19,2019,10.,Edwin Encarnacion, 12.29
20,2018,1.,Max Muncy, 11.29
21,2018,2.,Khris Davis, 12.00
22,2018,3.,Mike Trout, 12.08
23,2018,4.,Joey Gallo, 12.50
24,2018,5.,J.D. Martinez, 13.23
25,2018,6.,Nelson Cruz, 14.03
26,2018,7.,Jesus Aguilar, 14.06
27,2018,8.,Jose Ramirez, 14.82
28,2018,9.,Aaron Judge, 15.30
29,2018,10.,Eugenio Suarez, 15.50
30,2017,1.,J.D. Martinez, 9.60
31,2017,2.,Giancarlo Stanton, 10.12
32,2017,3.,Aaron Judge, 10.42
33,2017,4.,Joey Gallo, 10.95
34,2017,5.,Mike Trout, 12.18
35,2017,6.,Cody Bellinger, 12.31
36,2017,7.,Josh Donaldson, 12.58
37,2017,8.,Khris Davis, 13.16
38,2017,9.,Logan Morrison, 13.47
39,2017,10.,Nelson Cruz, 14.26
40,2016,1.,Mark Trumbo, 13.04
41,2016,2.,Khris Davis, 13.21
42,2016,3.,Chris Carter, 13.39
43,2016,4.,Nelson Cruz, 13.70
44,2016,5.,Evan Gattis, 13.97
45,2016,6.,David Ortiz, 14.13
46,2016,7.,Edwin Encarnacion, 14.31
47,2016,8.,Brian Dozier, 14.64
48,2016,9.,Todd Frazier, 14.75
49,2016,10.,Chris Davis, 14.89
50,2015,1.,Chris Davis, 12.19
51,2015,2.,Bryce Harper, 12.40
52,2015,3.,Nelson Cruz, 13.41
53,2015,4.,Edwin Encarnacion, 13.54
54,2015,5.,Jose Bautista, 13.58
55,2015,6.,Carlos Gonzalez, 13.85
56,2015,7.,Mark Teixeira, 12.65
57,2015,8.,Mike Trout, 14.02
58,2015,9.,David Ortiz, 14.27
59,2015,10.,Nolan Arenado, 14.67
60,2014,1.,Chris Carter, 13.70
61,2014,2.,Edwin Encarnacion, 14.03
62,2014,3.,Giancarlo Stanton, 14.57
63,2014,4.,David Ortiz, 14.80
64,2014,5.,Nelson Cruz, 15.33
65,2014,6.,José Abreu, 15.44
66,2014,7.,Jose Bautista, 15.80
67,2014,8.,Anthony Rizzo, 16.38
68,2014,9.,Mike Trout, 16.72
69,2014,10.,Lucas Duda, 17.13
70,2013,1.,Chris Davis, 11.02
71,2013,2.,Miguel Cabrera, 12.61
72,2013,3.,Edwin Encarnacion, 14.72
73,2013,4.,Brandon Moss, 14.87
74,2013,5.,Adam Dunn, 15.44
75,2013,6.,Pedro Alvarez, 15.50
76,2013,7.,Raul Ibanez, 15.66
77,2013,8.,Jose Bautista, 16.14
78,2013,9.,Paul Goldschmidt, 16.72
79,2013,10.,Nelson Cruz, 15.30
80,2012,1.,Giancarlo Stanton, 12.14
81,2012,2.,Edwin Encarnacion, 12.90
82,2012,3.,Josh Hamilton, 13.07
83,2012,4.,Adam Dunn, 13.15
84,2012,5.,Curtis Granderson, 13.86
85,2012,6.,Miguel Cabrera, 14.14
86,2012,7.,Ryan Braun, 14.59
87,2012,8.,Josh Willingham, 14.83
88,2012,9.,Chris Davis, 15.61
89,2012,10.,Jose Bautista, 12.30
90,2011,1.,Jose Bautista, 11.93
91,2011,2.,Curtis Granderson, 14.22
92,2011,3.,Mark Reynolds, 14.43
93,2011,4.,Mike Napoli, 12.30
94,2011,5.,Prince Fielder, 14.97
95,2011,6.,Mark Teixeira, 15.10
96,2011,7.,Giancarlo Stanton, 15.18
97,2011,8.,Adrian Beltre, 15.22
98,2011,9.,Matt Kemp, 15.44
99,2011,10.,Evan Longoria, 15.58
100,2010,1.,Jose Bautista, 10.54
101,2010,2.,Albert Pujols, 13.98
102,2010,3.,Paul Konerko, 14.05
103,2010,4.,Miguel Cabrera, 14.42
104,2010,5.,Adam Dunn, 14.68
105,2010,6.,Joey Votto, 14.78
106,2010,7.,Mark Reynolds, 15.59
107,2010,8.,David Ortiz, 16.19
108,2010,8.,Josh Hamilton, 16.19
109,2010,10.,Luke Scott, 16.56
110,2009,1.,Carlos Pena, 12.08
111,2009,2.,Albert Pujols, 12.09
112,2009,3.,Prince Fielder, 12.85
113,2009,4.,Mark Reynolds, 13.14
114,2009,5.,Ryan Howard, 13.69
115,2009,6.,Adrian Gonzalez, 13.80
116,2009,7.,Russell Branyan, 13.90
117,2009,8.,Nelson Cruz, 14.00
