,Year,Rank,Name,Stat
0,2020,1.,Martin Maldonado, 47
1,2020,2.,Austin Nola, 44
2,2020,3.,Danny Jansen, 43
3,2020,3.,Sean Murphy, 43
4,2020,5.,Christian Vazquez, 42
5,2020,5.,Jacob Stallings, 42
6,2020,5.,Yadier Molina, 42
7,2020,8.,Willson Contreras, 41
8,2020,8.,Wilson Ramos, 41
9,2020,8.,Gary Sanchez, 41
10,2019,1.,Yasmani Grandal, 137
11,2019,2.,J.T. Realmuto, 133
12,2019,3.,Wilson Ramos, 124
13,2019,4.,Christian Vazquez, 119
14,2019,5.,Roberto Perez, 118
15,2019,5.,Jorge Alfaro, 118
16,2019,7.,Robinson Chirinos, 112
17,2019,7.,Tony Wolters, 112
18,2019,9.,Yadier Molina, 111
19,2019,10.,James McCann, 106
20,2019,10.,Josh Phegley, 106
21,2018,1.,Yasmani Grandal, 135
22,2018,2.,Willson Contreras, 133
23,2018,3.,Jonathan Lucroy, 125
24,2018,4.,Yadier Molina, 121
25,2018,5.,Tucker Barnhart, 118
26,2018,6.,Martin Maldonado, 117
27,2018,7.,James McCann, 114
28,2018,8.,J.T. Realmuto, 112
29,2018,9.,Yan Gomes, 111
30,2018,9.,Mike Zunino, 111
31,2017,1.,Martin Maldonado, 137
32,2017,2.,Yadier Molina, 133
33,2017,3.,J.T. Realmuto, 126
34,2017,4.,Mike Zunino, 120
35,2017,5.,Matt Wieters, 118
36,2017,6.,Yasmani Grandal, 117
37,2017,7.,Salvador Perez, 115
38,2017,7.,Austin Hedges, 115
39,2017,9.,Jonathan Lucroy, 110
40,2017,9.,Tucker Barnhart, 110
41,2016,1.,Yadier Molina, 146
42,2016,2.,J.T. Realmuto, 129
43,2016,3.,Wilson Ramos, 128
44,2016,3.,Salvador Perez, 128
45,2016,5.,Russell Martin, 127
46,2016,6.,Jonathan Lucroy, 126
47,2016,7.,Buster Posey, 123
48,2016,8.,Matt Wieters, 117
49,2016,9.,Derek Norris, 116
50,2016,10.,Yasmani Grandal, 115
51,2015,1.,Salvador Perez, 139
52,2015,2.,Yadier Molina, 134
53,2015,3.,Kurt Suzuki, 130
54,2015,4.,Derek Norris, 128
55,2015,4.,Francisco Cervelli, 128
56,2015,6.,Brian McCann, 126
57,2015,7.,Wilson Ramos, 125
58,2015,8.,J.T. Realmuto, 118
59,2015,9.,Russell Martin, 117
60,2015,10.,James McCann, 112
61,2015,10.,Mike Zunino, 112
62,2014,1.,Salvador Perez, 146
63,2014,2.,Jonathan Lucroy, 136
64,2014,3.,Miguel Montero, 131
65,2014,4.,Mike Zunino, 130
66,2014,5.,Yan Gomes, 126
67,2014,6.,Tyler Flowers, 124
68,2014,7.,Alex Avila, 122
69,2014,8.,Kurt Suzuki, 119
70,2014,9.,Jason Castro, 114
71,2014,9.,Derek Norris, 114
72,2013,1.,Matt Wieters, 140
73,2013,2.,Salvador Perez, 137
74,2013,3.,J.P. Arencibia, 131
75,2013,3.,Yadier Molina, 131
76,2013,5.,Jonathan Lucroy, 126
77,2013,6.,Buster Posey, 121
78,2013,7.,Russell Martin, 120
79,2013,8.,A.J. Pierzynski, 119
80,2013,8.,Jarrod Saltalamacchia, 119
81,2013,10.,A.J. Ellis, 113
82,2013,10.,Chris Iannetta, 113
83,2012,1.,Miguel Montero, 139
84,2012,2.,Yadier Molina, 136
85,2012,3.,Matt Wieters, 134
86,2012,4.,A.J. Ellis, 131
87,2012,5.,Russell Martin, 128
88,2012,6.,A.J. Pierzynski, 126
89,2012,7.,Kurt Suzuki, 117
90,2012,8.,Brian McCann, 114
91,2012,8.,Buster Posey, 114
92,2012,10.,Alex Avila, 113
93,2011,1.,Yadier Molina, 137
