,Year,Rank,Name,Stat
0,2020,1.,Joe Girardi, 17
1,2020,2.,Ron Roenicke, 16
2,2020,3.,Dave Martinez, 14
3,2020,4.,Joe Maddon, 13
4,2020,5.,Dave Roberts, 11
5,2020,5.,Ron Gardenhire, 11
6,2020,5.,Rick Renteria, 11
7,2020,5.,Chris Woodward, 11
8,2020,5.,Don Mattingly, 11
9,2020,5.,Rocco Baldelli, 11
10,2020,5.,Gabe Kapler, 11
11,2020,5.,David Bell, 11
12,2019,1.,Chris Woodward, 29
13,2019,2.,Ned Yost, 23
14,2019,2.,Gabe Kapler, 23
15,2019,4.,Alex Cora, 22
16,2019,4.,Don Mattingly, 22
17,2019,4.,Kevin Cash, 22
18,2019,4.,Andy Green, 22
19,2019,8.,Torey Lovullo, 21
20,2019,9.,Bud Black, 20
21,2019,9.,AJ Hinch, 20
22,2018,1.,Ned Yost, 31
23,2018,2.,Joe Maddon, 27
24,2018,2.,Gabe Kapler, 27
25,2018,4.,Torey Lovullo, 26
26,2018,4.,Kevin Cash, 26
27,2018,4.,Aaron Boone, 26
28,2018,7.,Bud Black, 24
29,2018,8.,Mike Scioscia, 23
30,2018,8.,Clint Hurdle, 23
31,2018,8.,Bruce Bochy, 23
32,2017,1.,Jeff Banister, 33
33,2017,2.,Clint Hurdle, 31
34,2017,3.,Joe Girardi, 30
35,2017,4.,Kevin Cash, 29
36,2017,5.,Joe Maddon, 28
37,2017,6.,Mike Matheny, 26
38,2017,7.,Ned Yost, 24
39,2017,8.,Terry Collins, 23
40,2017,8.,Dave Roberts, 23
41,2017,10.,Mike Scioscia, 21
42,2016,1.,Don Mattingly, 34
43,2016,2.,Walt Weiss, 32
44,2016,3.,Bruce Bochy, 31
45,2016,4.,Kevin Cash, 29
46,2016,5.,Mike Matheny, 28
47,2016,5.,Terry Francona, 28
48,2016,7.,Andy Green, 27
49,2016,8.,Pete Mackanin, 26
50,2016,9.,Bryan Price, 25
51,2016,9.,Ned Yost, 25
52,2016,9.,Clint Hurdle, 25
53,2015,1.,Joe Maddon, 28
54,2015,2.,Lloyd McClendon, 27
55,2015,3.,Paul Molitor, 26
56,2015,4.,Walt Weiss, 25
57,2015,4.,Clint Hurdle, 25
58,2015,6.,Mike Scioscia, 24
59,2015,7.,AJ Hinch, 23
60,2015,8.,Fredi Gonzalez, 22
61,2015,8.,Joe Girardi, 22
62,2015,10.,Ned Yost, 21
63,2015,10.,John Farrell, 21
64,2015,10.,Bruce Bochy, 21
65,2015,10.,Robin Ventura, 21
66,2015,10.,Chip Hale, 21
67,2014,1.,Rick Renteria, 25
68,2014,2.,Joe Girardi, 24
69,2014,3.,Brad Ausmus, 23
70,2014,3.,Fredi Gonzalez, 23
71,2014,5.,Ned Yost, 22
72,2014,5.,Bruce Bochy, 22
73,2014,7.,Ron Gardenhire, 21
74,2014,7.,Matt Williams, 21
75,2014,7.,Joe Maddon, 21
76,2014,7.,Don Mattingly, 21
