,Year,Rank,Name,Stat
0,2020,1.,Joey Gallo, 2.424
1,2020,2.,Mike Yastrzemski, 2.375
2,2020,3.,Mookie Betts, 2.339
3,2020,4.,Kole Calhoun, 2.298
4,2020,5.,Anthony Santander, 2.285
5,2020,6.,Jason Heyward, 2.228
6,2020,7.,Charlie Blackmon, 2.210
7,2020,8.,Adam Eaton, 2.176
8,2020,9.,Jo Adell, 2.156
9,2020,10.,Tyler Naquin, 2.137
10,2019,1.,Franmil Reyes, 2.275
11,2019,2.,Mookie Betts, 2.247
12,2019,3.,Michael Conforto, 2.214
13,2019,4.,Nicholas Castellanos, 2.206
14,2019,5.,Kole Calhoun, 2.197
15,2019,6.,Max Kepler, 2.181
16,2019,7.,Hunter Renfroe, 2.176
17,2019,8.,Trey Mancini, 2.138
18,2019,9.,Aaron Judge, 2.136
19,2019,10.,Adam Eaton, 2.086
20,2018,1.,Avisail Garcia, 2.365
21,2018,2.,Mitch Haniger, 2.292
22,2018,3.,Jason Heyward, 2.284
23,2018,4.,Max Kepler, 2.246
24,2018,5.,Carlos Gomez, 2.209
25,2018,6.,Mookie Betts, 2.203
26,2018,7.,Nicholas Castellanos, 2.166
27,2018,8.,Randal Grichuk, 2.165
28,2018,9.,Nick Markakis, 2.082
29,2018,10.,Brian Anderson, 2.058
30,2017,1.,Mookie Betts, 2.423
31,2017,2.,Mitch Haniger, 2.374
32,2017,3.,Giancarlo Stanton, 2.256
33,2017,4.,Max Kepler, 2.246
34,2017,5.,Hunter Pence, 2.243
35,2017,6.,Avisail Garcia, 2.218
36,2017,7.,Kole Calhoun, 2.165
37,2017,8.,Jason Heyward, 2.076
38,2017,9.,Matthew Joyce, 2.074
39,2017,10.,Jose Bautista, 2.057
40,2016,1.,Adam Eaton, 2.855
41,2016,2.,Nomar Mazara, 2.460
42,2016,3.,Mookie Betts, 2.345
43,2016,4.,Max Kepler, 2.252
44,2016,5.,Steven Souza Jr., 2.222
45,2016,6.,George Springer, 2.174
46,2016,7.,Giancarlo Stanton, 2.154
47,2016,7.,Kole Calhoun, 2.154
48,2016,9.,Yasiel Puig, 2.148
49,2016,10.,Josh Reddick, 2.136
50,2015,1.,Kole Calhoun, 2.296
51,2015,2.,Shin-Soo Choo, 2.282
52,2015,3.,Jeff Francoeur, 2.213
53,2015,4.,Alex Rios, 2.155
54,2015,5.,Jason Heyward, 2.122
55,2015,6.,Jay Bruce, 2.121
56,2015,7.,Bryce Harper, 2.071
57,2015,8.,Torii Hunter, 2.060
58,2015,9.,Brandon Moss, 2.050
59,2015,10.,Curtis Granderson, 2.032
60,2014,1.,Jason Heyward, 2.556
61,2014,2.,Alex Rios, 2.394
62,2014,3.,Giancarlo Stanton, 2.324
63,2014,4.,Jose Bautista, 2.290
64,2014,5.,Marlon Byrd, 2.255
65,2014,6.,Gregory Polanco, 2.166
66,2014,7.,Oswaldo Arcia, 2.115
67,2014,8.,Nick Markakis, 2.095
68,2014,9.,Kole Calhoun, 2.076
69,2014,10.,Ryan Braun, 2.070
70,2013,1.,Shane Victorino, 2.690
71,2013,2.,Hunter Pence, 2.364
72,2013,3.,Josh Reddick, 2.356
73,2013,4.,Gerardo Parra, 2.340
74,2013,5.,Chris Denorfia, 2.293
75,2013,6.,Jason Heyward, 2.270
76,2013,7.,Alex Rios, 2.214
77,2013,8.,Josh Hamilton, 2.184
78,2013,9.,Will Venable, 2.152
79,2013,10.,Jay Bruce, 2.146
80,2012,1.,Jason Heyward, 2.301
81,2012,2.,Giancarlo Stanton, 2.288
82,2012,3.,Ben Revere, 2.262
83,2012,4.,Alex Rios, 2.248
84,2012,5.,Justin Upton, 2.214
85,2012,6.,Josh Reddick, 2.205
86,2012,7.,Nick Swisher, 2.162
87,2012,8.,Will Venable, 2.100
88,2012,9.,Brian Bogusevic, 2.088
89,2012,10.,Nelson Cruz, 2.065
90,2011,1.,Kosuke Fukudome, 2.299
91,2011,2.,Nelson Cruz, 2.293
92,2011,3.,Jeff Francoeur, 2.283
93,2011,4.,Jayson Werth, 2.279
94,2011,5.,Justin Upton, 2.265
95,2011,6.,Shin-Soo Choo, 2.215
96,2011,7.,Jose Bautista, 2.183
97,2011,8.,David DeJesus, 2.149
98,2011,9.,Garrett Jones, 2.144
99,2011,10.,Giancarlo Stanton, 2.141
100,2010,1.,Jay Bruce, 2.627
101,2010,2.,Nelson Cruz, 2.601
102,2010,3.,Giancarlo Stanton, 2.412
103,2010,4.,Ichiro Suzuki, 2.301
104,2010,5.,Hunter Pence, 2.292
105,2010,6.,Ben Zobrist, 2.258
106,2010,7.,Nick Swisher, 2.246
107,2010,8.,Nick Markakis, 2.176
108,2010,9.,Will Venable, 2.174
109,2010,10.,Ryan Ludwick, 2.169
110,2009,1.,Nelson Cruz, 2.651
111,2009,2.,Ryan Sweeney, 2.550
112,2009,3.,Shin-Soo Choo, 2.406
113,2009,4.,Clete Thomas, 2.365
114,2009,5.,Jayson Werth, 2.354
115,2009,6.,Jay Bruce, 2.344
116,2009,7.,Justin Upton, 2.273
117,2009,8.,Ichiro Suzuki, 2.245
118,2009,9.,Randy Winn, 2.221
119,2009,10.,Gabe Gross, 2.184
120,2008,1.,Franklin Gutierrez, 2.687
121,2008,2.,Denard Span, 2.582
122,2008,3.,Randy Winn, 2.550
123,2008,4.,Xavier Nady, 2.463
124,2008,5.,Hunter Pence, 2.345
125,2008,6.,Austin Kearns, 2.330
126,2008,7.,Ryan Church, 2.325
127,2008,8.,Nick Markakis, 2.265
128,2008,9.,Ryan Ludwick, 2.254
129,2008,10.,Gabe Gross, 2.249
130,2008,10.,Mark Teahen, 2.249
131,2007,1.,Corey Hart, 2.666
132,2007,2.,Mark Teahen, 2.620
133,2007,3.,Austin Kearns, 2.505
134,2007,4.,Shane Victorino, 2.341
135,2007,5.,Jeremy Hermida, 2.319
136,2007,6.,Ken Griffey Jr., 2.291
137,2007,7.,Jermaine Dye, 2.281
138,2007,8.,Nelson Cruz, 2.279
139,2007,9.,Luke Scott, 2.247
140,2007,10.,Randy Winn, 2.196
141,2006,1.,Randy Winn, 2.620
142,2006,2.,Austin Kearns, 2.586
143,2006,3.,Nick Markakis, 2.423
144,2006,4.,Casey Blake, 2.387
145,2006,5.,J.D. Drew, 2.310
146,2006,6.,Jermaine Dye, 2.241
147,2006,7.,Brad Hawpe, 2.224
148,2006,8.,Trot Nixon, 2.201
149,2006,9.,Ichiro Suzuki, 2.187
150,2006,10.,Milton Bradley, 2.187
151,2005,1.,Ichiro Suzuki, 2.535
152,2005,2.,Austin Kearns, 2.478
153,2005,3.,Aubrey Huff, 2.403
154,2005,4.,Trot Nixon, 2.386
155,2005,5.,Jose Guillen, 2.330
156,2005,6.,Geoff Jenkins, 2.298
157,2005,7.,Richard Hidalgo, 2.277
158,2005,8.,Jacque Jones, 2.249
159,2005,9.,Brian Giles, 2.221
160,2005,10.,Matt Lawton, 2.210
161,2004,1.,Brady Clark, 2.558
162,2004,2.,Ichiro Suzuki, 2.459
163,2004,3.,Vladimir Guerrero, 2.341
164,2004,4.,Jacque Jones, 2.321
165,2004,5.,Michael Tucker, 2.255
166,2004,6.,Jose Cruz, 2.226
167,2004,7.,Jody Gerut, 2.220
168,2004,8.,Alex Rios, 2.175
169,2004,9.,J.D. Drew, 2.173
170,2004,10.,Bobby Higginson, 2.169
171,2003,1.,Brady Clark, 2.515
172,2003,2.,Jose Cruz, 2.391
173,2003,3.,Aaron Guiel, 2.334
174,2003,4.,Jeff DaVanon, 2.325
175,2003,5.,Ichiro Suzuki, 2.298
176,2003,6.,Bobby Higginson, 2.276
177,2003,7.,Roger Cedeno, 2.264
178,2003,8.,Richard Hidalgo, 2.243
179,2003,9.,John Vander Wal, 2.239
180,2003,10.,Juan Encarnacion, 2.231
181,2002,1.,Dustan Mohr, 2.466
182,2002,2.,Matt Lawton, 2.432
183,2002,3.,Austin Kearns, 2.428
184,2002,4.,Reggie Sanders, 2.378
185,2002,5.,Ichiro Suzuki, 2.332
186,2002,6.,Robert Fick, 2.305
187,2002,7.,Alex Ochoa, 2.267
188,2002,8.,Ben Grieve, 2.208
189,2002,9.,Shawn Green, 2.204
190,2002,10.,J.D. Drew, 2.174
191,2001,1.,Brian Jordan, 2.406
192,2001,2.,Ichiro Suzuki, 2.350
193,2001,3.,Bubba Trammell, 2.278
194,2001,4.,Tim Salmon, 2.210
195,2001,5.,Vladimir Guerrero, 2.197
196,2001,6.,Matt Lawton, 2.171
197,2001,7.,Sammy Sosa, 2.170
198,2001,8.,J.D. Drew, 2.157
199,2001,9.,Alex Ochoa, 2.156
200,2001,10.,Reggie Sanders, 2.083
201,2000,1.,Dave Martinez, 2.480
202,2000,2.,Tim Salmon, 2.406
203,2000,3.,Brian Jordan, 2.396
204,2000,4.,Mark Kotsay, 2.395
205,2000,5.,Bobby Abreu, 2.374
206,2000,6.,J.D. Drew, 2.349
207,2000,7.,Paul O'Neill, 2.325
208,2000,8.,Ellis Burks, 2.316
209,2000,9.,Matt Lawton, 2.309
210,2000,10.,Dante Bichette, 2.252
211,1999,1.,Michael Tucker, 2.608
212,1999,2.,Jermaine Dye, 2.511
213,1999,3.,Mark Kotsay, 2.419
214,1999,4.,Tim Salmon, 2.415
215,1999,5.,Sammy Sosa, 2.412
216,1999,6.,Tony Womack, 2.377
217,1999,7.,Roger Cedeno, 2.343
218,1999,8.,Shawn Green, 2.328
219,1999,9.,Magglio Ordonez, 2.301
220,1999,10.,Vladimir Guerrero, 2.266
221,1998,1.,Matt Lawton, 2.874
222,1998,2.,Magglio Ordonez, 2.353
223,1998,3.,Karim Garcia, 2.321
