,Year,Rank,Name,Stat
0,2020,1.,Juan Soto, 12
1,2020,2.,Bryce Harper, 8
2,2020,3.,Freddie Freeman, 7
3,2020,4.,Nelson Cruz, 5
4,2020,5.,Pete Alonso, 4
5,2020,5.,Charlie Blackmon, 4
6,2020,5.,Josh Bell, 4
7,2020,5.,Mike Trout, 4
8,2020,5.,Anthony Rizzo, 4
9,2020,5.,Eduardo Escobar, 4
10,2020,5.,Manny Machado, 4
11,2019,1.,Cody Bellinger, 21
12,2019,2.,Maikel Franco, 19
13,2019,3.,Christian Yelich, 16
14,2019,4.,Mike Trout, 14
15,2019,5.,Josh Bell, 13
16,2019,6.,Carlos Santana, 12
17,2019,7.,Freddie Freeman, 11
18,2019,7.,Bryce Harper, 11
19,2019,7.,Nolan Arenado, 11
20,2019,10.,Carson Kelly, 10
21,2018,1.,Mike Trout, 25
22,2018,2.,Kyle Schwarber, 20
23,2018,3.,Manny Machado, 18
24,2018,4.,Matt Carpenter, 17
25,2018,5.,Bryce Harper, 16
26,2018,6.,Anthony Rizzo, 15
27,2018,6.,Dansby Swanson, 15
28,2018,6.,Jose Ramirez, 15
29,2018,9.,Brandon Crawford, 13
30,2018,10.,Freddie Freeman, 12
31,2017,1.,Joey Votto, 20
32,2017,2.,Mike Trout, 15
33,2017,2.,Paul Goldschmidt, 15
34,2017,2.,Javier Baez, 15
35,2017,5.,Freddie Freeman, 14
36,2017,5.,Daniel Murphy, 14
37,2017,7.,Buster Posey, 13
38,2017,7.,Giancarlo Stanton, 13
39,2017,7.,Cody Bellinger, 13
40,2017,7.,Jake Lamb, 13
41,2017,7.,Jordy Mercer, 13
42,2016,1.,Bryce Harper, 20
43,2016,2.,Freddie Freeman, 18
44,2016,3.,Paul Goldschmidt, 15
45,2016,3.,Joey Votto, 15
46,2016,3.,David Ortiz, 15
47,2016,3.,Miguel Cabrera, 15
48,2016,7.,Mike Trout, 12
49,2016,7.,Danny Espinosa, 12
50,2016,9.,Jose Altuve, 11
51,2016,10.,Brandon Crawford, 10
52,2016,10.,Kyle Seager, 10
53,2016,10.,Nolan Arenado, 10
54,2016,10.,Joe Mauer, 10
55,2016,10.,Ryan Braun, 10
56,2016,10.,Daniel Murphy, 10
57,2015,1.,Paul Goldschmidt, 29
58,2015,2.,David Ortiz, 16
59,2015,3.,Joey Votto, 15
60,2015,3.,Bryce Harper, 15
61,2015,3.,Miguel Cabrera, 15
62,2015,6.,Mike Trout, 14
