,Year,Rank,Name,Stat
0,2020,1.,Nolan Arenado, 1.7
1,2020,2.,Dansby Swanson, 1.4
2,2020,3.,Isiah Kiner-Falefa, 1.3
3,2020,4.,Byron Buxton, 1.2
4,2020,5.,Kevin Kiermaier, 1.1
5,2020,6.,Carlos Correa, 1.1
6,2020,7.,Joey Gallo, 1.0
7,2020,7.,Javier Baez, 1.0
8,2020,9.,Luis Robert, 1.0
9,2020,10.,Enrique Hernandez, .9
10,2019,1.,Matt Chapman, 3.9
11,2019,2.,Paul DeJong, 3.3
12,2019,3.,Javier Baez, 3.3
13,2019,4.,Roberto Perez, 2.7
14,2019,5.,Victor Robles, 2.7
15,2019,6.,Lorenzo Cain, 2.4
16,2019,7.,Nick Ahmed, 2.4
17,2019,8.,David Fletcher, 2.2
18,2019,9.,Marcus Semien, 2.2
19,2019,10.,Kolten Wong, 2.2
20,2018,1.,Nick Ahmed, 3.9
21,2018,2.,Matt Chapman, 3.6
22,2018,3.,Andrelton Simmons, 3.3
23,2018,4.,Marcus Semien, 2.5
24,2018,5.,JaCoby Jones, 2.4
25,2018,6.,Francisco Lindor, 2.4
26,2018,7.,Lorenzo Cain, 2.2
27,2018,8.,Ender Inciarte, 2.1
28,2018,9.,Ozzie Albies, 2.1
29,2018,10.,Addison Russell, 2.0
30,2017,1.,Andrelton Simmons, 5.0
31,2017,2.,Tucker Barnhart, 3.2
32,2017,3.,Byron Buxton, 2.7
33,2017,4.,Kevin Kiermaier, 2.5
34,2017,4.,Mookie Betts, 2.5
35,2017,6.,Martin Maldonado, 1.9
36,2017,6.,Juan Lagares, 1.9
37,2017,6.,Manny Pina, 1.9
38,2017,9.,Elvis Andrus, 1.9
39,2017,9.,Jackie Bradley Jr., 1.9
40,2016,1.,Brandon Crawford, 3.4
41,2016,2.,Kevin Kiermaier, 3.0
42,2016,3.,Andrelton Simmons, 2.8
43,2016,4.,Kevin Pillar, 2.8
44,2016,5.,Manny Machado, 2.7
