,Year,Rank,Name,Stat
0,2020,1.,Juan Soto, .880
1,2020,2.,Freddie Freeman, .834
2,2020,3.,Marcell Ozuna, .820
3,2020,4.,DJ LeMahieu, .813
4,2020,5.,Jose Ramirez, .768
5,2020,5.,Mike Trout, .768
6,2020,7.,Ronald Acuna Jr., .755
7,2020,8.,Mike Yastrzemski, .750
8,2020,8.,Dominic Smith, .750
9,2020,10.,Trea Turner, .742
10,2019,1.,Christian Yelich, .830
11,2019,2.,Mike Trout, .815
12,2019,3.,Alex Bregman, .774
13,2019,4.,Cody Bellinger, .770
14,2019,5.,Anthony Rendon, .765
15,2019,6.,Ketel Marte, .753
16,2019,7.,Nelson Cruz, .744
17,2019,8.,Juan Soto, .725
18,2019,9.,George Springer, .713
19,2019,10.,Nolan Arenado, .710
20,2018,1.,Mike Trout, .854
21,2018,2.,Mookie Betts, .846
22,2018,3.,Christian Yelich, .784
23,2018,4.,J.D. Martinez, .780
24,2018,5.,Jose Ramirez, .748
25,2018,6.,Paul Goldschmidt, .732
26,2018,7.,Anthony Rendon, .726
27,2018,8.,Alex Bregman, .719
28,2018,9.,Matt Carpenter, .717
29,2018,10.,Freddie Freeman, .713
30,2017,1.,Mike Trout, .817
31,2017,2.,Joey Votto, .797
32,2017,3.,Aaron Judge, .781
33,2017,4.,Charlie Blackmon, .766
34,2017,5.,Freddie Freeman, .742
35,2017,6.,Jose Altuve, .739
36,2017,7.,Giancarlo Stanton, .735
37,2017,8.,Justin Turner, .734
38,2017,9.,Paul Goldschmidt, .733
39,2017,10.,Kris Bryant, .732
40,2016,1.,Mike Trout, .800
41,2016,2.,Joey Votto, .779
42,2016,3.,Daniel Murphy, .776
43,2016,4.,David Ortiz, .756
44,2016,5.,Freddie Freeman, .753
45,2016,6.,Kris Bryant, .738
46,2016,7.,Charlie Blackmon, .735
47,2016,8.,Josh Donaldson, .732
48,2016,9.,Paul Goldschmidt, .719
49,2016,10.,Jose Altuve, .718
50,2015,1.,Bryce Harper, .854
51,2015,2.,Joey Votto, .822
52,2015,3.,Paul Goldschmidt, .802
53,2015,4.,Mike Trout, .769
54,2015,5.,Miguel Cabrera, .766
55,2015,6.,Nelson Cruz, .736
56,2015,7.,Andrew McCutchen, .726
57,2015,8.,Anthony Rizzo, .724
58,2015,9.,Josh Donaldson, .724
59,2015,10.,David Peralta, .714
60,2014,1.,Andrew McCutchen, .796
61,2014,2.,Victor Martinez, .776
62,2014,3.,Mike Trout, .766
63,2014,4.,Giancarlo Stanton, .764
64,2014,5.,José Abreu, .762
65,2014,6.,Anthony Rizzo, .749
66,2014,7.,Jose Bautista, .743
67,2014,8.,Michael Brantley, .737
68,2014,9.,Jayson Werth, .721
69,2014,10.,Yasiel Puig, .714
70,2013,1.,Miguel Cabrera, .832
71,2013,2.,Mike Trout, .805
72,2013,3.,Chris Davis, .776
73,2013,4.,Jayson Werth, .769
74,2013,5.,Joey Votto, .768
75,2013,6.,Troy Tulowitzki, .758
76,2013,7.,Shin-Soo Choo, .752
77,2013,8.,Andrew McCutchen, .747
78,2013,9.,Freddie Freeman, .745
79,2013,10.,Michael Cuddyer, .743
80,2012,1.,Mike Trout, .786
81,2012,2.,Ryan Braun, .773
82,2012,3.,Andrew McCutchen, .754
83,2012,4.,Buster Posey, .750
84,2012,5.,Miguel Cabrera, .745
85,2012,6.,Edwin Encarnacion, .740
86,2012,7.,Prince Fielder, .738
87,2012,8.,Adrian Beltre, .719
88,2012,9.,Robinson Cano, .703
89,2012,10.,Chase Headley, .700
90,2011,1.,Jose Bautista, .822
91,2011,2.,Miguel Cabrera, .801
92,2011,3.,Ryan Braun, .799
93,2011,4.,Matt Kemp, .771
94,2011,5.,Prince Fielder, .770
95,2011,6.,Lance Berkman, .767
96,2011,7.,Joey Votto, .747
97,2011,8.,Jose Reyes, .736
98,2011,9.,Adrian Gonzalez, .734
99,2011,10.,Jacoby Ellsbury, .722
100,2010,1.,Josh Hamilton, .808
101,2010,2.,Joey Votto, .804
102,2010,3.,Miguel Cabrera, .786
103,2010,4.,Albert Pujols, .763
104,2010,5.,Paul Konerko, .760
105,2010,6.,Carlos Gonzalez, .757
106,2010,7.,Jose Bautista, .749
107,2010,8.,Jayson Werth, .724
108,2010,9.,Matt Holliday, .718
109,2010,10.,Troy Tulowitzki, .717
110,2009,1.,Albert Pujols, .810
111,2009,2.,Joe Mauer, .791
112,2009,3.,Joey Votto, .768
113,2009,4.,Prince Fielder, .764
114,2009,5.,Hanley Ramirez, .752
115,2009,6.,Derrek Lee, .742
116,2009,7.,Ryan Braun, .735
117,2009,8.,Kevin Youkilis, .732
118,2009,9.,Chase Utley, .732
119,2009,10.,Pablo Sandoval, .719
120,2008,1.,Albert Pujols, .833
121,2008,2.,Chipper Jones, .818
122,2008,3.,Manny Ramirez, .783
123,2008,4.,Milton Bradley, .765
124,2008,5.,Lance Berkman, .757
125,2008,6.,Matt Holliday, .752
126,2008,7.,Mark Teixeira, .732
127,2008,8.,Hanley Ramirez, .729
128,2008,9.,Ryan Ludwick, .717
129,2008,10.,Alex Rodriguez, .714
130,2007,1.,David Ortiz, .800
131,2007,2.,Alex Rodriguez, .788
132,2007,3.,Magglio Ordonez, .778
133,2007,4.,Carlos Pena, .771
