,Year,Rank,Name,Stat
0,2020,1.,Gary Sanchez, 6
1,2020,2.,Yadier Molina, 5
2,2020,2.,Sandy Leon, 5
3,2020,4.,Dustin Garneau, 4
4,2020,4.,Pedro Severino, 4
5,2020,4.,James McCann, 4
6,2020,4.,Jacob Stallings, 4
7,2020,8.,Travis d'Arnaud, 3
8,2020,8.,Tyler Heineman, 3
9,2020,8.,Reese McGuire, 3
10,2020,8.,Alex Avila, 3
11,2020,8.,Omar Narvaez, 3
12,2019,1.,Gary Sanchez, 15
13,2019,2.,Willson Contreras, 12
14,2019,2.,Elias Diaz, 12
15,2019,4.,Austin Hedges, 11
16,2019,4.,Jorge Alfaro, 11
17,2019,6.,J.T. Realmuto, 9
18,2019,7.,Pedro Severino, 8
19,2019,7.,Yasmani Grandal, 8
20,2019,7.,Carson Kelly, 8
21,2019,10.,Wilson Ramos, 7
22,2019,10.,James McCann, 7
23,2018,1.,Jorge Alfaro, 11
24,2018,1.,Willson Contreras, 11
25,2018,1.,Austin Hedges, 11
26,2018,4.,Jonathan Lucroy, 10
27,2018,5.,Yan Gomes, 9
28,2018,5.,Elias Diaz, 9
29,2018,7.,Andrew Knapp, 8
30,2018,8.,Omar Narvaez, 7
31,2018,8.,Yasmani Grandal, 7
32,2018,8.,Caleb Joseph, 7
33,2018,8.,J.T. Realmuto, 7
34,2017,1.,Gary Sanchez, 13
35,2017,1.,Willson Contreras, 13
36,2017,3.,Austin Hedges, 10
37,2017,4.,Yan Gomes, 9
38,2017,4.,Stephen Vogt, 9
39,2017,4.,Evan Gattis, 9
40,2017,7.,Christian Vazquez, 8
41,2017,7.,Cameron Rupp, 8
42,2017,7.,Matt Wieters, 8
43,2017,10.,Mike Zunino, 7
44,2017,10.,Yadier Molina, 7
45,2017,10.,Nick Hundley, 7
46,2016,1.,Matt Wieters, 11
47,2016,2.,J.T. Realmuto, 10
48,2016,3.,Derek Norris, 9
49,2016,3.,David Ross, 9
50,2016,3.,Dioner Navarro, 9
51,2016,6.,Welington Castillo, 7
52,2016,6.,Francisco Cervelli, 7
53,2016,6.,Stephen Vogt, 7
54,2016,6.,Nick Hundley, 7
55,2016,6.,Martin Maldonado, 7
56,2016,6.,Tucker Barnhart, 7
57,2016,6.,Miguel Montero, 7
58,2015,1.,Miguel Montero, 12
59,2015,2.,Carlos Ruiz, 11
60,2015,2.,Rene Rivera, 11
61,2015,4.,Chris Stewart, 9
62,2015,4.,Martin Maldonado, 9
63,2015,6.,Jonathan Lucroy, 8
64,2015,7.,Derek Norris, 7
65,2015,7.,Francisco Cervelli, 7
66,2015,7.,Yadier Molina, 7
67,2015,7.,Welington Castillo, 7
68,2015,7.,Brian McCann, 7
69,2014,1.,Jarrod Saltalamacchia, 15
70,2014,2.,Yan Gomes, 14
71,2014,3.,Miguel Montero, 13
72,2014,4.,Travis d'Arnaud, 9
73,2014,4.,Salvador Perez, 9
74,2014,6.,Rene Rivera, 8
75,2014,6.,Tyler Flowers, 8
76,2014,8.,Wilin Rosario, 7
77,2014,8.,Hank Conger, 7
78,2014,8.,Bryan Holaday, 7
79,2014,8.,David Ross, 7
80,2013,1.,J.P. Arencibia, 11
81,2013,2.,Welington Castillo, 10
82,2013,2.,Nick Hundley, 10
83,2013,4.,Wilin Rosario, 9
84,2013,5.,Jonathan Lucroy, 8
85,2013,5.,Wilson Ramos, 8
86,2013,7.,Salvador Perez, 7
87,2013,7.,Buster Posey, 7
88,2013,7.,Hank Conger, 7
89,2013,10.,Kurt Suzuki, 6
90,2013,10.,Alex Avila, 6
91,2013,10.,Jarrod Saltalamacchia, 6
92,2013,10.,Carlos Corporan, 6
93,2012,1.,Wilin Rosario, 13
94,2012,2.,Matt Wieters, 10
95,2012,2.,Kelly Shoppach, 10
96,2012,4.,Miguel Montero, 9
97,2012,5.,Buster Posey, 8
98,2012,5.,Geovany Soto, 8
99,2012,7.,Hector Sanchez, 7
100,2012,7.,Jonathan Lucroy, 7
101,2012,7.,Jarrod Saltalamacchia, 7
102,2012,7.,John Buck, 7
103,2012,7.,Carlos Santana, 7
104,2012,7.,Welington Castillo, 7
105,2011,1.,Geovany Soto, 13
106,2011,2.,Miguel Olivo, 11
107,2011,2.,Miguel Montero, 11
