,Year,Rank,Name,Stat
0,2020,1.,Michael Perez, 25
1,2020,2.,Jacob Stallings, 22
2,2020,2.,Martin Maldonado, 22
3,2020,4.,Roberto Perez, 21
4,2020,5.,Danny Jansen, 20
5,2020,6.,Christian Vazquez, 19
6,2020,7.,Yadier Molina, 16
7,2020,8.,Jeff Mathis, 15
8,2020,8.,Tucker Barnhart, 15
9,2020,8.,Mike Zunino, 15
10,2020,8.,Austin Hedges, 15
11,2020,8.,Yan Gomes, 15
12,2019,1.,Tony Wolters, 75
13,2019,2.,Christian Vazquez, 71
14,2019,3.,J.T. Realmuto, 67
15,2019,4.,Jorge Alfaro, 55
16,2019,5.,Roberto Perez, 52
17,2019,6.,Willson Contreras, 51
18,2019,6.,Robinson Chirinos, 51
19,2019,8.,Wilson Ramos, 50
20,2019,9.,Carson Kelly, 49
21,2019,10.,Danny Jansen, 47
22,2019,10.,Elias Diaz, 47
23,2018,1.,Jonathan Lucroy, 83
24,2018,2.,Willson Contreras, 71
25,2018,3.,Salvador Perez, 69
26,2018,4.,Francisco Cervelli, 62
27,2018,5.,Jorge Alfaro, 59
28,2018,6.,Jeff Mathis, 57
29,2018,7.,Martin Maldonado, 54
30,2018,8.,Tucker Barnhart, 53
31,2018,9.,Wilson Ramos, 51
32,2018,10.,James McCann, 50
33,2017,1.,Tucker Barnhart, 89
34,2017,2.,J.T. Realmuto, 87
35,2017,3.,Willson Contreras, 86
36,2017,4.,Martin Maldonado, 65
37,2017,5.,Jonathan Lucroy, 63
38,2017,6.,Gary Sanchez, 60
39,2017,6.,Yan Gomes, 60
40,2017,8.,Mike Zunino, 56
41,2017,8.,Austin Hedges, 56
42,2017,10.,Yadier Molina, 55
43,2016,1.,J.T. Realmuto, 80
44,2016,2.,Salvador Perez, 77
45,2016,3.,Jonathan Lucroy, 75
46,2016,4.,Tucker Barnhart, 74
47,2016,5.,Welington Castillo, 72
48,2016,6.,Francisco Cervelli, 71
49,2016,7.,Buster Posey, 65
50,2016,8.,Wilson Ramos, 61
51,2016,9.,Yadier Molina, 60
52,2016,10.,Derek Norris, 58
53,2015,1.,Salvador Perez, 90
54,2015,2.,Francisco Cervelli, 82
55,2015,3.,Derek Norris, 79
56,2015,4.,Wilson Ramos, 77
57,2015,5.,Carlos Perez, 71
58,2015,6.,Russell Martin, 70
59,2015,7.,Brian McCann, 69
60,2015,8.,Buster Posey, 67
61,2015,9.,Tyler Flowers, 63
62,2015,10.,Jason Castro, 62
63,2014,1.,Welington Castillo, 93
64,2014,2.,Russell Martin, 90
