,Year,Rank,Name,Stat
0,2020,1.,Evan Longoria, 10
1,2020,1.,Anthony Rendon, 10
2,2020,1.,Orlando Arcia, 10
3,2020,1.,José Abreu, 10
4,2020,5.,Colin Moran, 9
5,2020,5.,Manny Machado, 9
6,2020,7.,Javier Baez, 8
7,2020,7.,Francisco Lindor, 8
8,2020,7.,J.D. Davis, 8
9,2020,7.,Jonathan Schoop, 8
10,2020,7.,Nelson Cruz, 8
11,2020,7.,Travis d'Arnaud, 8
12,2020,7.,Corey Seager, 8
13,2020,7.,Rafael Devers, 8
14,2019,1.,Manny Machado, 24
15,2019,1.,José Abreu, 24
16,2019,3.,Starlin Castro, 23
17,2019,4.,Tommy Pham, 22
18,2019,4.,Trey Mancini, 22
19,2019,6.,Albert Pujols, 21
20,2019,6.,Marcell Ozuna, 21
21,2019,6.,Andrelton Simmons, 21
22,2019,6.,Michael Brantley, 21
23,2019,10.,Randal Grichuk, 20
24,2018,1.,Manny Machado, 26
25,2018,2.,Miguel Rojas, 23
26,2018,3.,Yuli Gurriel, 22
27,2018,4.,Yangervis Solarte, 21
28,2018,4.,Stephen Piscotty, 21
29,2018,4.,Ryon Healy, 21
30,2018,4.,Adam Jones, 21
31,2018,8.,Eugenio Suarez, 20
32,2018,8.,Wilson Ramos, 20
33,2018,10.,Victor Martinez, 19
34,2018,10.,Salvador Perez, 19
35,2018,10.,J.D. Martinez, 19
36,2018,10.,Jesus Aguilar, 19
37,2017,1.,Albert Pujols, 26
38,2017,2.,Matt Kemp, 25
39,2017,3.,DJ LeMahieu, 24
40,2017,4.,Salvador Perez, 23
41,2017,4.,J.D. Martinez, 23
42,2017,6.,Kendrys Morales, 22
43,2017,7.,Anthony Rizzo, 21
44,2017,7.,Nolan Arenado, 21
45,2017,7.,José Abreu, 21
46,2017,7.,Yasiel Puig, 21
47,2017,7.,Maikel Franco, 21
48,2017,7.,Brandon Phillips, 21
49,2017,7.,Tommy Joseph, 21
50,2016,1.,Miguel Cabrera, 26
51,2016,2.,Albert Pujols, 24
52,2016,2.,Dustin Pedroia, 24
53,2016,2.,Martin Prado, 24
54,2016,5.,Yadier Molina, 22
55,2016,5.,Edwin Encarnacion, 22
56,2016,5.,David Ortiz, 22
57,2016,8.,Yunel Escobar, 21
58,2016,8.,Jose Bautista, 21
59,2016,8.,Jason Kipnis, 21
60,2016,8.,José Abreu, 21
61,2015,1.,Trevor Plouffe, 28
62,2015,2.,Billy Butler, 26
63,2015,2.,Robinson Cano, 26
64,2015,4.,Yunel Escobar, 24
65,2015,4.,Kendrys Morales, 24
66,2015,6.,Salvador Perez, 23
67,2015,6.,Aramis Ramirez, 23
68,2015,6.,Jhonny Peralta, 23
