,Year,Rank,Name,Stat
0,2020,1.,Nicholas Castellanos, 57
1,2020,2.,Joey Gallo, 53
2,2020,3.,Mookie Betts, 52
3,2020,3.,Michael Conforto, 52
4,2020,3.,Wil Myers, 52
5,2020,6.,Josh Reddick, 50
6,2020,6.,Charlie Blackmon, 50
7,2020,6.,Jason Heyward, 50
8,2020,9.,Kole Calhoun, 48
9,2020,9.,Bryce Harper, 48
10,2019,1.,Bryce Harper, 152
11,2019,2.,Kole Calhoun, 150
12,2019,3.,Yasiel Puig, 146
13,2019,4.,Adam Eaton, 139
14,2019,5.,Nicholas Castellanos, 137
15,2019,6.,Charlie Blackmon, 135
16,2019,7.,Mookie Betts, 132
17,2019,7.,Michael Conforto, 132
18,2019,9.,Adam Jones, 130
19,2019,10.,Christian Yelich, 124
20,2018,1.,Nick Markakis, 158
21,2018,2.,Stephen Piscotty, 151
22,2018,3.,Mitch Haniger, 144
23,2018,4.,Andrew McCutchen, 143
24,2018,5.,Nicholas Castellanos, 142
25,2018,6.,Kole Calhoun, 136
26,2018,7.,Gregory Polanco, 124
27,2018,8.,Mookie Betts, 120
28,2018,9.,Jason Heyward, 118
29,2018,9.,Yasiel Puig, 118
30,2017,1.,Nick Markakis, 156
31,2017,2.,Kole Calhoun, 154
32,2017,3.,Mookie Betts, 153
33,2017,4.,Giancarlo Stanton, 149
34,2017,5.,Yasiel Puig, 145
35,2017,6.,Domingo Santana, 144
36,2017,7.,Jose Bautista, 143
37,2017,8.,Aaron Judge, 141
38,2017,9.,Steven Souza Jr., 138
39,2017,9.,Max Kepler, 138
40,2016,1.,Mookie Betts, 157
41,2016,2.,Kole Calhoun, 154
42,2016,3.,Nick Markakis, 150
43,2016,4.,Carlos Gonzalez, 148
44,2016,5.,George Springer, 147
45,2016,6.,Stephen Piscotty, 146
46,2016,7.,Bryce Harper, 143
47,2016,8.,Jay Bruce, 138
48,2016,9.,Jason Heyward, 131
49,2016,10.,Adam Eaton, 121
50,2015,1.,Kole Calhoun, 157
51,2015,2.,Nick Markakis, 153
52,2015,3.,Carlos Gonzalez, 151
53,2015,4.,Jay Bruce, 150
54,2015,5.,Matt Kemp, 149
55,2015,5.,Curtis Granderson, 149
56,2015,7.,J.D. Martinez, 148
57,2015,7.,Shin-Soo Choo, 148
58,2015,9.,Jason Heyward, 144
59,2015,9.,Gregory Polanco, 144
60,2014,1.,Hunter Pence, 161
61,2014,2.,Marlon Byrd, 149
62,2014,2.,Jason Heyward, 149
63,2014,4.,Nick Markakis, 147
64,2014,5.,Giancarlo Stanton, 143
65,2014,6.,Curtis Granderson, 142
66,2014,7.,Jayson Werth, 139
67,2014,8.,Ryan Braun, 134
68,2014,9.,Jose Bautista, 131
69,2014,9.,Jay Bruce, 131
70,2013,1.,Hunter Pence, 162
71,2013,2.,Jay Bruce, 160
72,2013,3.,Nick Markakis, 155
73,2013,3.,Alex Rios, 155
74,2013,5.,Nori Aoki, 149
75,2013,6.,Torii Hunter, 143
76,2013,7.,Marlon Byrd, 138
