,Year,Rank,Name,Stat
0,2020,1.,Carlos Correa, .9953
1,2020,2.,Francisco Lindor, .9952
2,2020,3.,Dansby Swanson, .9912
3,2020,4.,Jorge Polanco, .9881
4,2020,5.,J.P. Crawford, .9864
5,2020,6.,Fernando Tatis Jr., .9843
6,2020,7.,Orlando Arcia, .9834
7,2020,8.,Adalberto Mondesi, .9828
8,2020,9.,Amed Rosario, .9813
9,2020,10.,Paul DeJong, .9744
10,2019,1.,Paul DeJong, .9893
11,2019,2.,Trevor Story, .9868
12,2019,3.,Freddy Galvis, .9862
13,2019,4.,Marcus Semien, .9811
14,2019,5.,José Iglesias, .9802
15,2019,6.,Nick Ahmed, .9794
16,2019,7.,Francisco Lindor, .9792
17,2019,8.,Elvis Andrus, .9782
18,2019,9.,Miguel Rojas, .9769
19,2019,10.,Dansby Swanson, .9758
20,2018,1.,Didi Gregorius, .9874
21,2018,2.,Freddy Galvis, .9857
22,2018,3.,Nick Ahmed, .9851
23,2018,4.,Carlos Correa, .9842
24,2018,5.,Andrelton Simmons, .9836
25,2018,6.,José Iglesias, .9831
26,2018,7.,Dansby Swanson, .9810
27,2018,8.,Trea Turner, .9805
28,2018,9.,Xander Bogaerts, .9804
29,2018,10.,Trevor Story, .9792
30,2017,1.,Freddy Galvis, .9890
31,2017,2.,José Iglesias, .9870
32,2017,3.,Francisco Lindor, .9836
33,2017,4.,Didi Gregorius, .9825
34,2017,5.,Trevor Story, .9820
35,2017,6.,Brandon Crawford, .9818
36,2017,7.,Jordy Mercer, .9817
37,2017,8.,Andrelton Simmons, .9796
38,2017,9.,Corey Seager, .9788
39,2017,10.,Alcides Escobar, .9781
40,2016,1.,José Iglesias, .9913
41,2016,2.,J.J. Hardy, .9873
42,2016,3.,Freddy Galvis, .9872
43,2016,4.,Asdrubal Cabrera, .9863
44,2016,5.,Jordy Mercer, .9852
45,2016,6.,Troy Tulowitzki, .9831
46,2016,7.,Brandon Crawford, .9826
47,2016,8.,Francisco Lindor, .9822
48,2016,9.,Andrelton Simmons, .9817
49,2016,10.,Zack Cozart, .9801
50,2015,1.,J.J. Hardy, .9933
51,2015,2.,Andrelton Simmons, .9884
52,2015,3.,Jhonny Peralta, .9863
53,2015,4.,Jordy Mercer, .9862
54,2015,5.,Troy Tulowitzki, .9847
55,2015,6.,Adeiny Hechavarria, .9838
56,2015,7.,Xander Bogaerts, .9837
57,2015,8.,Jimmy Rollins, .9829
58,2015,9.,Alcides Escobar, .9799
59,2015,10.,Asdrubal Cabrera, .9797
60,2014,1.,Jimmy Rollins, .9876
61,2014,2.,Ruben Tejada, .9838
62,2014,3.,Zack Cozart, .9837
63,2014,4.,Erick Aybar, .9822
64,2014,5.,Jordy Mercer, .9819
65,2014,6.,Jhonny Peralta, .9807
66,2014,7.,Adeiny Hechavarria, .9785
67,2014,8.,Alexei Ramírez, .9784
68,2014,9.,Andrelton Simmons, .9782
69,2014,10.,J.J. Hardy, .9781
70,2013,1.,Yunel Escobar, .9885
71,2013,2.,Troy Tulowitzki, .9860
72,2013,3.,Stephen Drew, .9845
73,2013,4.,Pete Kozma, .9840
74,2013,5.,Jimmy Rollins, .9824
75,2013,6.,Asdrubal Cabrera, .9821
76,2013,7.,Andrelton Simmons, .9814
77,2013,8.,J.J. Hardy, .9814
78,2013,9.,Alcides Escobar, .9794
79,2013,10.,Jean Segura, .9777
80,2012,1.,J.J. Hardy, .9923
81,2012,2.,Jhonny Peralta, .9882
82,2012,3.,Brendan Ryan, .9850
83,2012,4.,Yunel Escobar, .9824
84,2012,5.,Alexei Ramírez, .9822
85,2012,6.,Derek Jeter, .9802
86,2012,7.,Jimmy Rollins, .9781
87,2012,8.,Elvis Andrus, .9759
88,2012,9.,Zack Cozart, .9753
89,2012,10.,Erick Aybar, .9752
90,2011,1.,Troy Tulowitzki, .9912
91,2011,2.,J.J. Hardy, .9903
92,2011,3.,Jhonny Peralta, .9885
93,2011,4.,Jimmy Rollins, .9880
94,2011,5.,Alex Gonzalez, .9810
95,2011,6.,Erick Aybar, .9803
96,2011,7.,Alcides Escobar, .9799
97,2011,8.,Ronny Cedeno, .9784
98,2011,9.,Clint Barmes, .9777
99,2011,10.,Alexei Ramírez, .9768
100,2010,1.,Derek Jeter, .9892
101,2010,2.,Cesar Izturis, .9851
102,2010,3.,Troy Tulowitzki, .9836
103,2010,4.,Stephen Drew, .9835
104,2010,5.,Orlando Cabrera, .9769
105,2010,6.,Jason Bartlett, .9767
106,2010,7.,Elvis Andrus, .9757
107,2010,8.,Yuniesky Betancourt, .9740
108,2010,9.,Alexei Ramírez, .9740
109,2010,10.,Brendan Ryan, .9736
110,2009,1.,Jimmy Rollins, .9901
111,2009,2.,Troy Tulowitzki, .9863
112,2009,3.,Derek Jeter, .9856
113,2009,4.,Cesar Izturis, .9845
114,2009,5.,Marco Scutaro, .9839
115,2009,6.,Alex Gonzalez, .9835
116,2009,7.,J.J. Hardy, .9831
117,2009,8.,Hanley Ramirez, .9828
118,2009,9.,Erick Aybar, .9825
119,2009,10.,Stephen Drew, .9799
120,2008,1.,Jimmy Rollins, .9882
121,2008,2.,Michael Young, .9836
122,2008,3.,Miguel Tejada, .9828
123,2008,4.,Cesar Izturis, .9800
124,2008,5.,Derek Jeter, .9793
125,2008,6.,Jhonny Peralta, .9787
126,2008,7.,Orlando Cabrera, .9781
127,2008,8.,J.J. Hardy, .9768
128,2008,9.,Stephen Drew, .9759
129,2008,10.,Ryan Theriot, .9751
130,2007,1.,Troy Tulowitzki, .9868
131,2007,2.,Omar Vizquel, .9862
132,2007,3.,Jimmy Rollins, .9847
133,2007,4.,Khalil Greene, .9841
134,2007,5.,Orlando Cabrera, .9835
135,2007,6.,Jack Wilson, .9828
136,2007,7.,Jose Reyes, .9818
137,2007,8.,J.J. Hardy, .9775
138,2007,9.,Edgar Renteria, .9771
139,2007,10.,Juan Uribe, .9759
140,2006,1.,Omar Vizquel, .9933
141,2006,2.,Adam Everett, .9898
142,2006,3.,David Eckstein, .9890
143,2006,4.,Alex Gonzalez, .9853
144,2006,5.,Jimmy Rollins, .9836
145,2006,6.,Michael Young, .9813
146,2006,7.,Khalil Greene, .9803
147,2006,8.,Edgar Renteria, .9782
148,2006,9.,Jhonny Peralta, .9775
149,2006,10.,Juan Uribe, .9768
150,2005,1.,Omar Vizquel, .9880
151,2005,2.,Orlando Cabrera, .9880
152,2005,3.,Neifi Perez, .9825
153,2005,4.,Jack Wilson, .9821
154,2005,5.,Royce Clayton, .9815
155,2005,6.,Jimmy Rollins, .9810
156,2005,7.,David Eckstein, .9806
157,2005,8.,Rafael Furcal, .9806
158,2005,9.,Derek Jeter, .9795
159,2005,10.,Adam Everett, .9783
160,2004,1.,David Eckstein, .9883
161,2004,2.,Royce Clayton, .9859
162,2004,3.,Jimmy Rollins, .9855
163,2004,4.,Cesar Izturis, .9852
164,2004,5.,Edgar Renteria, .9831
165,2004,6.,Craig Counsell, .9831
166,2004,7.,Cristian Guzman, .9825
167,2004,8.,Omar Vizquel, .9819
168,2004,9.,Derek Jeter, .9808
169,2004,10.,Orlando Cabrera, .9778
170,2003,1.,Alex Rodriguez, .9886
171,2003,2.,Alex Gonzalez, .9840
172,2003,3.,David Eckstein, .9838
173,2003,4.,Cristian Guzman, .9803
174,2003,5.,Jimmy Rollins, .9794
175,2003,6.,Cesar Izturis, .9770
176,2003,7.,Royce Clayton, .9768
177,2003,8.,Alex Gonzalez, .9764
178,2003,9.,Orlando Cabrera, .9754
179,2003,10.,Jack Wilson, .9753
180,2002,1.,Mike Bordick, .9982
181,2002,2.,Omar Vizquel, .9897
182,2002,3.,Royce Clayton, .9892
183,2002,4.,Alex Rodriguez, .9865
184,2002,5.,Cristian Guzman, .9806
185,2002,6.,Rich Aurilia, .9803
186,2002,7.,Chris Gomez, .9799
187,2002,8.,Jimmy Rollins, .9799
188,2002,9.,Barry Larkin, .9791
189,2002,10.,Cesar Izturis, .9788
190,2001,1.,Rey Sanchez, .9915
191,2001,2.,Omar Vizquel, .9891
192,2001,3.,Royce Clayton, .9877
193,2001,4.,Alex Gonzalez, .9870
194,2001,5.,Orlando Cabrera, .9857
195,2001,6.,Carlos Guillen, .9804
196,2001,7.,Rey Ordóñez, .9803
197,2001,8.,Jimmy Rollins, .9787
198,2001,9.,Neifi Perez, .9770
199,2001,10.,Alex Rodriguez, .9760
200,2000,1.,Omar Vizquel, .9954
201,2000,2.,Rey Sanchez, .9941
202,2000,3.,Ricky Gutierrez, .9856
203,2000,4.,Alex Rodriguez, .9855
204,2000,5.,Deivi Cruz, .9819
205,2000,6.,Orlando Cabrera, .9806
206,2000,7.,Neifi Perez, .9783
207,2000,8.,Royce Clayton, .9769
208,2000,9.,Mike Bordick, .9752
209,2000,10.,Alex Gonzalez, .9748
210,1999,1.,Rey Ordóñez, .9938
211,1999,2.,Mike Bordick, .9887
212,1999,3.,Deivi Cruz, .9827
213,1999,4.,Rey Sanchez, .9816
214,1999,5.,Neifi Perez, .9815
215,1999,6.,Derek Jeter, .9780
216,1999,6.,Barry Larkin, .9780
217,1999,8.,Alex Rodriguez, .9770
218,1999,9.,Tony Batista, .9764
219,1999,10.,Omar Vizquel, .9763
220,1998,1.,Omar Vizquel, .9931
221,1998,2.,Mike Bordick, .9898
222,1998,3.,Derek Jeter, .9856
223,1998,4.,Deivi Cruz, .9831
224,1998,5.,Gary Disarcina, .9801
225,1998,6.,Chris Gomez, .9796
226,1998,7.,Kevin Stocker, .9793
227,1998,8.,Barry Larkin, .9793
228,1998,9.,Rich Aurilia, .9790
229,1998,10.,Ricky Gutierrez, .9763
230,1997,1.,Alex Gonzalez, .9857
231,1997,2.,Omar Vizquel, .9854
232,1997,3.,Jay Bell, .9853
233,1997,4.,Rey Ordóñez, .9832
234,1997,5.,Walt Weiss, .9825
235,1997,6.,Kevin Stocker, .9809
236,1997,7.,Mike Bordick, .9803
237,1997,8.,Deivi Cruz, .9792
238,1997,9.,Chris Gomez, .9777
239,1997,10.,Gary Disarcina, .9774
240,1996,1.,Jay Bell, .9858
241,1996,2.,David Howard, .9819
242,1996,3.,Kevin Elster, .9811
243,1996,4.,Ozzie Guillen, .9810
244,1996,5.,Cal Ripken Jr., .9803
245,1996,6.,Mike Bordick, .9789
246,1996,7.,Alex Rodriguez, .9772
247,1996,8.,Kevin Stocker, .9755
248,1996,9.,Barry Larkin, .9747
249,1996,10.,Alex Gonzalez, .9725
250,1995,1.,Cal Ripken Jr., .9887
251,1995,2.,Gary Disarcina, .9859
252,1995,3.,Omar Vizquel, .9856
253,1995,4.,Jose Vizcaino, .9836
254,1995,5.,Mike Bordick, .9831
255,1995,6.,Barry Larkin, .9798
256,1995,7.,Jay Bell, .9777
257,1995,8.,Tony Fernandez, .9765
258,1995,9.,Ozzie Guillen, .9759
259,1995,10.,Walt Weiss, .9743
260,1994,1.,Cal Ripken Jr., .9848
261,1994,2.,Gary Disarcina, .9829
262,1994,3.,Ozzie Smith, .9816
263,1994,4.,Barry Larkin, .9800
264,1994,5.,John Valentin, .9792
265,1994,6.,Greg Gagne, .9771
266,1994,7.,Mike Bordick, .9740
267,1994,8.,Felix Fermin, .9736
268,1994,9.,Walt Weiss, .9734
269,1994,10.,Royce Clayton, .9731
270,1993,1.,Greg Gagne, .9862
271,1993,2.,Jay Bell, .9861
272,1993,3.,Mike Bordick, .9817
273,1993,4.,Tony Fernandez, .9815
274,1993,5.,Omar Vizquel, .9796
275,1993,6.,Cal Ripken Jr., .9770
276,1993,7.,Walt Weiss, .9769
277,1993,8.,Gary Disarcina, .9754
278,1993,9.,Ozzie Smith, .9736
279,1993,10.,Ozzie Guillen, .9717
280,1992,1.,Omar Vizquel, .9889
281,1992,2.,Dick Schofield, .9885
282,1992,3.,Manuel Lee, .9867
283,1992,4.,Ozzie Smith, .9849
