,Year,Rank,Name,Stat
0,2020,1.,Max Fried, 15
1,2020,2.,Kyle Hendricks, 13
2,2020,3.,Alec Mills, 12
3,2020,3.,Zack Wheeler, 12
4,2020,3.,Erick Fedde, 12
5,2020,6.,Kyle Freeland, 11
6,2020,6.,Kenta Maeda, 11
7,2020,8.,Brandon Woodruff, 10
8,2020,8.,Yu Darvish, 10
9,2020,8.,Luis Castillo, 10
10,2019,1.,Zack Greinke, 34
11,2019,1.,Max Fried, 34
12,2019,3.,Luis Castillo, 30
13,2019,3.,Miles Mikolas, 30
14,2019,3.,Patrick Corbin, 30
15,2019,3.,Marcus Stroman, 30
16,2019,7.,Hyun Jin Ryu, 29
17,2019,7.,Kyle Hendricks, 29
18,2019,9.,Aaron Nola, 27
19,2019,9.,Mike Soroka, 27
20,2018,1.,Clayton Richard, 38
21,2018,2.,Julio Teheran, 33
22,2018,3.,Kyle Hendricks, 31
23,2018,4.,Zack Greinke, 30
24,2018,4.,Miles Mikolas, 30
25,2018,6.,Joey Lucchesi, 28
26,2018,6.,Marcus Stroman, 28
27,2018,8.,Patrick Corbin, 27
28,2018,8.,Dallas Keuchel, 27
29,2018,8.,Mike Clevinger, 27
30,2017,1.,R.A. Dickey, 44
31,2017,2.,Julio Teheran, 40
32,2017,3.,Marcus Stroman, 37
33,2017,3.,Tyler Chatwood, 37
34,2017,5.,Clayton Richard, 36
35,2017,5.,Zach Davies, 36
36,2017,7.,Dallas Keuchel, 34
37,2017,7.,Ivan Nova, 34
38,2017,7.,Jhoulys Chacin, 34
39,2017,7.,Patrick Corbin, 34
40,2016,1.,Bartolo Colon, 40
41,2016,1.,Jake Arrieta, 40
42,2016,3.,Mike Leake, 37
43,2016,4.,Tanner Roark, 36
44,2016,5.,Aaron Sanchez, 32
45,2016,6.,R.A. Dickey, 31
46,2016,6.,Chad Bettis, 31
47,2016,8.,Masahiro Tanaka, 30
48,2016,8.,Kyle Hendricks, 30
49,2016,10.,Marcus Stroman, 29
50,2016,10.,Tyler Anderson, 29
51,2016,10.,Justin Verlander, 29
52,2015,1.,Dallas Keuchel, 53
53,2015,2.,Jake Arrieta, 49
54,2015,3.,Brett Anderson, 47
55,2015,4.,Clayton Kershaw, 45
56,2015,5.,Zack Greinke, 41
57,2015,6.,Jon Niese, 39
58,2015,7.,Gerrit Cole, 37
