,Year,Rank,Name,Stat
0,2020,1.,Shane Bieber, 3.00
1,2020,2.,Liam Hendriks, 2.75
2,2020,3.,Yu Darvish, 2.37
3,2020,4.,Dallas Keuchel, 2.21
4,2020,5.,Jeremy Jeffress, 2.12
5,2020,6.,Lance Lynn, 2.11
6,2020,7.,Kyle Hendricks, 2.05
7,2020,8.,Alex Colome, 2.03
8,2020,9.,Trevor Rosenthal, 1.98
9,2020,10.,Devin Williams, 1.94
10,2019,1.,Justin Verlander, 5.61
11,2019,2.,Will Smith, 5.58
12,2019,3.,Gerrit Cole, 4.71
13,2019,4.,Hyun Jin Ryu, 4.51
14,2019,5.,Jacob deGrom, 4.50
15,2019,6.,Jack Flaherty, 4.24
16,2019,7.,Kirby Yates, 4.02
17,2019,8.,Aaron Bummer, 3.82
18,2019,9.,Mike Soroka, 3.66
19,2019,10.,Max Scherzer, 3.65
20,2018,1.,Blake Treinen, 6.33
21,2018,2.,Jacob deGrom, 6.12
22,2018,3.,Justin Verlander, 5.15
23,2018,4.,Aaron Nola, 5.09
24,2018,5.,Blake Snell, 5.05
25,2018,6.,Max Scherzer, 5.01
26,2018,7.,Jeremy Jeffress, 4.84
27,2018,8.,Edwin Diaz, 4.77
28,2018,9.,Chris Sale, 3.93
29,2018,10.,Kyle Freeland, 3.78
30,2017,1.,Kenley Jansen, 5.65
31,2017,2.,Corey Kluber, 4.83
32,2017,3.,Max Scherzer, 4.58
33,2017,4.,Craig Kimbrel, 4.46
34,2017,5.,Corey Knebel, 4.30
35,2017,6.,Clayton Kershaw, 4.28
36,2017,7.,Brad Hand, 4.20
37,2017,8.,Andrew Miller, 3.79
38,2017,9.,Addison Reed, 3.71
39,2017,10.,Chris Sale, 3.67
40,2016,1.,Zack Britton, 6.39
41,2016,2.,Andrew Miller, 5.19
42,2016,3.,Jon Lester, 5.04
43,2016,4.,Johnny Cueto, 4.86
44,2016,5.,Clayton Kershaw, 4.82
45,2016,6.,Kyle Hendricks, 4.25
46,2016,7.,Max Scherzer, 4.17
47,2016,8.,Justin Verlander, 3.85
48,2016,9.,Sam Dyson, 3.72
49,2016,10.,Mark Melancon, 3.46
50,2015,1.,Zack Greinke, 6.84
51,2015,2.,Jake Arrieta, 5.75
52,2015,3.,Mark Melancon, 5.53
53,2015,4.,Clayton Kershaw, 5.10
54,2015,5.,Tony Watson, 4.38
55,2015,6.,Wade Davis, 4.33
56,2015,7.,Andrew Miller, 4.11
57,2015,8.,Dellin Betances, 4.11
58,2015,9.,Dallas Keuchel, 4.07
59,2015,10.,Jeurys Familia, 3.70
60,2014,1.,Clayton Kershaw, 5.27
61,2014,2.,Johnny Cueto, 5.08
62,2014,3.,Dellin Betances, 4.42
63,2014,4.,Adam Wainwright, 4.34
64,2014,5.,Felix Hernandez, 4.03
65,2014,6.,Wade Davis, 3.86
66,2014,7.,Huston Street, 3.78
67,2014,8.,Corey Kluber, 3.68
68,2014,9.,Zack Britton, 3.64
69,2014,10.,Jonathan Papelbon, 3.53
70,2013,1.,Clayton Kershaw, 4.95
71,2013,2.,Greg Holland, 4.73
72,2013,3.,Joe Nathan, 4.26
