,Year,Rank,Name,Stat
0,2020,1.,Marcell Ozuna, 267
1,2020,2.,Francisco Lindor, 266
2,2020,3.,Cavan Biggio, 265
3,2020,3.,Whit Merrifield, 265
4,2020,5.,Dansby Swanson, 264
5,2020,6.,José Abreu, 262
6,2020,6.,Freddie Freeman, 262
7,2020,8.,Cesar Hernandez, 261
8,2020,9.,Trea Turner, 259
9,2020,9.,Trevor Story, 259
10,2019,1.,Marcus Semien, 747
11,2019,2.,Whit Merrifield, 735
12,2019,3.,Ronald Acuna Jr., 715
13,2019,4.,Jonathan Villar, 714
14,2019,5.,Mookie Betts, 706
15,2019,6.,Rhys Hoskins, 705
16,2019,7.,Jorge Polanco, 704
17,2019,8.,Rafael Devers, 702
18,2019,8.,Ozzie Albies, 702
19,2019,10.,Eduardo Escobar, 699
20,2018,1.,Francisco Lindor, 745
21,2018,2.,Trea Turner, 740
22,2018,3.,Manny Machado, 709
23,2018,4.,Cesar Hernandez, 708
24,2018,5.,Whit Merrifield, 707
25,2018,5.,Freddie Freeman, 707
26,2018,7.,Giancarlo Stanton, 705
27,2018,7.,Nick Markakis, 705
28,2018,7.,Alex Bregman, 705
29,2018,10.,Marcus Semien, 703
30,2017,1.,Charlie Blackmon, 725
31,2017,2.,Francisco Lindor, 723
32,2017,3.,Ender Inciarte, 718
33,2017,4.,Mookie Betts, 712
34,2017,5.,Joey Votto, 707
35,2017,6.,Brian Dozier, 705
36,2017,7.,Dee Strange-Gordon, 695
37,2017,7.,Christian Yelich, 695
38,2017,9.,Giancarlo Stanton, 692
39,2017,10.,Anthony Rizzo, 691
40,2016,1.,George Springer, 744
41,2016,2.,Mookie Betts, 730
42,2016,3.,Xander Bogaerts, 719
43,2016,4.,Jose Altuve, 717
44,2016,5.,Robinson Cano, 715
45,2016,6.,Adam Eaton, 706
46,2016,7.,Paul Goldschmidt, 705
47,2016,8.,Edwin Encarnacion, 702
48,2016,9.,Josh Donaldson, 700
49,2016,10.,Kris Bryant, 699
50,2015,1.,Manny Machado, 713
51,2015,2.,Josh Donaldson, 711
52,2015,3.,Brian Dozier, 704
53,2015,4.,Anthony Rizzo, 701
54,2015,5.,Paul Goldschmidt, 695
55,2015,5.,Joey Votto, 695
56,2015,7.,Prince Fielder, 693
57,2015,8.,Dexter Fowler, 690
58,2015,9.,Adam Eaton, 689
59,2015,9.,Jose Altuve, 689
60,2014,1.,Ian Kinsler, 726
61,2014,2.,Nick Markakis, 710
62,2014,3.,Matt Carpenter, 709
63,2014,4.,Hunter Pence, 708
64,2014,4.,Freddie Freeman, 708
65,2014,6.,Brian Dozier, 707
66,2014,6.,Jose Altuve, 707
67,2014,8.,Mike Trout, 705
68,2014,9.,Evan Longoria, 700
69,2014,10.,Albert Pujols, 695
70,2014,10.,Josh Donaldson, 695
71,2013,1.,Joey Votto, 726
72,2013,2.,Dustin Pedroia, 724
73,2013,3.,Matt Carpenter, 717
74,2013,4.,Mike Trout, 716
75,2013,5.,Prince Fielder, 712
76,2013,5.,Shin-Soo Choo, 712
77,2013,7.,Manny Machado, 710
78,2013,7.,Paul Goldschmidt, 710
79,2013,9.,Starlin Castro, 705
80,2013,10.,Nick Markakis, 700
81,2013,10.,Alex Gordon, 700
82,2012,1.,Derek Jeter, 740
83,2012,2.,Ian Kinsler, 731
84,2012,3.,Alex Gordon, 721
85,2012,4.,Jose Reyes, 716
86,2012,5.,J.J. Hardy, 713
