,Year,Rank,Name,Stat
0,2020,1.,Lance Lynn, 344
1,2020,1.,German Marquez, 344
2,2020,3.,Kyle Hendricks, 315
3,2020,4.,Aaron Civale, 312
4,2020,5.,Kyle Freeland, 304
5,2020,6.,Antonio Senzatela, 303
6,2020,7.,Kyle Gibson, 301
7,2020,8.,Shane Bieber, 297
8,2020,8.,Yu Darvish, 297
9,2020,10.,Patrick Corbin, 295
10,2020,10.,Max Scherzer, 295
11,2019,1.,Trevor Bauer, 911
12,2019,2.,Lance Lynn, 875
13,2019,3.,Marco Gonzales, 866
14,2019,4.,Mike Minor, 863
15,2019,5.,Eduardo Rodriguez, 859
16,2019,5.,Shane Bieber, 859
17,2019,7.,Aaron Nola, 852
18,2019,8.,Justin Verlander, 847
19,2019,9.,Madison Bumgarner, 844
20,2019,10.,Jose Berrios, 842
21,2018,1.,Dallas Keuchel, 874
22,2018,2.,James Shields, 871
23,2018,3.,Max Scherzer, 866
24,2018,4.,Kyle Freeland, 844
25,2018,5.,Corey Kluber, 842
26,2018,6.,Zack Greinke, 839
27,2018,7.,Jacob deGrom, 835
28,2018,8.,Justin Verlander, 833
29,2018,9.,Aaron Nola, 831
30,2018,10.,Kyle Gibson, 826
31,2017,1.,Rick Porcello, 885
32,2017,2.,Ervin Santana, 864
33,2017,3.,Carlos Martinez, 858
34,2017,3.,Clayton Richard, 858
35,2017,5.,Chris Archer, 852
36,2017,6.,Chris Sale, 851
37,2017,7.,Justin Verlander, 849
38,2017,7.,Gerrit Cole, 849
39,2017,9.,Jeff Samardzija, 847
40,2017,10.,Marcus Stroman, 834
41,2016,1.,David Price, 951
42,2016,2.,Madison Bumgarner, 912
43,2016,3.,Chris Sale, 907
44,2016,4.,Justin Verlander, 903
45,2016,5.,Max Scherzer, 902
46,2016,6.,Rick Porcello, 890
47,2016,7.,Johnny Cueto, 881
48,2016,8.,Corey Kluber, 860
49,2016,9.,Tanner Roark, 855
50,2016,9.,Marcus Stroman, 855
51,2016,9.,Martin Perez, 855
52,2015,1.,Dallas Keuchel, 911
53,2015,2.,Jeff Samardzija, 910
54,2015,3.,Max Scherzer, 899
55,2015,4.,John Lackey, 896
56,2015,5.,Clayton Kershaw, 890
57,2015,6.,David Price, 888
58,2015,7.,Corey Kluber, 886
59,2015,8.,R.A. Dickey, 884
60,2015,9.,Cole Hamels, 880
61,2015,10.,Jake Arrieta, 870
62,2014,1.,David Price, 1009
63,2014,2.,Johnny Cueto, 961
64,2014,3.,Corey Kluber, 951
65,2014,4.,James Shields, 939
66,2014,5.,A.J. Burnett, 935
67,2014,6.,R.A. Dickey, 914
68,2014,7.,Felix Hernandez, 912
69,2014,8.,Max Scherzer, 904
70,2014,9.,Mike Leake, 902
71,2014,10.,Sonny Gray, 899
72,2013,1.,Adam Wainwright, 956
73,2013,2.,James Shields, 946
74,2013,3.,R.A. Dickey, 943
75,2013,4.,Justin Verlander, 925
76,2013,5.,Jeff Samardzija, 914
77,2013,6.,C.J. Wilson, 913
78,2013,7.,Clayton Kershaw, 908
79,2013,7.,CC Sabathia, 908
80,2013,9.,Jeremy Guthrie, 905
81,2013,9.,Cole Hamels, 905
82,2012,1.,Justin Verlander, 956
83,2012,2.,James Shields, 944
84,2012,3.,Felix Hernandez, 939
85,2012,4.,R.A. Dickey, 927
86,2012,5.,Clayton Richard, 910
87,2012,6.,Justin Masterson, 906
88,2012,7.,Clayton Kershaw, 901
89,2012,8.,Ian Kennedy, 899
90,2012,9.,Hiroki Kuroda, 891
91,2012,10.,Johnny Cueto, 888
92,2011,1.,Chris Carpenter, 996
93,2011,2.,CC Sabathia, 985
94,2011,3.,James Shields, 975
95,2011,4.,Justin Verlander, 969
96,2011,5.,Felix Hernandez, 964
97,2011,6.,Carl Pavano, 955
98,2011,7.,Dan Haren, 953
99,2011,8.,Ervin Santana, 949
100,2011,9.,Roy Halladay, 933
101,2011,10.,Jered Weaver, 926
102,2010,1.,Felix Hernandez, 1001
103,2010,2.,Dan Haren, 994
104,2010,3.,Roy Halladay, 993
105,2010,4.,CC Sabathia, 970
106,2010,5.,Chris Carpenter, 969
107,2010,6.,Ervin Santana, 954
108,2010,7.,Randy Wolf, 936
109,2010,7.,Brett Myers, 936
110,2010,9.,John Lackey, 930
111,2010,10.,Justin Verlander, 925
112,2009,1.,Justin Verlander, 982
113,2009,2.,Felix Hernandez, 977
114,2009,3.,Adam Wainwright, 970
115,2009,4.,Cliff Lee, 969
116,2009,5.,Roy Halladay, 963
117,2009,6.,CC Sabathia, 938
118,2009,7.,James Shields, 930
119,2009,8.,Bronson Arroyo, 923
120,2009,9.,Jason Marquis, 921
121,2009,10.,Zack Greinke, 915
122,2008,1.,CC Sabathia, 1023
123,2008,2.,Roy Halladay, 987
124,2008,3.,Johan Santana, 964
125,2008,4.,A.J. Burnett, 957
126,2008,5.,Brandon Webb, 944
127,2008,6.,Matt Cain, 933
128,2008,7.,Tim Lincecum, 928
129,2008,8.,Mark Buehrle, 918
130,2008,9.,Cole Hamels, 914
131,2008,10.,Ervin Santana, 897
132,2007,1.,CC Sabathia, 975
133,2007,1.,Brandon Webb, 975
134,2007,3.,Joe Blanton, 950
135,2007,4.,Aaron Harang, 948
136,2007,5.,Dontrelle Willis, 942
137,2007,6.,Dan Haren, 935
138,2007,7.,John Lackey, 929
139,2007,8.,Roy Halladay, 927
140,2007,9.,Tim Hudson, 925
141,2007,9.,Carlos Zambrano, 925
142,2006,1.,Aaron Harang, 993
143,2006,2.,Bronson Arroyo, 992
144,2006,3.,Dontrelle Willis, 975
145,2006,4.,John Smoltz, 960
146,2006,5.,Tim Hudson, 959
147,2006,5.,Liván Hernández, 959
148,2006,7.,Brandon Webb, 950
149,2006,8.,Barry Zito, 945
150,2006,9.,Chris Capuano, 936
151,2006,10.,Zach Duke, 935
152,2005,1.,Liván Hernández, 1065
153,2005,2.,Roy Oswalt, 1002
154,2005,3.,Mark Buehrle, 971
155,2005,4.,Dontrelle Willis, 960
156,2005,5.,Barry Zito, 953
157,2005,5.,Chris Carpenter, 953
158,2005,7.,Chris Capuano, 949
159,2005,8.,Doug Davis, 946
160,2005,9.,Freddy Garcia, 943
161,2005,9.,Brandon Webb, 943
162,2005,9.,Tim Wakefield, 943
163,2004,1.,Liván Hernández, 1053
164,2004,2.,Mark Buehrle, 1016
165,2004,3.,Roy Oswalt, 983
166,2004,4.,Randy Johnson, 964
167,2004,5.,Sidney Ponson, 954
168,2004,6.,Mark Mulder, 952
169,2004,7.,Ben Sheets, 937
170,2004,8.,Kenny Rogers, 935
171,2004,8.,Jeff Weaver, 935
172,2004,10.,Brandon Webb, 933
173,2003,1.,Roy Halladay, 1071
174,2003,2.,Bartolo Colon, 984
175,2003,3.,Mark Buehrle, 978
176,2003,4.,Tim Hudson, 967
177,2003,4.,Liván Hernández, 967
178,2003,6.,Barry Zito, 957
179,2003,7.,Woody Williams, 944
180,2003,8.,Javier Vazquez, 938
181,2003,9.,Ben Sheets, 931
182,2003,10.,Kevin Millwood, 930
183,2002,1.,Randy Johnson, 1035
184,2002,2.,Curt Schilling, 1017
185,2002,3.,Tanyon Sturtze, 1008
186,2002,4.,Roy Halladay, 993
187,2002,5.,Mark Buehrle, 984
188,2002,6.,Tim Hudson, 983
189,2002,7.,Javier Vazquez, 971
190,2002,8.,Bartolo Colon, 966
191,2002,9.,Roy Oswalt, 956
192,2002,10.,Freddy Garcia, 955
193,2001,1.,Curt Schilling, 1021
194,2001,2.,Liván Hernández, 1008
195,2001,3.,Randy Johnson, 994
196,2001,4.,Jeff Weaver, 985
197,2001,5.,Steve Sparks, 982
198,2001,6.,Chan Ho Park, 981
199,2001,7.,Tim Hudson, 980
200,2001,8.,Freddy Garcia, 971
201,2001,9.,Jon Lieber, 958
202,2001,10.,Joe Mays, 957
203,2000,1.,Jon Lieber, 1047
204,2000,2.,Liván Hernández, 1030
205,2000,3.,Greg Maddux, 1012
206,2000,4.,Randy Johnson, 1001
207,2000,5.,Kenny Rogers, 998
208,2000,6.,Tom Glavine, 992
209,2000,7.,Mike Mussina, 987
210,2000,8.,Brad Radke, 978
211,2000,9.,Ryan Dempster, 974
212,2000,10.,David Wells, 972
213,1999,1.,Randy Johnson, 1079
214,1999,2.,Jose Lima, 1024
215,1999,3.,Tom Glavine, 1023
216,1999,4.,Kevin Brown, 1018
217,1999,5.,Pedro Astacio, 1008
218,1999,6.,Scott Erickson, 995
219,1999,7.,David Wells, 987
220,1999,8.,Mike Hampton, 979
221,1999,9.,Shane Reynolds, 963
222,1999,10.,Jamie Moyer, 945
223,1998,1.,Scott Erickson, 1102
224,1998,2.,Curt Schilling, 1089
225,1998,3.,Liván Hernández, 1040
226,1998,4.,Kevin Brown, 1032
227,1998,5.,Darryl Kile, 1020
228,1998,6.,Randy Johnson, 1014
229,1998,7.,Carlos Perez, 1009
230,1998,8.,Tim Belcher, 1003
231,1998,9.,Greg Maddux, 987
232,1998,10.,Shane Reynolds, 986
233,1997,1.,Pat Hentgen, 1085
234,1997,2.,Darryl Kile, 1056
235,1997,3.,Roger Clemens, 1044
236,1997,4.,John Smoltz, 1043
237,1997,5.,Jeff Fassero, 1010
238,1997,6.,Curt Schilling, 1009
239,1997,7.,Charles Nagy, 991
240,1997,8.,Brad Radke, 989
241,1997,9.,Andy Pettitte, 986
242,1997,10.,Kevin Brown, 976
243,1996,1.,Pat Hentgen, 1100
244,1996,2.,Alex Fernandez, 1071
245,1996,3.,Ken Hill, 1061
246,1996,4.,Mike Mussina, 1039
247,1996,5.,Chuck Finley, 1037
248,1996,6.,Roger Clemens, 1032
249,1996,7.,Tim Belcher, 1021
250,1996,8.,Jaime Navarro, 1007
251,1996,9.,Tom Gordon, 998
252,1996,10.,John Smoltz, 995
253,1995,1.,David Cone, 954
254,1995,2.,Jack McDowell, 927
255,1995,3.,Todd Stottlemyre, 920
256,1995,4.,Pat Hentgen, 913
257,1995,5.,Mark Gubicza, 898
258,1995,6.,Mike Mussina, 882
259,1995,7.,Chuck Finley, 880
260,1995,8.,Kenny Rogers, 877
261,1995,8.,Ricky Bones, 877
262,1995,10.,Denny Neagle, 876
263,1994,1.,Greg Maddux, 774
264,1994,1.,Chuck Finley, 774
265,1994,3.,Cal Eldred, 769
266,1994,4.,Kevin Brown, 760
267,1994,5.,Jack McDowell, 755
268,1994,5.,Danny Jackson, 755
269,1994,7.,Tim Belcher, 750
270,1994,8.,Jose Rijo, 733
271,1994,9.,Tom Glavine, 731
272,1994,10.,Dennis Martinez, 730
273,1993,1.,Cal Eldred, 1087
274,1993,2.,Jack McDowell, 1067
275,1993,3.,Chuck Finley, 1065
276,1993,4.,Greg Maddux, 1064
277,1993,5.,David Cone, 1060
